row_id,Facility Name,Area,Type,Contact Phone,Managed by,Cost,Apply hours,Apply Location,Eligibility,Other,Address Line1,Address Line2,City,Postal Code,Province,country
Canada-BC-31-BC-SeniorsServicesSoc-output-548,HALLMARK ON THE PARK,ABBOTSFORD,ASSISTED LIVING - PRIVATE (apply directly to facility),604-859-0053,Hallmark Retirement Corporation,"Assisted Living Private: approx. $1,500-7,000/month",Regular office hours,Directly to building,Age Requirement: 55+,Wheelchair Accessible; Pets Allowed,3055 Princess St.,,Abbotsford,V2T 2A8,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-549,SIMON KY LEE SENIORS HOME,VANCOUVER DOWNTOWN,RESIDENTIAL CARE & HOSPICES - PUBLIC (apply through health authority),604-608-8800,SUCCESS,Residential Care Public: 80% of net income,Regular office hours,Your local health authority,No Age Requirement; BC Residency,Smoking Allowed; Wheelchair Accessible,555 Carrall St.,,Vancouver,W6B 2J8,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-550,WHITECLIFF CARE CENTRE,WHITE ROCK,"ASSISTED LIVING - PRIVATE (apply directly to facility)
SUPPORTIVE HOUSING - RETIREMENT HOMES
RESIDENTIAL CARE & HOSPICES - PRIVATE (apply directly to facility)",604-538-7227,Revera Inc.,"Assisted Living Private: approx. $1,500-7,000/monthMarket RateResidential Care Private: approx. $2,500-10,000/month",Regular office hours,Directly to building,No Age Requirement,Wheelchair Accessible; Pets Allowed,15501 16th Ave.,,White Rock,V4A 9M5,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-551,ROYAL CITY MANOR,NEW WESTMINSTER,RESIDENTIAL CARE & HOSPICES - PRIVATE (apply directly to facility),604-522-6699,CPL REIT,"Residential Care Private: approx. $2,500-10,000/month",Regular office hours,Directly to building,BC Residency; No Age Requirement,Wheelchair Accessible,77 Jamieson Ct.,,New Westminster,V3L 5P8,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-552,GUILDFORD SENIORS VILLAGE,SURREY,RESIDENTIAL CARE & HOSPICES - PRIVATE (apply directly to facility),604-582-0808,Retirement Concepts,"Residential Care Private: approx. $2,500-10,000/month",Regular office hours,Directly to building,No Age Requirement,Wheelchair Accessible,14568 104A Ave.,,Surrey,V3R 1R3,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-553,FOLKSTONE ADULT FAMILY CARE HOMES,VANCOUVER WEST,SUPPORTIVE HOUSING - RETIREMENT HOMES,604-736-3601,Pacific Legal Education Association (PLEA),SAFERMarket Rate,Regular office hours,Directly to building,No Age Requirement,Pets Allowed,3894 Commercial St.,,Vancouver,V5N 4G2,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-554,THE RENAISSANCE RETIREMENT LIVING,LANGLEY,SUPPORTIVE HOUSING - RETIREMENT HOMES,604-539-0571,Chartwell Care Corp. - Pacific Arbour Group.,SAFERMarket Rate,Regular office hours,Directly to building,Age Requirement: 55+,Pets Allowed; Wheelchair Accessible,6676 203rd St.,,Langley,V2Y 2Z1,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-555,CLOVER HOUSE INC.,SURREY,RESIDENTIAL CARE & HOSPICES - PRIVATE (apply directly to facility),604-574-0370,Clover House Inc.,"Residential Care Private: approx. $2,500-10,000/month",Regular office hours,Directly to building,Age Requirement: under 55 with disability; BC Residency; Age Requirement: 55+,Wheelchair Accessible,6209 184th St.,,Surrey,V3S 8B1,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-556,SHANNON OAKS,VANCOUVER SOUTH,SUPPORTIVE HOUSING - RETIREMENT HOMES,604-324-6257,Baptist Housing Society,Market Rate,Regular office hours,Directly to building,Age Requirement: 65+,Wheelchair Accessible; Pets Allowed,2526 Waverly Ave.,,Vancouver,V5S 4W1,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-557,CAVELL GARDENS,VANCOUVER EAST,SUPPORTIVE HOUSING - RETIREMENT HOMES,604-637-1207,Cavell Gardens Ltd.,SAFERMarket Rate,Regular office hours,Directly to building; or email: info@cavellgardens.com; or visit: www.cavellgardens.com,Age Requirement: 55+,Wheelchair Accessible; Smoking Allowed; Pets Allowed,2835 Sophia St.,,Vancouver,V5T 4V2,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-558,CHALMERS LODGE,VANCOUVER WEST,ASSISTED LIVING - PRIVATE (apply directly to facility),604-731-3178,Chalmers Foundation,"Assisted Living Private: approx. $1,500-7,000/monthSAFER",Regular office hours,Directly to building; or email: info@chalmerslodge.ca; or visit: www.chalmerslodge.ca; Costs are $2300 - $2750- please email for further information,Age Requirement: under 55 with disability; Age Requirement: 55+,Pets Allowed; Wheelchair Accessible,1450 W. 12th Ave.,,Vancouver,V6H 1M9,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-559,CHILLIWACK LIFESTYLES,CHILLIWACK,SUPPORTIVE HOUSING - RETIREMENT HOMES,604-824-0109,No Manager provided,Market RateSAFER,Regular office hours,Directly to building; or visit: www.chilliwacklifestyles.com,Age Requirement: 55+,Wheelchair Accessible,6980 Vedder Rd.,,Chilliwack,V2R 4E1,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-560,BELVEDERE CARE CENTRE,COQUITLAM,RESIDENTIAL CARE & HOSPICES - PRIVATE (apply directly to facility),604-939-5991,Belvedere Seniors Living,"Market RateResidential Care Private: approx. $2,500-10,000/month",Regular office hours,Directly to building; or email: belvederecare@telus.net; or visit: www.belvederebc.com,No Age Requirement,Wheelchair Accessible,739 Alderson Ave.,,Coquitlam,V3K 7B3,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-561,COURTYARD GARDENS CARE CENTRE,RICHMOND,"RESIDENTIAL CARE & HOSPICES - PRIVATE (apply directly to facility)
ASSISTED LIVING - PRIVATE (apply directly to facility)
ASSISTED LIVING - PUBLIC (apply through health authority)",604-273-1225,Diversicare Management Services,"Residential Care Private: approx. $2,500-10,000/monthAssisted Living Private: approx. $1,500-7,000/monthAssisted Living Public: 70% of net income",Regular office hours,Directly to building or your local health authority,Age Requirement: 55+,Pets Allowed; Wheelchair Accessible; Smoking Allowed,7051 Moffatt Rd.,,Richmond,V6Y 3W2,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-562,HOLLYBURN HOUSE,WEST VANCOUVER,RESIDENTIAL CARE & HOSPICES - PRIVATE (apply directly to facility),604-922-7616,Lifestyle Retirement Communities,"Residential Care Private: approx. $2,500-10,000/month",Regular office hours,Directly to building,No Age Requirement,Pets Allowed; Wheelchair Accessible,2095 Marine Dr.,,West Vancouver,V7V 4V5,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-563,MENNO PAVILION,ABBOTSFORD,SUPPORTIVE HOUSING - RETIREMENT HOMES,604-851-4004,Mennonite Benevolent Society,SAFERMarket Rate,Regular office hours,Directly to building manager; 32945 Marshall Rd.; 604-859-7631,Age Requirement: 60+,Wheelchair Accessible,32943 Marshall Rd.,,Abbotsford,32943,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-564,CHARTWELL IMPERIAL PLACE,SURREY,"ASSISTED LIVING - PUBLIC (apply through health authority)
ASSISTED LIVING - PRIVATE (apply directly to facility)",604-581-1555,Chartwell REIT,"Assisted Living Private: approx. $1,500-7,000/monthAssisted Living Public: 70% of net income",Regular office hours,Directly to building or your local health authority,No Age Requirement,Pets Allowed; Wheelchair Accessible,13853 102 Ave.,,Surrey,V3T 5P6,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-565,CHARTWELL WILLOW RETIREMENT COMMUNITY,MAPLE RIDGE,"SUPPORTIVE HOUSING - RETIREMENT HOMES
RESIDENTIAL CARE & HOSPICES - PRIVATE (apply directly to facility)
ASSISTED LIVING - PRIVATE (apply directly to facility)",604-466-8602,Chartwell REIT,"Residential Care Private: approx. $2,500-10,000/monthAssisted Living Private: approx. $1,500-7,000/monthMarket Rate",Regular office hours,Directly to building,No Age Requirement,Wheelchair Accessible,12275 224th St.,,Maple Ridge,V2X 6B9,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-566,ADANAC PARK LODGE,VANCOUVER EAST,RESIDENTIAL CARE & HOSPICES - PUBLIC (apply through health authority),604-299-7567,Little Mountain Residential Care & Housing Society,Residential Care Public: 80% of net income,Regular office hours,Your local health authority,No Age Requirement; BC Residency,Wheelchair Accessible; Smoking Allowed,851 Boundary Rd.,,Vancouver,V5K 4T2,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-567,NIKKEI HOME,BURNABY SOUTH,ASSISTED LIVING - PUBLIC (apply through health authority),604-777-5000,Nikkei Seniors Health Care & Housing Society,Assisted Living Public: 70% of net income,Regular office hours,Your local health authority,Age Requirement: 55+,Wheelchair Accessible,6680 Southoaks Cres.,,Burnaby,V5E 4N3,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-568,LEGION HOUSE,MAPLE RIDGE,SUPPORTIVE HOUSING - RETIREMENT HOMES,604-463-5101,Royal Canadian Legion Branch #88,Market RateSAFER,Regular office hours,"Royal Canadian Legion Branch #88; 12101 224th St.; Maple Ridge, BC; V2X 6B7",Age Requirement: 55+; BC Residency,Wheelchair Accessible,11797 Burnett St.,,Maple Ridge,V2X 6P6,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-569,KIWANIS PARK PLACE,SURREY,SUPPORTIVE HOUSING - RETIREMENT HOMES,604-538-9669,Crescent Housing Society,SAFERMarket Rate,Regular office hours,Directly to building,Age Requirement: 55+,Wheelchair Accessible; Pets Allowed,12850 26th Ave.,,Surrey,V4P 1S1,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-570,KIWANIS CARE CENTRE,NORTH VANCOUVER,RESIDENTIAL CARE & HOSPICES - PUBLIC (apply through health authority),604-924-8300,Vancouver Coastal Health Authority,Residential Care Public: 80% of net income,Regular office hours,Your local health authority,No Age Requirement; BC Residency,Wheelchair Accessible,2444 Burr Pl.,,North Vancouver,V7H 3A5,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-571,EVERGREEN HOUSE,NORTH VANCOUVER,RESIDENTIAL CARE & HOSPICES - PUBLIC (apply through health authority),604-988-3131,Vancouver Coastal Health Authority,Residential Care Public: 80% of net income,Regular office hours,Your local health authority,BC Residency; No Age Requirement,Wheelchair Accessible,231 E. 15th St.,,North Vancouver,V7L 2L7,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-572,MINORU RESIDENCE,RICHMOND,RESIDENTIAL CARE & HOSPICES - PUBLIC (apply through health authority),604-244-5300,Richmond Health Services Society,Residential Care Public: 80% of net income,Regular office hours,Your local health authority,BC Residency; No Age Requirement,Wheelchair Accessible,6111 Minoru Blvd.,,Richmond,V6Y 1Y4,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-573,DANIA MANOR,BURNABY SOUTH,ASSISTED LIVING - PUBLIC (apply through health authority),604-299-1379,Dania Society,Assisted Living Public: 70% of net income,Regular office hours,Your local health authority,Age Requirement: 55+; BC Residency,Wheelchair Accessible; Smoking Allowed,4155 Norland Ave.,,Burnaby,V5G 3S7,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-574,HONORIA CONWAY,VANCOUVER WEST,ASSISTED LIVING - PUBLIC (apply through health authority),604-876-7191,Providence Health Care,Assisted Living Public: 70% of net income,Regular office hours,Your local health authority,BC Residency; Age Requirement: 55+; Age Requirement: under 55 with disability,Wheelchair Accessible; Pets Allowed; Smoking Allowed,4875 Heather St.,,Vancouver,V5Z 0A7,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-575,SMITH YUEN APARTMENTS,VANCOUVER DOWNTOWN,SUPPORTIVE HOUSING - RETIREMENT HOMES,604-732-5105,Katherine Sanford Housing Society,30% of monthly gross income,Call 604-734-5265 or drop in during regular office hours,"Vancouver Community Mental Health Services; 1970 W. 4th Ave.; Vancouver, BC; V6J 1M5",No Age Requirement,Smoking Allowed; Wheelchair Accessible,475 E. Hastings St.,,Vancouver,V6A 4L6,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-576,MILLENNIUM TOWER,VANCOUVER WESTEND,SUPPORTIVE HOUSING - RETIREMENT HOMES,604-408-3547,Columbus Charities Association,Market RateSAFER,Regular office hours,Directly to building,Age Requirement: 55+,Wheelchair Accessible,1175 Broughton St.,,Vancouver,V6G 3K9,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-577,SETON VILLA,BURNABY NORTH,"ASSISTED LIVING - PUBLIC (apply through health authority)
SUPPORTIVE HOUSING - RETIREMENT HOMES",604-291-0607,Action Line Housing Society,Market RateSAFERAssisted Living Public: 70% of net income,Regular office hours,Fraser Health or directly to building,No Age Requirement,N/A,3755 McGill St.,,Burnaby,V5C 1M2,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-578,ST. JOHN'S HOUSE,MAPLE RIDGE,SUPPORTIVE HOUSING - RETIREMENT HOMES,604-516-8080,Canadian Mental Health Association,Market Rate,Regular office hours,"Canadian Mental Health Association; 105-129 E. Columbia St.; New Westminster, BC; V3L 3V7",BC Residency; No Age Requirement,Wheelchair Accessible,11604 Laity St.,,Maple Ridge,V2X 5A3,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-579,CAMILLE HOUSE (WOMEN),VANCOUVER EAST,RESIDENTIAL CARE & HOSPICES - PUBLIC (apply through health authority),604-879-1712,Kettle Friendship Society,Residential Care Public: 80% of net income,Regular office hours,Your local health authority,No Age Requirement,N/A,1725 Venables St.,,Vancouver,V5L 2H3,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-580,KIDDER PLACE,VANCOUVER WEST,SUPPORTIVE HOUSING - RETIREMENT HOMES,604-482-3700,Motivation Power and Achievement Society,Market Rate,Regular office hours,Directly to building,No Age Requirement; BC Residency,Pets Allowed; Wheelchair Accessible; Smoking Allowed,,,Vancouver,,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-581,VIRGINIA HOUSE,VANCOUVER WEST,RESIDENTIAL CARE & HOSPICES - PUBLIC (apply through health authority),604-739-3207,Motivation Power and Achievement Society,Residential Care Public: 80% of net income,Regular office hours,Your local health authority,No Age Requirement; BC Residency,Wheelchair Accessible,1754 W. 11th Ave.,,Vancouver,V6J 2C3,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-582,BEAR CREEK VILLA,SURREY,SUPPORTIVE HOUSING - RETIREMENT HOMES,604-599-9057,H & H Total Care Services,Market Rate30% of monthly gross incomeShelter portion if on ministry assistance,Regular office hours,Directly to building; or email: info@BearCreekVilla.com; or visit: http://www.bearcreekvilla.com/en_us/index.html,Age Requirement: 65+; BC Residency,Wheelchair Accessible; Pets Allowed,8233 140th St.,,Surrey,V3V 1N1,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-583,EARL HAIG RETIREMENT RESIDENCE,COQUITLAM,"SUBSIDIZED HOUSING
SUPPORTIVE HOUSING - RETIREMENT HOMES",604-937-3790,No Manager provided,Fixed Low Rate,Regular office hours,Directly to building,Age Requirement: 60+,Smoking Allowed; Pets Allowed,1800 Austin Ave.,,Coquitlam,V3K 3R3,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-584,MORGAN PLACE,SURREY,RESIDENTIAL CARE & HOSPICES - PUBLIC (apply through health authority),604-535-7328,Fraser Health Authority,Residential Care Public: 80% of net income,Regular office hours,Your local health authority,BC Residency; No Age Requirement,Wheelchair Accessible,3288 156A St.,,Surrey,V3S 9T1,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-585,HILTON VILLA,SURREY,RESIDENTIAL CARE & HOSPICES - PUBLIC (apply through health authority),604-588-3424,Fraser Health Authority,Residential Care Public: 80% of net income,Regular office hours,Your local health authority,No Age Requirement; BC Residency,Wheelchair Accessible,13525 Hilton Rd.,,Surrey,V3R 5J3,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-586,HERITAGE VILLAGE,CHILLIWACK,RESIDENTIAL CARE & HOSPICES - PUBLIC (apply through health authority),604-858-1833,Fraser Health Authority,Residential Care Public: 80% of net income,Regular office hours,Your local health authority,No Age Requirement; BC Residency,N/A,7525 Topaz Dr.,,Chilliwack,V2R 3C9,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-587,OAK TREE HOUSE,RICHMOND,SUPPORTIVE HOUSING - RETIREMENT HOMES,604-233-2288,Canada Shin Yat Tong Moral Society,Market RateSAFER,Regular office hours,Directly to building,Age Requirement: 55+,Wheelchair Accessible,7831 Minoru Blvd.,,Richmond,V6Y 1Z3,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-588,TREJAN LODGE,MAPLE RIDGE,"SUPPORTIVE HOUSING - RETIREMENT HOMES
SUBSIDIZED HOUSING",604-467-3377,Fraser Health Authority,Market Rate30% of monthly gross income,Call 604-476-7165 or drop in during regular office hours,"Maple Ridge Mental Health Centre; 500-22470 Dewdney Trunk Rd.; Maple Ridge, BC; V2X 5Z6",No Age Requirement; BC Residency,Wheelchair Accessible,25402 Johnson Ave.,,Maple Ridge,V4R 1G3,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-589,MELISSA PARK LODGE,PORT COQUITLAM,RESIDENTIAL CARE & HOSPICES - PUBLIC (apply through health authority),604-461-2131,Fraser Health Authority,Residential Care Public: 80% of net income,Regular office hours,Your local health authority,No Age Requirement; BC Residency,Wheelchair Accessible,2175 Mary Hill Rd.,,Port Coquitlam,V3C 3A2,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-590,HILLSIDE LODGE,SURREY,"ASSISTED LIVING - PUBLIC (apply through health authority)
SUPPORTIVE HOUSING - RETIREMENT HOMES",604-589-4299,Fraser Health Authority,Assisted Living Public: 70% of net income,Regular office hours,Your local health authority,No Age Requirement; BC Residency,Pets Allowed,10592 125B St.,,Surrey,V3V 5A7,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-591,SOUTHDALE MANOR,RICHMOND,SUPPORTIVE HOUSING - RETIREMENT HOMES,604-277-2022,Vancouver Coastal Health Authority,Market Rate,Call 604-273-9121 during regular office hours,"Richmond Mental Health Services; 200-6061 No. 3 Rd.; Richmond, BC; V6Y 2B2",No Age Requirement; BC Residency,N/A,10691 Southdale Rd.,,Richmond,V7A 2W8,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-592,HARRISON LANDING,LANGLEY,"SUPPORTIVE HOUSING - RETIREMENT HOMES
ASSISTED LIVING - PRIVATE (apply directly to facility)",604-530-7075,Harrison Landing Inc.,"Assisted Living Private: approx. $1,500-7,000/monthSAFERMarket Rate",Regular office hours,Directly to building,No Age Requirement,Pets Allowed; Wheelchair Accessible,20899 Douglas Cres.,,Langley,V3A 9L3,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-593,CHARTWELL LANGLEY GARDENS,LANGLEY,ASSISTED LIVING - PRIVATE (apply directly to facility),604-676-3097,Chartwell REIT,"Assisted Living Private: approx. $1,500-7,000/month",Regular office hours,"Chartwell Retirement Residencies; 8948 202nd St.; Langley, BC; V1M 4A7; ; www.chartwellreit.ca",Age Requirement: under 55 with disability; Age Requirement: 55+,Wheelchair Accessible,8888 202nd St.,,Langley,V1M 4A7,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-594,SUNRISE OF LYNN VALLEY,NORTH VANCOUVER,RESIDENTIAL CARE & HOSPICES - PRIVATE (apply directly to facility),604-904-1226,Sunrise Senior Living,"Residential Care Private: approx. $2,500-10,000/month",Regular office hours,Directly to building,No Age Requirement,Wheelchair Accessible; Pets Allowed,980 Lynn Valley Rd.,,North Vancouver,V7J 3V7,BC,Canada
Canada-BC-31-BC-SeniorsServicesSoc-output-595,AUGUSTINE HOUSE and HAVEN HOUSE,DELTA,"ASSISTED LIVING - PRIVATE (apply directly to facility)
ASSISTED LIVING - PUBLIC (apply through health authority)",604-940-6005,Augustine Society,"Assisted Living Public: 70% of net incomeAssisted Living Private: approx. $1,500-7,000/month",Regular office hours,Directly to building or your local health authority,No Age Requirement,Pets Allowed; Wheelchair Accessible,3820 Arthur Dr.,,Delta,V4K 5E6,BC,Canada
