row_id,name,address_line_1,address_line_2,city,postal_code,province,County,Contact Phone,Fax,Contact,Email,Website,DHEC License,Link to details,Country,Facility Type,latitude,longitude,neighborhood
USA-SC-58-SC-OfficeOnAging-output-636,For A Season Assisted Living,927 E North 1St St,,Seneca,29678,SC,Oconee,864-886-0083,,,,,CRC-1230,http://nfbl.sc.gov/FacilityInformation.php?FacID=764,US,Assisted Living Facility,34.69749279999999,-82.9415641,
USA-SC-58-SC-OfficeOnAging-output-637,Seneca Residential Care Center,126 Tokeena Rd,,Seneca,29678,SC,Oconee,864-882-7390,,,,,CRC-0337,http://nfbl.sc.gov/FacilityInformation.php?FacID=765,US,Assisted Living Facility,34.65583600000001,-82.96324899999999,
USA-SC-58-SC-OfficeOnAging-output-638,Residences At Park Place,115 Gillespie Rd,,Seneca,29678,SC,Oconee,864-882-0783,,,,,CRC-1493,http://nfbl.sc.gov/FacilityInformation.php?FacID=766,US,Assisted Living Facility,34.685288,-82.98671709999999,
USA-SC-58-SC-OfficeOnAging-output-639,Morningside Of Seneca,15855 Wells Hwy,,Seneca,29678,SC,Oconee,864-888-8886,,,,,CRC-1157,http://nfbl.sc.gov/FacilityInformation.php?FacID=767,US,Assisted Living Facility,34.6827978,-82.9906563,
USA-SC-58-SC-OfficeOnAging-output-640,Belvedere Commons Of Seneca,515 Benton St,,Seneca,29672,SC,Oconee,864-888-4114,,,,,CRC-1466,http://nfbl.sc.gov/FacilityInformation.php?FacID=768,US,Assisted Living Facility,34.72196079999999,-82.99306159999999,
USA-SC-58-SC-OfficeOnAging-output-641,Country Care Of Fair Play,207 Farm House Ln,,Fair Play,29643,SC,Oconee,864-972-1072,,,,,CRC-1041,http://nfbl.sc.gov/FacilityInformation.php?FacID=769,US,Assisted Living Facility,34.536198,-82.9976832,
USA-SC-58-SC-OfficeOnAging-output-642,Foothills Assisted Living,999 W Union Rd,,West Union,29696,SC,Oconee,864-638-4370,864-638-4379,Ginger Stewart,gstewart@cite-mgmt.com,FoothillsAssistedLivingSC.Com,CRC-1364,http://nfbl.sc.gov/FacilityInformation.php?FacID=770,US,Assisted Living Facility,34.736964,-83.0295019,
USA-SC-58-SC-OfficeOnAging-output-643,Lakeview Assisted Living,320 Camp Rd,,Walhalla,29691,SC,Oconee,864-638-5212,864-638-0003,Dawn Merritt Business Manager,dmerritt@seniorsolutions-sc.org,,CRC-0086,http://nfbl.sc.gov/FacilityInformation.php?FacID=771,US,Assisted Living Facility,34.7230461,-83.1132733,
USA-SC-58-SC-OfficeOnAging-output-644,Laurens Estates,2841 Bypass 127,,Laurens,29360,SC,Laurens,864-984-8001,,Susan F. Shipman,,,CRC-0681,http://nfbl.sc.gov/FacilityInformation.php?FacID=772,US,Assisted Living Facility,34.4673282,-82.01885639999999,
USA-SC-58-SC-OfficeOnAging-output-645,Quillen Manor,709 Quillen Ave,,Fountain Inn,29644,SC,Greenville,864-862-3252,,Amber Quillen,amberj.quillen@hotmail.com,,CRC-1321,http://nfbl.sc.gov/FacilityInformation.php?FacID=773,US,Assisted Living Facility,34.7073379,-82.1988839,
USA-SC-58-SC-OfficeOnAging-output-646,Vibra Hospital of Charleston - TCU,1200 Hospital Dr,,Mount Pleasant,29464,SC,Charleston,843-375-4200,,Karlene Case,,,NCF-0960,http://nfbl.sc.gov/FacilityInformation.php?FacID=774,US,Nursing Facility,32.8150525,-79.8559805,
USA-SC-58-SC-OfficeOnAging-output-647,Crossroads at Catawba,400 Rowells Rd,,Catawba,29704,SC,York,803-329-3377,,Jim Edwards,jim_crossroads@comporium.net,,CRC-0743,http://nfbl.sc.gov/FacilityInformation.php?FacID=775,US,Assisted Living Facility,34.843041,-80.9121527,
USA-SC-58-SC-OfficeOnAging-output-648,PruittHealth - Estill,252 Liberty Ave S,,Estill,29918,SC,Hampton,803-625-3852,803-625-3715,ShyQayla Green,shygreen@pruitthealth.com,,NCF-0922,http://nfbl.sc.gov/FacilityInformation.php?FacID=776,US,Nursing Facility,32.74974020000001,-81.22527579999999,
USA-SC-58-SC-OfficeOnAging-output-649,Lodge At Wellmore,111 Wellmore Dr,,Tega Cay,29708,SC,York,,,,,,NCF-0988,http://nfbl.sc.gov/FacilityInformation.php?FacID=777,US,Nursing Facility,35.0494334,-80.9928947,
USA-SC-58-SC-OfficeOnAging-output-650,Carlisle Place,21 Dr Frank Pressly Dr,,Due West,29639,SC,Abbeville,864-379-2570,,Sheryl M. Fleming,,,CRC-1538,http://nfbl.sc.gov/FacilityInformation.php?FacID=778,US,Assisted Living Facility,34.329731,-82.39572299999999,
USA-SC-58-SC-OfficeOnAging-output-651,Spring Park,925 N Main St,,Travelers Rest,29690,SC,Greenville,864-610-2435,,Lisa Hawkins,,,CRC-1539,http://nfbl.sc.gov/FacilityInformation.php?FacID=779,US,Assisted Living Facility,34.9752823,-82.4539429,
USA-SC-58-SC-OfficeOnAging-output-652,Colonial Gardens Alzheimers Special Care Center,3565 Sunset Blvd,,West Columbia,29169,SC,Lexington,803-796-2556,,C Christopher Pepper,,,CRC-1542,http://nfbl.sc.gov/FacilityInformation.php?FacID=780,US,Assisted Living Facility,34.0073563,-81.13282180000002,
USA-SC-58-SC-OfficeOnAging-output-653,Crossings at Columbia,2300 Clemson Rd,,Columbia,29229,SC,Richland,803-223-9560,,Dinah L M Bailes,,,CRC-1544,http://nfbl.sc.gov/FacilityInformation.php?FacID=782,US,Assisted Living Facility,34.1387525,-80.9215907,
USA-SC-58-SC-OfficeOnAging-output-654,Hope Arbor of Loris,260 Watson Heritage Rd,,Loris,29569,SC,Horry,843-716-4673,,Lorie Kesler,,,CRC-1547,http://nfbl.sc.gov/FacilityInformation.php?FacID=783,US,Assisted Living Facility,34.0187583,-78.8802591,
USA-SC-58-SC-OfficeOnAging-output-655,Inlet Coastal Resort,5087 Hwy 17 N BP,,Murrells Inlet,29576,SC,Georgetown,843-405-2005,,Kevin McGraw,,,CRC-1549,http://nfbl.sc.gov/FacilityInformation.php?FacID=784,US,Assisted Living Facility,33.5671352,-79.0353236,
USA-SC-58-SC-OfficeOnAging-output-656,Hope Arbor of Murrells Inlet,12287 Hwy 707,,Murrells Inlet,29576,SC,Horry,843-357-0317,,,,,CRC-1560,http://nfbl.sc.gov/FacilityInformation.php?FacID=785,US,Assisted Living Facility,33.579375,-79.039624,
USA-SC-58-SC-OfficeOnAging-output-657,Benton House of Bluffton,8 Hampton Lake Dr,,Bluffton,29910,SC,Beaufort,843-757-3111,,Collin Baranick,,,CRC-1585,http://nfbl.sc.gov/FacilityInformation.php?FacID=786,US,Assisted Living Facility,32.26672029999999,-80.9340803,Hampton Lake
USA-SC-58-SC-OfficeOnAging-output-658,Ashley Gardens Alzheimers Special Care Center,2290 Henry Tecklenburg Dr,,Charleston,29414,SC,Charleston,843-556-4100,,Kelly Jean Carleton,,,CRC-1595,http://nfbl.sc.gov/FacilityInformation.php?FacID=787,US,Assisted Living Facility,32.8082073,-80.04718199999999,West Ashley
USA-SC-58-SC-OfficeOnAging-output-659,Southern Sisters I,1775 Commissary St,,North Charleston,29405,SC,Charleston,843-696-0819,,Virginia P. Beaty,,,CRC-1601,http://nfbl.sc.gov/FacilityInformation.php?FacID=788,US,Assisted Living Facility,32.8626784,-79.9755449,
USA-SC-58-SC-OfficeOnAging-output-660,Fairview Park Senior Living,544 Harrison Bridge Rd,,Simpsonville,29680,SC,Greenville,,,,,,CRC-1887,http://nfbl.sc.gov/FacilityInformation.php?FacID=789,US,Assisted Living Facility,34.7021877,-82.26737039999999,
USA-SC-58-SC-OfficeOnAging-output-661,Thrive Assisted Living and Memory Care,715 S Buncombe Rd,,Greer,29650,SC,Greenville,864-469-0409,,,,,CRC-1894,http://nfbl.sc.gov/FacilityInformation.php?FacID=790,US,Assisted Living Facility,34.9245439,-82.2434124,
USA-SC-58-SC-OfficeOnAging-output-662,Wellmore of Tega Cay,111 Wellmore Dr,,Tega Cay,29708,SC,York,803-835-7000,,David M. Dunn,,,CRC-1935,http://nfbl.sc.gov/FacilityInformation.php?FacID=791,US,Assisted Living Facility,35.0494334,-80.9928947,
USA-SC-58-SC-OfficeOnAging-output-663,S & S Boarding Home LLC,3589 Bluff Rd,,Allendale,29810,SC,Allendale,803-573-7006,803-584-2518,Elaine Sabb,ssboardinghome@yahoo.com,,CRC-1923,http://nfbl.sc.gov/FacilityInformation.php?FacID=793,US,Assisted Living Facility,33.0055223,-81.3195614,
USA-SC-58-SC-OfficeOnAging-output-664,Gracelynn Residential Care Facility,203 Jewel St N,,New Ellenton,29809,SC,Aiken,803-7612045,,Rosabell T. Booker,adultandseniorservices@gmail.com,,CRCF-1609,http://nfbl.sc.gov/FacilityInformation.php?FacID=794,US,Assisted Living Facility,33.4196987,-81.68776729999999,
USA-SC-58-SC-OfficeOnAging-output-665,White Oak at North Grove,290 N Grove Medical Park Dr,,Spartanburg,29303,SC,Spartanburg,864-345-1700,864-345-1716,Myra Miles,mkmiles@whiteoakmanor.com,www.whiteoakmanor.com,NCF-0971,http://nfbl.sc.gov/FacilityInformation.php?FacID=796,US,Nursing Facility,34.99303209999999,-81.940839,
