row_id,AHCA Number (File Number),License Number,License Effective Date,License Expiration Date,Facility Type,Name,Street Address,Street Address Line 2,Street City,Street State,Street Zip,Street County,Phone,Mailing Address,Mailing Address Line 2,Mailing City,Mailing State,Mailing Zip,Mailing County,License Status,Owner,Owner Since,Admin/CEO,Licensed Beds,Profit Status,Web Address,type,country
USA-FL-60-FL-HealthFinder-output-2113,11964461,9063,10/8/2015,10/7/2017,Assisted Living Facility,BLAKE GLENN,3933 ERNE ST,,PALM HARBOR,FL,34683-1706,Pinellas,(727) 939-9279,3933 ERNE ST,,PALM HARBOR,FL,34683-1706,Pinellas,LICENSED,LYNDA ZUCCARO,5/29/1997,LYNDA ZUCCARO,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2114,52963230,6906793,7/21/2015,7/20/2017,Adult Family Care Home,BLAKE  JAMES,11 WHITE FEATHER LN,,PALM COAST,FL,32164-3915,Flagler,(386) 445-2111,11 WHITE FEATHER LN,,PALM COAST,FL,32164-3915,Flagler,IN REVIEW,JAMES BLAKE,5/28/2015,JAMES BLAKE,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2115,52961614,6905577,11/19/2015,11/18/2017,Adult Family Care Home,BLAKE  TERVIL,211 KANSAS AVE,,FT LAUDERDALE,FL,33312-1862,Broward,(954) 791-3289,211 KANSAS AVE,,FT LAUDERDALE,FL,33312-1862,Broward,LICENSED,TERVIL BLAKE,7/26/2002,TERVIL BLAKE,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2116,11967412,11490,9/29/2016,9/28/2018,Assisted Living Facility,BLANCA AZUZENA HOME CARE INC,12414 SW 252 TERRACE,,HOMESTEAD,FL,33032,Miami-Dade,(305) 257-4741,12414 SW 252 TERRACE,,HOMESTEAD,FL,33032,Miami-Dade,LICENSED,BLANCA AZUZENA HOME CARE INC,8/8/2008,MAGALY DIAZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2117,11964027,8370,9/20/2016,9/19/2018,Assisted Living Facility,BLANCO HOME HEALTH CARE CORPORATION,604-606 NW 25 AVENUE,,MIAMI,FL,33125,Miami-Dade,(305) 649-9299,604-606 NW 25 AVENUE,,MIAMI,FL,33125,Miami-Dade,LICENSED,BLANCO HOME HEALTH CARE CORP,9/22/1996,JENNY PICHARDO,14,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2118,11968240,12186,5/17/2016,5/16/2018,Assisted Living Facility,BLESSING ALF LLC,1051 NE 154TH TER,,N MIAMI BEACH,FL,33162-5838,Miami-Dade,(305) 949-6534,1051 NE 154TH TER,,N MIAMI BEACH,FL,33162-5838,Miami-Dade,LICENSED,BLESSING ALF  LLC,12/27/2011,ROBINSON FRANCOIS,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2119,11965487,9893,4/17/2017,4/16/2019,Assisted Living Facility,BLOOMFIELD MANOR II,2774 WESLEYAN DR,,PALM HARBOR,FL,34684,Pinellas,(727) 223-5041,2774 WESLEYAN DR,,PALM HARBOR,FL,34684,Pinellas,LICENSED,BENIGN CARE LLC,4/17/2015,JENNIFER DUNHAM,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2120,11965990,10287,4/8/2017,4/7/2019,Assisted Living Facility,BLOSSOMS ASSISTED LIVING 1  LLC.,1312 MARDRAKE DRIVE,,DAYTONA BEACH,FL,32114,Volusia,(386) 257-2162,1312 MARDRAKE DRIVE,,DAYTONA BEACH,FL,32114,Volusia,LICENSED,BLOSSOMS ASSISTED LIVING 1  LLC.,2/5/2015,GAIL MARTINI,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2121,11968277,12211,7/5/2016,7/4/2018,Assisted Living Facility,BLUE ANGEL RESIDENCES,4814 N DARBY AVE,,TAMPA,FL,33603-2604,Hillsborough,(813) 513-4054,4814 N DARBY AVE,,TAMPA,FL,33603,Hillsborough,LICENSED,BLUE ANGEL ENTERPRISES INC,3/12/2012,ARMANDO VAZQUEZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2122,11967394,11411,10/31/2016,10/30/2018,Assisted Living Facility,BLUE FOUNTAIN HOME CARE  LLC,2440 EMERSON DRIVE SE,,PALM BAY,FL,32909,Brevard,(321) 327-8762,2440 EMERSON DRIVE SE,,PALM BAY,FL,32909,Brevard,LICENSED,BLUE FOUNTAIN HOME CARE  LLC,10/31/2014,MAGDA  DELINOIS,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2123,11969167,13000,4/25/2017,4/24/2019,Assisted Living Facility,BLUE FOUNTAIN II HOME CARE LLC,1310 SEQUOIA RD NW,,PALM BAY,FL,32907,Brevard,(321) 676-8334,1310 SEQUOIA RD NW,,PALM BAY,FL,32907,Brevard,LICENSED,BLUE FOUNTAIN II HOME CARE  LLC,1/24/2017,MAGDA  DELINOIS,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2124,11967999,11984,4/12/2017,4/11/2019,Assisted Living Facility,BLUE HAVEN 101 & 102,35525 COUNTY RD 473,,LEESBURG,FL,34788,Lake,(352) 314-0422,33409 IRONGATE DR,,LEESBURG,FL,34788,Lake,LICENSED,BLUE HAVEN ASSISTED LIVING  INC.,12/9/2010,LEYTONYA HARGROVE,8,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2125,11964818,9505,3/17/2017,3/16/2019,Assisted Living Facility,BLUE POINT HOME CARE INC,21910 SW 97TH CT,,CUTLER BAY,FL,33190-1512,Miami-Dade,(305) 971-5826,21910 SW 97TH CT,,CUTLER BAY,FL,33190-1512,Miami-Dade,LICENSED,BLUE POINT HOME CARE INC,3/16/2005,GREGORY LINARES,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2126,11968847,12690,6/25/2017,6/24/2019,Assisted Living Facility,BLUE RIBBON CARE ASSISTED LIVING FACILITY  LLC,125 AINSWORTH CIR,,PALM SPRINGS,FL,33461,Palm Beach,(786) 510-0286,7958 NW 18TH CT,,PEMBROKE PNES,FL,33024-3676,Broward,LICENSED,BLUE RIBBON CARE ASSISTED LIVING FACILITY  LLC,5/11/2015,RENNAY ROSE,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2127,11966733,10892,9/27/2016,9/26/2018,Assisted Living Facility,BLUE SKY GROUP HOME INC,11000 SW 142 PLACE,,MIAMI,FL,33186,Miami-Dade,(786) 316-3419,11000 SW 142 PLACE,,MIAMI,FL,33186,Miami-Dade,LICENSED,BLUE SKY GROUP HOME  INC,6/29/2006,MEDARDO GOMEZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2128,32960411,8674,12/21/2016,12/20/2018,Residential Treatment Facility,BLUE SKY TREATMENT  LLC,971 SW 15TH ST,,DEERFIELD BEACH,FL,33441,Broward,(855) 827-2324,5360 N FEDERAL HWY,,LIGHTHOUSE POINT,FL,33441,Broward,LICENSED,BLUE SKY TREATMENT LLC,12/21/2016,ANDREW FRIIS,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2129,32960412,8675,12/21/2016,12/20/2018,Residential Treatment Facility,BLUE SKY TREATMENT  LLC,953 SW 15TH ST,,DEERFIELD BEACH,FL,33441,Broward,(561) 866-5900,5360 N FEDERAL HWY,,LIGHTHOUSE POINT,FL,33441,Broward,LICENSED,BLUE SKY TREATMENT LLC,12/21/2016,ANDREW FRIIS,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2130,11969224,13067,9/21/2017,9/20/2019,Assisted Living Facility,LITTLE HAVANA ALF INC,2600 SW 10 ST,,MIAMI,FL,33135,Miami-Dade,(786) 488-1641,2600 SW 10 ST,,MIAMI,FL,33135,Miami-Dade,LICENSED,LITTLE HAVANA ALF  INC,9/21/2017,LAURIS QUINTANA,8,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2131,11967032,11114,9/25/2015,9/24/2017,Assisted Living Facility,LITTLE HAVANA HHC,100 TAMIAMI CANAL RD,,MIAMI,FL,33144-2541,Miami-Dade,(305) 262-9250,100 TAMIAMI CANAL RD,,MIAMI,FL,33144-2541,Miami-Dade,LICENSED,LITTLE HAVANA HHC CORP,7/30/2007,CARLOS GARIT,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2132,11967805,11820,5/27/2016,5/26/2018,Assisted Living Facility,LITTLE HAVANA II,8260 GRAND CANAL DR,,MIAMI,FL,33144-3538,Miami-Dade,(305) 553-4417,8260 GRAND CANAL DR,,MIAMI,FL,33144-3538,Miami-Dade,LICENSED,LITTLE HAVANA HHC CORP,2/12/2010,CARLOS GARIT,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2133,11968963,12839,5/25/2016,5/24/2018,Assisted Living Facility,LITTLE HAVANA LIVING LLC,2028-2030 NW 5 ST,,MIAMI,FL,33125,Miami-Dade,(305) 333-7020,2028-2030 NW 5 ST,,MIAMI,FL,33125,Miami-Dade,LICENSED,LITTLE HAVANNA LIVING LLC,12/28/2015,GEORGINA A PONCE,14,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2134,11966439,10730,7/25/2016,11/30/2017,Assisted Living Facility,LITTLE RANCH OF HOPE,15750 LITTLE RANCH ROAD,,SPRING HILL,FL,34610,Pasco,(727) 856-7778,8726 OLD COUNTY RD 54,,NEW PORT RICHEY,FL,34653,Pasco,LICENSED,THE ARC NATURE COAST INC,12/1/2015,LYNN HAGAMAN,8,Not-For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2135,11969230,13065,7/7/2017,9/17/2019,Assisted Living Facility,LITTLE RIVER ASSISTED LIVING INC,7731 NW 4TH AVE,,MIAMI,FL,33150,Miami-Dade,(754) 304-2962,7731 NW 4TH AVE,,MIAMI,FL,33150,Miami-Dade,LICENSED,LITTLE RIVER ASSISTED LIVING INC,9/18/2017,SHATONIA EVANS,14,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2136,11968184,12102,1/5/2017,1/4/2019,Assisted Living Facility,LIVE WELL HOME ALF  INC.,8886 NW 119TH ST,,HIALEAH,FL,33018-1986,Miami-Dade,(786) 360-4455,8886 NW 119TH ST,,HIALEAH,FL,33018-1986,Miami-Dade,LICENSED,LIVE WELL HOME ALF  INC,1/5/2015,JOSE A POUSA,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2137,11969013,12854,6/17/2016,6/16/2018,Assisted Living Facility,LIVING BY FAITH  INC,905 NE 10TH ST,,HALLANDALE,FL,33009,Broward,(954) 456-3725,10569 VERSAILLES BLVD,,WELLINGTON,FL,33449,Palm Beach,LICENSED,LIVING BY FAITH  INC,4/11/2016,FAITH WILLIAMS,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2138,11968818,12671,5/20/2017,5/19/2019,Assisted Living Facility,LIVING CARE FACILITY INC,10355 SW 38TH TER,,MIAMI,FL,33165-4508,Miami-Dade,(786) 227-9244,4100 SW 103RD CT,,MIAMI,FL,33165-4938,Miami-Dade,LICENSED,LIVING CARE FACILITY  INC,3/30/2015,MARIELA ESTRADA,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2139,11968192,12139,2/28/2016,2/27/2018,Assisted Living Facility,LIVING EXCELLENCE GROUP HOME OF MIAMI,12949 SW 197TH ST,,MIAMI,FL,33177-4808,Miami-Dade,(786) 344-5492,12949 SW 197TH ST,,MIAMI,FL,33177-4808,Miami-Dade,LICENSED,LIVING EXCELLENCE GROUP HOME OF MIAMI  LLC,10/6/2011,JOESIDA CORREDERA,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2140,11968443,12363,5/17/2017,5/16/2019,Assisted Living Facility,LIVING SOUTHERN STYLE OF BREVARD LLC,821 GEORGIA AVE,,ROCKLEDGE,FL,32955,Brevard,(321) 208-7681,PO BOX 1326,,GOTHA,FL,34734-1326,Orange,LICENSED,LIVING SOUTHERN STYLE OF BREVARD LLC,4/16/2013,SHEILA MOBLEY,7,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2141,11967740,11733,1/25/2016,1/24/2018,Assisted Living Facility,LIVING WELL COMMUNITY LLC,2222 JOHN MOORE RD,,BRANDON,FL,33511-6333,Hillsborough,(813) 661-7186,2222 JOHN MOORE RD,,BRANDON,FL,33511-6333,Hillsborough,LICENSED,LIVING WELL COMMUNITY  LLC,11/5/2009,NIKISHA N. ROBERTS,6,For-Profit,http://www.livingwellalf.com/,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2142,11969034,12888,8/19/2016,8/18/2018,Assisted Living Facility,LIVING WELL SENIOR CARE LLC,2006 WRANGLER DR,,BRANDON,FL,33511,Hillsborough,(813) 431-0065,2006 WRANGLER DR,,BRANDON,FL,33511,Hillsborough,LICENSED,LIVING WELL SENIOR CARE LLC,8/19/2016,BEVERLEY MCEACHRON,4,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2143,11968661,12542,7/22/2016,7/21/2018,Assisted Living Facility,LIVING WITH FRIENDS ALF II,3405 N 12TH ST,,TAMPA,FL,33605,Hillsborough,(813) 898-2231,3405 N 12TH ST,,TAMPA,FL,33605,Hillsborough,LICENSED,LIVING WITH FRIENDS,7/22/2014,DIAJUANA LATONDRIA BROWN,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2144,11953571,6010,6/1/2016,5/31/2018,Assisted Living Facility,LIZ'S ADULT CARE GARDEN HOME FACILITY,1222 ZINNEA STREET,,PORT CHARLOTTE,FL,33952,Charlotte,(941) 743-3329,1222 ZINNEA STREET,,PORT CHARLOTTE,FL,33952,Charlotte,LICENSED,FAMILY HOME CARE II  INC.,7/9/1998,ELIZABETH ROSEMARY STENNETT,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2145,11965247,9740,6/20/2016,1/12/2018,Assisted Living Facility,LIZI HOME CARE A.L.F.,2820 SW 131 PLACE,,MIAMI,FL,33175,Miami-Dade,(305) 220-7685,2820 SW 131 PLACE,,MIAMI,FL,33175,Miami-Dade,LICENSED,LIZI HOME CARE ALF CORP,1/22/2001,MERCEDES SUAREZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2146,11966431,10634,10/14/2015,10/13/2017,Assisted Living Facility,LIZI HOME CARE II  INC,4521 S.W. 135 AVENUE,,MIAMI,FL,33175,Miami-Dade,(305) 223-9761,4521 S.W. 135 AVENUE,,MIAMI,FL,33175,Miami-Dade,LICENSED,LIZI HOME CARE II  INC.,10/14/2005,MIGDALIA D MORALES,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2147,11967496,11557,3/25/2015,3/24/2017,Assisted Living Facility,LIZI HOME CARE III INC,11633 SW 133 TERRACE,,MIAMI,FL,33176,Miami-Dade,(305) 254-5466,11633 SW 133 TERRACE,,MIAMI,FL,33176,Miami-Dade,IN REVIEW,LIZI HOME CARE III INC.,11/24/2008,NIURYS AGUILAR,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2148,52963342,6906889,12/5/2016,12/4/2018,Adult Family Care Home,LLANOS  LAWANZA,1911 E 143RD AVE,,TAMPA,FL,33613,Hillsborough,(813) 562-3555,1911 E 143RD AVE,,TAMPA,FL,33613,Hillsborough,LICENSED,LAWANZA LLANOS,10/24/2016,LAWANZA LLANOS,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2149,11969161,12992,4/7/2017,4/6/2019,Assisted Living Facility,LLINA'S ALF LLC,28122 SW 160 CT,,HOMESTEAD,FL,33033,Miami-Dade,(786) 610-0818,28122 SW 160 CT,,HOMESTEAD,FL,33033,Miami-Dade,LICENSED,LLINA'S ALF LLC,1/12/2017,LLINY DE LA NUEZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2150,11963733,8174,9/1/2017,2/28/2018,Assisted Living Facility,LOLITA HOME CARE ALF CORP,4124 SW 97 COURT,,MIAMI,FL,33165,Miami-Dade,(305) 229-8907,4124 SW 97 COURT,,MIAMI,FL,33165,Miami-Dade,LICENSED,LOLITA HOME CARE ALF CORP,9/1/2017,NOELVIS FERNANDEZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2151,11966986,11148,11/6/2015,11/5/2017,Assisted Living Facility,LOMBARDO HOME (THE),620 71ST ST NW,,BRADENTON,FL,34209-1558,Manatee,(941) 580-4348,620 71ST ST NW,,BRADENTON,FL,34209-1558,Manatee,LICENSED,THE LOMBARDO HOME  INC,6/11/2007,MARIA C LOMBARDO,8,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2152,52961053,6905138,3/4/2017,3/3/2019,Adult Family Care Home,LONG  CHERI L,1287 DELTONA BLVD,,SPRING HILL,FL,34606-4408,Hernando,(352) 683-5255,1287 DELTONA BLVD,,SPRING HILL,FL,34606-4408,Hernando,LICENSED,CHERI LONG,1/28/1998,CHERI LONG,4,For-Profit,Long  Cheri L.,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2153,11968688,12564,9/25/2016,9/24/2018,Assisted Living Facility,LONGLEAF ALF LLC,3935 43RD AVE N,,ST PETERSBURG,FL,33714-3620,Pinellas,(727) 289-5783,3935 43RD AVE N,,ST PETERSBURG,FL,33714-3620,Pinellas,LICENSED,LONGLEAF ALF LLC,6/30/2014,KANISHA PATEL,10,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2154,11967348,11439,9/26/2016,9/25/2018,Assisted Living Facility,LORETO HOMES INC,770 NW 9TH COURT,,HOMESTEAD,FL,33030,Miami-Dade,(305) 242-1121,770 NW 9 COURT,,HOMESTEAD,FL,33030,Miami-Dade,LICENSED,LORETO HOMES LLC,6/9/2008,MERCEDEZ MARGARITA MARTINEZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2155,11967731,11703,12/9/2015,12/8/2017,Assisted Living Facility,LORIG & LORIG,3131 GATLIN DRIVE,,ROCKLEDGE,FL,32955,Brevard,(321) 208-7143,3131 GATLIN DRIVE,,ROCKLEDGE,FL,32955,Brevard,LICENSED,LORIG & LORIG INC,10/21/2009,FRANCES J LORIG,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2156,11966971,11077,7/27/2017,7/26/2019,Assisted Living Facility,LOS TRES MILAGROS CORP,10681 SW 182ND ST,,MIAMI,FL,33157-5108,Miami-Dade,(305) 234-7246,10681 SW 182ND ST,,MIAMI,FL,33157-5108,Miami-Dade,LICENSED,LOS TRES MILAGROS,5/29/2007,SENAY YANES-SOSA,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2157,11968509,12398,8/28/2017,8/27/2019,Assisted Living Facility,LOS TRES MILAGROS II  LLC,15431 SW 159TH ST,,MIAMI,FL,33187-5409,Miami-Dade,(305) 804-9174,15431 SW 159TH ST,,MIAMI,FL,33187-5409,Miami-Dade,LICENSED,LOS TRES MILAGROS II  LLC,8/27/2013,DAMARIS BATISTA,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2158,52963260,6906826,10/25/2016,12/1/2017,Adult Family Care Home,LOUIS  MARIE ERLYNE,19 BURNINGWICK PL,,PALM COAST,FL,32137,Flagler,(386) 631-0432,19 BURNINGWICK PL,,PALM COAST,FL,32137,Flagler,LICENSED,MARIE ERLYNE LOUIS,9/28/2015,MARIE ERLYNE LOUIS,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2159,11966672,10833,5/24/2016,5/23/2018,Assisted Living Facility,LOURDES ALF INC.,14825 SW 82ND ST,,MIAMI,FL,33193-1551,Miami-Dade,(786) 229-3431,14825 SW 82ND ST,,MIAMI,FL,33193-1551,Miami-Dade,LICENSED,LOURDES ALF,3/10/2006,JESUS MORENO,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2160,11964762,9483,5/9/2017,5/8/2019,Assisted Living Facility,LOURDES RESIDENCE INC.,5770 S.W. 5TH TERR,,MIAMI,FL,33144,Miami-Dade,(305) 265-0041,5770 S.W. 5TH TERR,,MIAMI,FL,33144,Miami-Dade,LICENSED,LOURDES RESIDENCE  INC.,3/1/2005,TATIANA PEREZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2161,11967904,11881,9/10/2016,9/9/2018,Assisted Living Facility,LOVE & PEACE ALF  LLC,520 NW 49 STREET,,MIAMI,FL,33127,Miami-Dade,(954) 415-5130,520 NW 49 STREET,,MIAMI,FL,33127,Miami-Dade,LICENSED,LOVE & PEACE ALF  LLC.,6/28/2010,MILDRENE JEUDY,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2162,11964988,9581,7/11/2017,6/29/2019,Assisted Living Facility,LOVE & TENDERNESS #2,6731 SW 135TH AVE,,MIAMI,FL,33183-2380,Miami-Dade,(305) 382-6237,6731 SW 135TH AVE,,MIAMI,FL,33183-2380,Miami-Dade,LICENSED,COMMUNITY SERVICE OF MIAMI  INC,3/28/2005,SANDRA KIRBY,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2163,11966204,10427,3/4/2016,3/3/2018,Assisted Living Facility,LOVE AND AFFECTIONATE ALF  INC.,311 SW 77TH TERRACE,,NORTH LAUDERDALE,FL,33068,Broward,(954) 718-7556,311 SW 77TH TERRACE,,NORTH LAUDERDALE,FL,33068,Broward,LICENSED,LOVE AND AFFECTIONATE ALF  INC.,3/4/2004,CAROL JOSEPHINE GREGG-GORDON,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2164,11910993,7351,3/1/2017,2/28/2019,Assisted Living Facility,LOVE AND CARE ALF INC,6701 SW 27TH ST,,MIAMI,FL,33155-2913,Miami-Dade,(305) 803-2763,6701 SW 27TH ST,,MIAMI,FL,33155-2913,Miami-Dade,LICENSED,Love And Care ALF  Inc.,3/1/2017,ALICIA F PEREZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2165,11968136,12071,9/29/2015,9/28/2017,Assisted Living Facility,LOVE OF HOPE ALF INC,2911 NW 174TH ST,,MIAMI GARDENS,FL,33056-4036,Miami-Dade,(786) 662-9587,2911 NW 174TH ST,,MIAMI GARDENS,FL,33056-4036,Miami-Dade,LICENSED,LOVE OF HOPE ALF  INC.,7/8/2011,WINEL ANDREA GEORGE,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2166,11967926,11940,2/5/2016,2/4/2018,Assisted Living Facility,LOVE OF PEACE,12915 SW 21ST ST,,MIAMI,FL,33175-1803,Miami-Dade,(786) 362-5301,12915 SW 21ST ST,,MIAMI,FL,33175-1803,Miami-Dade,LICENSED,LOVE OF PEACE  LLC,3/22/2013,ELVIS QUINTANA,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2167,11967341,11407,8/27/2014,8/26/2016,Assisted Living Facility,LOVE PARADISE  INC,9984 SW 19TH ST,,MIAMI,FL,33165-7541,Miami-Dade,(305) 552-8310,9984 SW 19TH ST,,MIAMI,FL,33165-7541,Miami-Dade,IN REVIEW,LOVE PARADISE  INC,5/27/2008,DAMARYS CRUZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2168,11968697,12635,6/16/2017,3/5/2019,Assisted Living Facility,LOVE SENIORS HOME INC,450 SAIL LN,,MERRITT ISLAND,FL,32953,Brevard,(321) 304-9590,460 SAIL LN,,MERRITT ISLAND,FL,32953,Brevard,IN LITIGATION,LOVE SENIORS HOME  INC,7/21/2014,ANTINA REED,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2169,11910982,7548,9/20/2015,9/19/2017,Assisted Living Facility,LOVE VILLAGE,11060 SW 58TH TER,,MIAMI,FL,33173-1106,Miami-Dade,(305) 598-9154,11060 SW 58TH TER,,MIAMI,FL,33173-1106,Miami-Dade,IN REVIEW,LOVE VILLAGE  INC.,4/2/1992,LIRIA SALER,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2170,52962870,6906513,11/2/2015,11/1/2017,Adult Family Care Home,LOVE  LURINE,5520 RIDGEWAY DR,,ORLANDO,FL,32819-7435,Orange,(407) 352-5540,PO BOX 691625,,ORLANDO,FL,32869,Orange,LICENSED,LURINE A LOVE,7/28/2011,LURINE A LOVE,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2171,11969220,13048,8/26/2017,8/21/2019,Assisted Living Facility,LOVEY'S ALF LLC,112 5TH ST,,HOLLY HILL,FL,32117,Volusia,(386) 265-2912,112 5TH ST,,HOLLY HILL,FL,32117,Volusia,LICENSED,LOVEY'S ALF LLC,5/18/2017,LOVE CERANT,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2172,11968482,12405,9/1/2016,8/31/2017,Assisted Living Facility,LOVING ANGELS ASSISTED LIVING INC,9 RAMBLE WAY,,PALM COAST,FL,32164,Flagler,(386) 313-1586,9 RAMBLE WAY,,PALM COAST,FL,32164,Flagler,IN REVIEW,LOVING ANGELS ASSISTED LIVING INC,9/1/2016,TERESA GOMEZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2173,11968836,12685,6/5/2017,6/4/2019,Assisted Living Facility,LOVING CARE ALF INC,11008 AIRVIEW DR,,TAMPA,FL,33625,Hillsborough,(813) 264-1850,11008 AIRVIEW DR,,TAMPA,FL,33625,Hillsborough,LICENSED,LOVING CARE ALF INC,4/15/2015,LEIDY PEREZ-LOPEZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2174,11922240,6146,3/7/2017,3/6/2019,Assisted Living Facility,LOVING CARE ASSISTED LIVING LLC,870 7TH AVE NE,,LARGO,FL,33770,Pinellas,(727) 581-4506,870 7TH AVE NE,,LARGO,FL,33770,Pinellas,LICENSED,LOVING CARE ASSISTED LIVING  LLC,12/15/2006,MARCO MELVILLE,8,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2175,11963776,8926,4/25/2015,4/24/2017,Assisted Living Facility,LOVING CARE CENTER  INC. II,10301 S.W. 51 ST,,MIAMI,FL,33165,Miami-Dade,(305) 274-1980,10301 S.W. 51 ST,,MIAMI,FL,33165,Miami-Dade,IN REVIEW,LOVING CARE CENTER  INC,11/16/1996,ELSA SALVADOR,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-2176,11943150,8444,5/2/2017,5/1/2019,Assisted Living Facility,LOVING CARE CENTER  THE,9210 SW 56TH ST,,MIAMI,FL,33165-6527,Miami-Dade,(305) 274-1980,9210 SW 56TH ST,,MIAMI,FL,33165-6527,Miami-Dade,LICENSED,LOVING CARE CENTER  INC,12/21/1994,ELSA SALVADOR,6,For-Profit,,Assisted Living Facilities,US
