row_id,Facility Name,Address,City,Postal Code,Province,Country,Accommodation Type,Number of Units,Funding Source,Operator,Contact Phone,Fax,Last Visit Date,Last Visit Type,Original Issue Date,Licence Issue Date,Licence Expiry Date,Licence Type,ASL Facility ID
Canada-AB-27-AB-SupportiveLiving-output-909,GOLDEN ACRES LODGE,1615 13 Street North,LETHBRIDGE,T1H 2V2,AB,Canada,Supportive Living Accommodation - Lodge,45,Lodge Assistance Program,GREEN ACRES FOUNDATION,(403) 328-9422,N/A,18-Jan-17,Inspection Visit,1-Nov-09,1-Feb-17,31-Jan-20,3 Year - Full,70035938
Canada-AB-27-AB-SupportiveLiving-output-910,HERITAGE LODGE,601 6 Street South,LETHBRIDGE,T1J 2E4,AB,Canada,Supportive Living Accommodation - Lodge,74,Lodge Assistance Program,GREEN ACRES FOUNDATION,(403) 327-1116,N/A,10-Jan-17,Inspection Visit,1-Jan-10,3-Apr-17,31-Jan-18,Full,70035941
Canada-AB-27-AB-SupportiveLiving-output-911,PEMMICAN LODGE,102 5 Avenue South,LETHBRIDGE,T1J 0S9,AB,Canada,Supportive Living Accommodation - Lodge,90,Lodge Assistance Program,GREEN ACRES FOUNDATION,(403) 328-4127,N/A,11-Jan-17,Mini Inspection Visit,1-Jan-10,1-Feb-16,31-Jan-19,3 Year - Full,70035954
Canada-AB-27-AB-SupportiveLiving-output-912,PIYAMI LODGE / PIYAMI PLACE,300 Rogers Avenue,PICTURE BUTTE,T0K 1V0,AB,Canada,Supportive Living Accommodation - Lodge,44,Lodge Assistance Program,GREEN ACRES FOUNDATION,(403) 915-7082,N/A,16-Jan-17,Inspection Visit,1-Feb-09,1-Feb-17,31-Jan-18,Full,70035967
Canada-AB-27-AB-SupportiveLiving-output-913,SUNNY SOUTH LODGE,1112 20 Avenue,COALDALE,T1M 1L4,AB,Canada,Supportive Living Accommodation - Lodge,88,Lodge Assistance Program,GREEN ACRES FOUNDATION,(403) 345-5955,N/A,17-Jan-17,Inspection Visit,1-Nov-09,1-Feb-17,31-Jan-18,Full,70035983
Canada-AB-27-AB-SupportiveLiving-output-914,PLEASANTVIEW LODGE,4600 Pleasant View Drive,HIGH PRAIRIE,T0G 1E0,AB,Canada,Supportive Living Accommodation - Lodge,53,Lodge Assistance Program,HEART RIVER HOUSING,(780) 523-3235,N/A,3-Mar-17,Inspection Visit,12-Mar-09,1-Apr-17,31-Mar-18,Full,70035996
Canada-AB-27-AB-SupportiveLiving-output-915,RED WILLOW LODGE,5403 48 Street,VALLEYVIEW,T0H 3N0,AB,Canada,Supportive Living Accommodation - Lodge,50,Lodge Assistance Program,HEART RIVER HOUSING,(780) 524-5554,N/A,1-Mar-17,Inspection Visit,11-Mar-09,1-Apr-17,31-Mar-20,3 Year - Full,70036004
Canada-AB-27-AB-SupportiveLiving-output-916,VILLA BEAUSEJOUR,302 2 Street SE,FALHER,T0M 1M0,AB,Canada,Supportive Living Accommodation - Lodge,69,Lodge Assistance Program,HEART RIVER HOUSING,(780) 837-8377,N/A,2-Mar-17,Inspection Visit,29-Mar-09,1-Apr-17,31-Mar-18,Full,70036017
Canada-AB-27-AB-SupportiveLiving-output-917,GOLDEN HILLS LODGE,814 1 Street North,THREE HILLS,T0M 2A0,AB,Canada,Supportive Living Accommodation - Lodge,84,Lodge Assistance Program,KNEEHILL HOUSING CORPORATION,(403) 443-5333,N/A,10-Nov-16,Mini Inspection Visit,1-Dec-09,1-Dec-15,30-Nov-18,3 Year - Full,70036020
Canada-AB-27-AB-SupportiveLiving-output-918,SPRUCE VIEW LODGE AND HEIGHTS,12 Sunset Boulevard,WHITECOURT,T7S 1S9,AB,Canada,Supportive Living Accommodation - Lodge,50,Lodge Assistance Program,LAC STE. ANNE FOUNDATION,(780) 778-5530,N/A,24-Aug-17,Inspection Visit,6-Feb-09,1-Sep-17,31-Aug-19,2 Year - Full,70036046
Canada-AB-27-AB-SupportiveLiving-output-919,ECKVILLE MANOR HOUSE,5111 51 Avenue,ECKVILLE,T0M 0X0,AB,Canada,Supportive Living Accommodation - Lodge,50,Lodge Assistance Program,LACOMBE FOUNDATION C/O BETHANY NURSING HOME OF CAMROSE,(403) 746-2661,N/A,15-Nov-16,Inspection Visit,1-Dec-09,1-Jan-17,30-Nov-19,2 Year - Full,70036059
Canada-AB-27-AB-SupportiveLiving-output-920,LACOMBE SENIOR CITIZENS LODGE,4508 C & E Trail,LACOMBE,T4L 1V9,AB,Canada,Supportive Living Accommodation - Lodge,97,Lodge Assistance Program,LACOMBE FOUNDATION C/O BETHANY NURSING HOME OF CAMROSE,(403) 782-3811,N/A,17-Nov-16,Inspection Visit,1-Jan-10,1-Dec-16,30-Nov-18,2 Year - Full,70036062
Canada-AB-27-AB-SupportiveLiving-output-921,BONNY LODGE (REG),4712 47 Avenue,BONNYVILLE,T9N 2E7,AB,Canada,Supportive Living Accommodation - Lodge,69,Lodge Assistance Program,LAKELAND LODGE AND HOUSING FOUNDATION,(780) 826-3911,N/A,7-Oct-16,Mini Inspection Visit,1-Nov-09,1-Nov-14,31-Oct-17,3 Year - Full,70036075
Canada-AB-27-AB-SupportiveLiving-output-922,COLD LAKE SENIOR CITIZENS LODGE,303 12 Street,COLD LAKE,T9M 1B9,AB,Canada,Supportive Living Accommodation - Lodge,34,Lodge Assistance Program,LAKELAND LODGE AND HOUSING FOUNDATION,(780) 639-3495,N/A,7-Oct-16,Inspection Visit,1-Jan-10,1-Nov-16,31-Oct-19,3 Year - Full,70036088
Canada-AB-27-AB-SupportiveLiving-output-923,CLOVERLEAF MANOR,5204 53 Avenue,WARBURG,T0C 2T0,AB,Canada,Supportive Living Accommodation - Lodge,60,Lodge Assistance Program,LEDUC FOUNDATION,(780) 986-2814,N/A,6-Feb-17,Inspection Visit,13-Feb-09,1-Mar-17,28-Feb-18,Full,70036091
Canada-AB-27-AB-SupportiveLiving-output-924,PLANEVIEW PLACE,5105 52 Avenue,LEDUC,T9E 8P1,AB,Canada,Supportive Living Accommodation - Lodge,121,Lodge Assistance Program,LEDUC FOUNDATION,(780) 986-2814,N/A,7-Feb-17,Mini Inspection Visit,13-Feb-09,1-Mar-16,28-Feb-19,3 Year - Full,70036106
Canada-AB-27-AB-SupportiveLiving-output-925,VANDERWELL HERITAGE PLACE,301 6 Avenue NE,SLAVE LAKE,T0G 2A2,AB,Canada,Supportive Living Accommodation - Lodge,48,Lodge Assistance Program,LESSER SLAVE LAKE REGIONAL HOUSING AUTHORITY,(780) 849-2927,(780) 849-5251,14-Dec-16,Inspection Visit,1-Oct-09,1-Sep-17,30-Sep-17,Conditional,70036122
Canada-AB-27-AB-SupportiveLiving-output-926,PIONEER LODGE,5722 50 Street,LLOYDMINSTER,T9V 0N6,AB,Canada,Supportive Living Accommodation - Lodge,138,Lodge Assistance Program,LLOYDMINSTER REGION HOUSING GROUP,(780) 875-3382,N/A,7-Feb-17,Inspection Visit,4-Mar-09,1-Mar-17,28-Feb-18,Full,70036135
Canada-AB-27-AB-SupportiveLiving-output-927,HOMESTEAD SENIOR CITIZEN'S LODGE,5253 46 Avenue,VEGREVILLE,T9C 1P9,AB,Canada,Supportive Living Accommodation - Lodge,68,Lodge Assistance Program,M.D. OF MINBURN FOUNDATION,(780) 632-6211,(780) 632-6231,18-May-17,Mini Inspection Visit,21-May-09,1-Jun-16,31-May-18,2 Year - Full,70036148
Canada-AB-27-AB-SupportiveLiving-output-928,HERITAGE LODGE,5338 50 Avenue,ELK POINT,T0A 1A0,AB,Canada,Supportive Living Accommodation - Lodge,50,Lodge Assistance Program,M.D. OF ST. PAUL FOUNDATION,(780) 724-4449,N/A,13-Jul-17,Inspection Visit,1-Aug-09,1-Aug-17,31-Jul-20,3 Year - Full,70036151
Canada-AB-27-AB-SupportiveLiving-output-929,SUNNYSIDE MANOR,4522 47 Avenue,ST. PAUL,T0A 3A3,AB,Canada,Supportive Living Accommodation - Lodge,113,Lodge Assistance Program,M.D. OF ST. PAUL FOUNDATION,(780) 645-3530,N/A,24-Jul-17,Mini Inspection Visit,1-Aug-09,1-Aug-16,31-Jul-19,3 Year - Full,70036164
Canada-AB-27-AB-SupportiveLiving-output-930,PETER DAWSON LODGE,614 1 Street North,VULCAN,T0L 2B0,AB,Canada,Supportive Living Accommodation - Lodge,50,Lodge Assistance Program,MARQUIS FOUNDATION,(403) 485-2636,N/A,13-Mar-17,Inspection Visit,1-Jan-10,2-May-17,31-Mar-18,Full,70036180
Canada-AB-27-AB-SupportiveLiving-output-931,WHISPERING WATERS MANOR,5303 47 Street,STONY PLAIN,T7Z 1P1,AB,Canada,Supportive Living Accommodation - Lodge,57,Lodge Assistance Program,MERIDIAN FOUNDATION,(780) 963-2149,(780) 963-0923,16-Mar-17,Inspection Visit,5-Mar-09,1-Apr-17,31-Mar-18,Full,70036193
Canada-AB-27-AB-SupportiveLiving-output-932,ASPEN COMMUNITY,1171 Bow Valley Lane NE,CALGARY,T2E 8B1,AB,Canada,Supportive Living Accommodation - Lodge,267,Lodge Assistance Program,SILVERA FOR SENIORS,(403) 265-2090,(403) 970-6707,13-Jan-17,Inspection Visit,15-Jan-09,24-Aug-17,31-Jan-18,Full,70036208
Canada-AB-27-AB-SupportiveLiving-output-933,BEAVERDAM COMMUNITY,2012 66 Avenue SE,CALGARY,T2C 1X7,AB,Canada,Supportive Living Accommodation - Lodge,58,Lodge Assistance Program,SILVERA FOR SENIORS,(403) 279-4623,N/A,11-Jan-17,Inspection Visit,15-Jan-09,1-Feb-17,31-Jan-19,2 Year - Full,70036211
Canada-AB-27-AB-SupportiveLiving-output-934,BOW VALLEY COMMUNITY,1020 Bow Valley Drive NE,CALGARY,T2E 6P9,AB,Canada,Supportive Living Accommodation - Lodge,61,Lodge Assistance Program,SILVERA FOR SENIORS,(403) 264-6455,N/A,12-Jan-17,Inspection Visit,22-Jan-09,23-May-17,31-Jan-18,Full,70036224
Canada-AB-27-AB-SupportiveLiving-output-935,CONFEDERATION PARK COMMUNITY,1320 21 Avenue NW,CALGARY,T2M 1L4,AB,Canada,Supportive Living Accommodation - Lodge,57,Lodge Assistance Program,SILVERA FOR SENIORS,(403) 282-6060,N/A,9-Jan-17,Inspection Visit,15-Jan-09,1-Feb-17,31-Jan-18,Full,70036237
Canada-AB-27-AB-SupportiveLiving-output-936,JAMES SHOULDICE LODGE,4730 19 Avenue NW,CALGARY,T3B 4V2,AB,Canada,Supportive Living Accommodation - Lodge,61,Lodge Assistance Program,SILVERA FOR SENIORS,(403) 282-6060,N/A,9-Jan-17,Inspection Visit,22-Jan-09,1-Feb-17,31-Jan-18,Full,70036240
Canada-AB-27-AB-SupportiveLiving-output-937,SHAWNESSY COMMUNITY,30 Shannon Place SW,CALGARY,T2Y 2B3,AB,Canada,Supportive Living Accommodation - Lodge,81,Lodge Assistance Program,SILVERA FOR SENIORS,(403) 256-4036,N/A,11-Jan-17,Inspection Visit,15-Jan-09,1-Feb-17,31-Jan-18,Full,70036253
Canada-AB-27-AB-SupportiveLiving-output-938,SPRUCE COMMUNITY,1055 Bow Valley Drive NE,CALGARY,T2E 8A9,AB,Canada,Supportive Living Accommodation - Lodge,133,Lodge Assistance Program,SILVERA FOR SENIORS,(403) 266-2630,N/A,12-Jan-17,Inspection Visit,22-Jan-09,1-Feb-17,31-Jan-20,3 Year - Full,70036266
Canada-AB-27-AB-SupportiveLiving-output-939,VALLEYVIEW COMMUNITY,2736 19 Avenue SE,CALGARY,T2B 0A3,AB,Canada,Supportive Living Accommodation - Lodge,59,Lodge Assistance Program,SILVERA FOR SENIORS,(403) 248-1626,N/A,19-Jan-17,Inspection Visit,22-Jan-09,1-Feb-17,31-Jan-18,Full,70036279
Canada-AB-27-AB-SupportiveLiving-output-940,SILVER WILLOW LODGE,2007 22 Avenue,NANTON,T0L 1R0,AB,Canada,Supportive Living Accommodation - Lodge,80,Lodge Assistance Program,MOSQUITO CREEK FOUNDATION,(403) 646-2660,N/A,17-Jul-17,Inspection Visit,1-Mar-09,1-Aug-17,30-Sep-17,Conditional,70036282
Canada-AB-27-AB-SupportiveLiving-output-941,ASPEN RIDGE LODGE,1100 20 Avenue,DIDSBURY,T0M 0W0,AB,Canada,Supportive Living Accommodation - Lodge,58,Lodge Assistance Program,MOUNTAIN VIEW SENIORS' HOUSING,(403) 335-9848,N/A,18-Oct-16,Inspection Visit,2-Nov-09,1-Nov-16,31-Oct-19,3 Year - Full,70036295
Canada-AB-27-AB-SupportiveLiving-output-942,CHINOOK WINDS LODGE,1401 Gough Road,CARSTAIRS,T0M 0N0,AB,Canada,Supportive Living Accommodation - Lodge,42,Lodge Assistance Program,MOUNTAIN VIEW SENIORS' HOUSING,(403) 337-2999,N/A,21-Jun-17,Follow-Up Visit,1-Nov-09,1-Nov-14,31-Oct-17,3 Year - Full,70036300
Canada-AB-27-AB-SupportiveLiving-output-943,NEWBROOK LODGE,500 3 Street E,BROOKS,T1R 1P6,AB,Canada,Supportive Living Accommodation - Lodge,148,Lodge Assistance Program,NEWELL FOUNDATION,(403) 363-2401,N/A,16-Feb-17,Inspection Visit,1-Apr-09,1-Apr-17,31-Mar-19,2 Year - Full,70036342
Canada-AB-27-AB-SupportiveLiving-output-944,PLAYFAIR LODGE,Box 215,BASSANO,T0J 0B0,AB,Canada,Supportive Living Accommodation - Lodge,34,Lodge Assistance Program,NEWELL FOUNDATION,(403) 641-3000,N/A,17-Feb-17,Mini Inspection Visit,1-Apr-09,1-Apr-16,31-Mar-19,3 Year - Full,70036355
Canada-AB-27-AB-SupportiveLiving-output-945,THORHILD LODGE,302 2 Avenue,THORHILD,T0A 3J0,AB,Canada,Supportive Living Accommodation - Lodge,43,Lodge Assistance Program,NEWTHORAD SENIORS HOUSING FOUNDATION,(780) 398-3556,N/A,10-Jan-17,Inspection Visit,1-Feb-09,1-Feb-17,31-Jan-20,3 Year - Full,70036368
Canada-AB-27-AB-SupportiveLiving-output-946,AUTUMN LODGE,5217 51 Avenue,BERWYN,T0H 0E0,AB,Canada,Supportive Living Accommodation - Lodge,41,Lodge Assistance Program,NORTH PEACE HOUSING FOUNDATION,(780) 338-3917,N/A,12-Jan-17,Inspection Visit,1-Feb-09,1-Feb-17,31-Jan-19,2 Year - Full,70036371
Canada-AB-27-AB-SupportiveLiving-output-947,DEL-AIR LODGE,"202 - 1 Avenue, S.W.",MANNING,T0H 2M0,AB,Canada,Supportive Living Accommodation - Lodge,50,Lodge Assistance Program,NORTH PEACE HOUSING FOUNDATION,(780) 836-3325,N/A,11-Jan-17,Inspection Visit,1-Feb-09,1-Feb-17,31-Jan-18,Full,70036384
Canada-AB-27-AB-SupportiveLiving-output-948,HARVEST LODGE,10400 108 Street,FAIRVIEW,T0H 1L0,AB,Canada,Supportive Living Accommodation - Lodge,66,Lodge Assistance Program,NORTH PEACE HOUSING FOUNDATION,(780) 835-2862,N/A,9-Jan-17,Inspection Visit,1-Feb-09,1-Feb-17,31-Jan-18,Full,70036397
Canada-AB-27-AB-SupportiveLiving-output-949,HERITAGE TOWER SENIOR CITIZENS COMPLEX,10123 103 Avenue,PEACE RIVER,T8S 1J8,AB,Canada,Supportive Living Accommodation - Lodge,82,Lodge Assistance Program,NORTH PEACE HOUSING FOUNDATION,(780) 624-3919,N/A,13-Jan-17,Mini Inspection Visit,1-Feb-09,1-Feb-16,31-Jan-18,2 Year - Full,70036402
Canada-AB-27-AB-SupportiveLiving-output-950,HOMESTEADER LODGE,904 2 Avenue E,HINES CREEK,T0H 2H0,AB,Canada,Supportive Living Accommodation - Lodge,27,Lodge Assistance Program,NORTH PEACE HOUSING FOUNDATION,(780) 494-3500,N/A,10-Jan-17,Inspection Visit,1-Feb-09,1-Feb-17,31-Jan-18,Full,70036415
Canada-AB-27-AB-SupportiveLiving-output-951,AUTUMN GLEN LODGE,4045 50 Avenue,INNISFAIL,T4G 1B2,AB,Canada,Supportive Living Accommodation - Lodge,60,Lodge Assistance Program,PARKLAND FOUNDATION,(403) 227-3745,N/A,13-Oct-16,Mini Inspection Visit,1-Nov-09,1-Nov-14,31-Oct-17,3 Year - Full,70036428
Canada-AB-27-AB-SupportiveLiving-output-952,CRESTVIEW LODGE,PO Box 1058,PINCHER CREEK,T0K 1W0,AB,Canada,Supportive Living Accommodation - Lodge,32,Lodge Assistance Program,PINCHER CREEK FOUNDATION (ALBERTA),(403) 627-3833,(403) 627-3302,12-Oct-16,Mini Inspection Visit,1-Oct-09,1-Nov-15,31-Oct-17,2 Year - Full,70036431
Canada-AB-27-AB-SupportiveLiving-output-953,PARKVALE LODGE,4277 46A Avenue,RED DEER,T4N 3M7,AB,Canada,Supportive Living Accommodation - Lodge,65,Lodge Assistance Program,PIPER CREEK FOUNDATION,(403) 343-1066,N/A,9-Dec-16,Inspection Visit,1-Dec-09,1-Jan-17,31-Dec-19,3 Year - Full,70036444
Canada-AB-27-AB-SupportiveLiving-output-954,PINES LODGE AND SUPPORTIVE LIVING,52 Piper Drive,RED DEER,T4P 1H8,AB,Canada,Supportive Living Accommodation - Lodge,85,Lodge Assistance Program,PIPER CREEK FOUNDATION,(403) 343-0656,N/A,7-Dec-16,Mini Inspection Visit,1-Dec-09,1-Jan-16,31-Dec-18,3 Year - Full,70036457
Canada-AB-27-AB-SupportiveLiving-output-955,PIPER CREEK LODGE,4820 33 Street,RED DEER,T4P 1H8,AB,Canada,Supportive Living Accommodation - Lodge,65,Lodge Assistance Program,PIPER CREEK FOUNDATION,(403) 343-1066,N/A,8-Dec-16,Inspection Visit,1-Dec-09,1-Jan-17,31-Dec-19,3 Year - Full,70036460
Canada-AB-27-AB-SupportiveLiving-output-956,PORCUPINE HILLS LODGE,5312 5 Street East,CLARESHOLM,T0L 0T0,AB,Canada,Supportive Living Accommodation - Lodge,40,Lodge Assistance Program,PORCUPINE HILLS SENIORS FOUNDATION,(403) 625-3988,N/A,13-Feb-17,Inspection Visit,5-Feb-09,15-Mar-17,28-Feb-18,Full,70036473
Canada-AB-27-AB-SupportiveLiving-output-957,HILLCREST LODGE,5428 51 Street,PROVOST,T0B 3S0,AB,Canada,Supportive Living Accommodation - Lodge,60,Lodge Assistance Program,PROVOST SENIOR CITIZENS HOME FOUNDATION,(780) 753-2534,N/A,21-Oct-16,Mini Inspection Visit,2-Nov-09,1-Nov-15,31-Oct-18,3 Year - Full,70036486
Canada-AB-27-AB-SupportiveLiving-output-958,RIDGEVIEW LODGE,227 East 100 South,RAYMOND,T0K 2S0,AB,Canada,Supportive Living Accommodation - Lodge,31,Lodge Assistance Program,RIDGE COUNTRY HOUSING,(403) 752-3683,N/A,4-Oct-16,Inspection Visit,19-Mar-09,1-Mar-17,31-Oct-17,Full,70036499
Canada-AB-27-AB-SupportiveLiving-output-959,GOLDEN LEISURE LODGE,5608 57 Avenue,PONOKA,T4J 1P2,AB,Canada,Supportive Living Accommodation - Lodge,77,Lodge Assistance Program,RIMOKA HOUSING FOUNDATION,(403) 783-3940,N/A,12-Oct-16,Inspection Visit,12-Nov-09,1-Nov-16,31-Oct-17,Full,70036504
Canada-AB-27-AB-SupportiveLiving-output-960,PARKLAND MANOR,4906 54 Avenue,RIMBEY,T0C 2J0,AB,Canada,Supportive Living Accommodation - Lodge,58,Lodge Assistance Program,RIMOKA HOUSING FOUNDATION,(403) 843-2376,N/A,18-Oct-16,Inspection Visit,1-Nov-09,17-Nov-16,31-Oct-17,Full,70036517
Canada-AB-27-AB-SupportiveLiving-output-961,WESTVIEW LODGE,5427 52 Avenue,ROCKY MOUNTAIN HOUSE,T4T 1S9,AB,Canada,Supportive Living Accommodation - Lodge,72,Lodge Assistance Program,ROCKY SENIOR HOUSING COUNCIL,(403) 845-3588,N/A,9-Mar-17,Inspection Visit,24-Jun-09,1-Apr-17,31-Mar-18,Full,70036520
Canada-AB-27-AB-SupportiveLiving-output-962,BIG HILL LODGE,98 Carolina Drive,COCHRANE,T4C 1X5,AB,Canada,Supportive Living Accommodation - Lodge,74,Lodge Assistance Program,ROCKY VIEW FOUNDATION,(403) 932-3355,N/A,15-Nov-16,Mini Inspection Visit,1-Jan-10,1-Dec-14,30-Nov-17,3 Year - Full,70036533
Canada-AB-27-AB-SupportiveLiving-output-963,ROCKY VIEW LODGE,1220 Hammond Avenue,CROSSFIELD,T0M 0S0,AB,Canada,Supportive Living Accommodation - Lodge,64,Lodge Assistance Program,ROCKY VIEW FOUNDATION,(403) 946-5615,N/A,21-Jun-17,Mini Inspection Visit,1-Jan-10,1-Aug-15,31-Jul-18,3 Year - Full,70036546
Canada-AB-27-AB-SupportiveLiving-output-964,WETASKIWIN MEADOWS,5402 52 Avenue,WETASKIWIN,T9A 0X9,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,26,Health,BETHANY NURSING HOME OF CAMROSE,(780) 678-4989,N/A,31-Jan-17,Inspection Visit,26-Nov-09,1-Mar-17,28-Feb-18,Full,70036559
Canada-AB-27-AB-SupportiveLiving-output-965,GOOD SAMARITAN GROUP HOME - WESTPARK,8861 75 Street,EDMONTON,T6C 4G8,AB,Canada,Supportive Living Accommodation - Group Home,4,Persons with Developmental Disabilities (PDD),THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION),(780) 431-3738,(780) 431-3795,19-Apr-17,Inspection Visit,9-Jan-09,1-May-17,30-Apr-20,3 Year - Full,30015390
Canada-AB-27-AB-SupportiveLiving-output-966,WEST PINE LODGE,5 Avenue & 4 Street,WINFIELD,T0C 2X0,AB,Canada,Supportive Living Accommodation - Lodge,38,Lodge Assistance Program,BETHANY NURSING HOME OF CAMROSE,(780) 682-3960,N/A,8-Feb-17,Inspection Visit,24-Mar-09,1-Mar-17,28-Feb-19,2 Year - Full,70036562
Canada-AB-27-AB-SupportiveLiving-output-967,CLOVER BAR LODGE,100 Fir Street,SHERWOOD PARK,T8A 1Z7,AB,Canada,Supportive Living Accommodation - Lodge,75,Lodge Assistance Program,HEARTLAND HOUSING FOUNDATION,(780) 467-7360,N/A,4-Jul-17,Mini Inspection Visit,1-Feb-10,1-Aug-16,31-Jul-19,3 Year - Full,70036575
Canada-AB-27-AB-SupportiveLiving-output-968,SILVER BIRCH LODGE,910 Bison Way,SHERWOOD PARK,T8H 2C4,AB,Canada,Supportive Living Accommodation - Lodge,100,Lodge Assistance Program,HEARTLAND HOUSING FOUNDATION,(780) 400-3601,N/A,6-Jul-17,Mini Inspection Visit,1-Feb-10,1-Aug-16,31-Jul-19,3 Year - Full,70036588
Canada-AB-27-AB-SupportiveLiving-output-969,SYLVAN LAKE LODGE,"100, 4620 47 Avenue",SYLVAN LAKE,T4S 1N2,AB,Canada,Supportive Living Accommodation - Lodge,59,Lodge Assistance Program,SYLVAN LAKE FOUNDATION,(403) 949-1077,N/A,8-Mar-17,Inspection Visit,9-Mar-09,1-Apr-17,31-Mar-20,3 Year - Full,70036651
Canada-AB-27-AB-SupportiveLiving-output-970,CLEARVIEW LODGE,4730 50 Avenue,TABER,T1G 2G9,AB,Canada,Supportive Living Accommodation - Lodge,77,Lodge Assistance Program,TABER & DISTRICT HOUSING FOUNDATION,(403) 223-2822,N/A,19-Oct-16,Mini Inspection Visit,3-Apr-09,1-Nov-15,31-Oct-17,2 Year - Full,70036664
Canada-AB-27-AB-SupportiveLiving-output-971,PINE VALLEY LODGE,117 Boutin Avenue,HINTON,T7V 2E3,AB,Canada,Supportive Living Accommodation - Lodge,30,Lodge Assistance Program,THE EVERGREENS FOUNDATION,(780) 865-7366,N/A,12-May-17,Inspection Visit,1-Dec-09,1-Jun-17,31-May-20,3 Year - Full,70036680
Canada-AB-27-AB-SupportiveLiving-output-972,SUNSHINE PLACE LODGE,5225 50 Street,EVANSBURG,T0E 0T0,AB,Canada,Supportive Living Accommodation - Lodge,30,Lodge Assistance Program,THE EVERGREENS FOUNDATION,(780) 727-4482,N/A,16-May-17,Mini Inspection Visit,18-Mar-09,1-Jun-16,31-May-19,3 Year - Full,70036693
Canada-AB-27-AB-SupportiveLiving-output-973,WHISPERING PINES LODGE,10210 Shand Avenue,GRANDE CACHE,T0E 0Y0,AB,Canada,Supportive Living Accommodation - Lodge,29,Lodge Assistance Program,THE EVERGREENS FOUNDATION,(780) 827-5600,N/A,10-May-17,Inspection Visit,9-Dec-09,1-Jun-17,31-May-19,2 Year - Full,70036708
Canada-AB-27-AB-SupportiveLiving-output-974,BAR V NOOK SUPPORTIVE LIVING,4504/4524 52 Avenue,SMOKY LAKE,T0A 3C0,AB,Canada,Supportive Living Accommodation - Lodge,40,Lodge Assistance Program,THE SMOKY LAKE FOUNDATION,(780) 656-3951,N/A,9-Feb-17,Inspection Visit,26-Mar-09,20-Mar-17,28-Feb-18,Full,70036711
Canada-AB-27-AB-SupportiveLiving-output-975,VILNA LODGE,5404 50 Street,VILNA,T0A 3L0,AB,Canada,Supportive Living Accommodation - Lodge,40,Lodge Assistance Program,THE SMOKY LAKE FOUNDATION,(780) 636-3545,N/A,8-Feb-17,Inspection Visit,26-Mar-09,1-Sep-17,30-Sep-17,Full,70036724
Canada-AB-27-AB-SupportiveLiving-output-976,VERMILION VALLEY LODGE,4610 53 Avenue,VERMILION,T9X 1G6,AB,Canada,Supportive Living Accommodation - Lodge,107,Lodge Assistance Program,VERMILION AND DISTRICT HOUSING FOUNDATION,(780) 853-5706,N/A,20-Mar-17,Inspection Visit,18-Mar-09,18-Apr-17,31-Mar-18,Full,70036737
Canada-AB-27-AB-SupportiveLiving-output-977,WHEATLAND HOUSING MANAGEMENT BODY,76  2 Street,STRATHMORE,T1P 1J8,AB,Canada,Supportive Living Accommodation - Lodge,95,Housing and Urban Affairs,WHEATLAND HOUSING MANAGEMENT BODY,(403) 934-3474,N/A,14-Mar-17,Inspection Visit,17-Feb-09,20-Jun-17,31-Mar-18,Full,70036782
Canada-AB-27-AB-SupportiveLiving-output-978,ROTARY HOUSE,10116 Fraser Avenue,FORT MCMURRAY,T9H 5E9,AB,Canada,Supportive Living Accommodation - Lodge,39,Lodge Assistance Program,WOOD BUFFALO HOUSING AND DEVELOPMENT CORPORATION,(780) 791-1164,(780) 791-1173,17-Mar-17,Inspection Visit,10-Mar-09,25-Apr-17,31-Mar-18,Full,70036813
Canada-AB-27-AB-SupportiveLiving-output-979,CATHOLIC SOCIAL SERVICES,8815 - 99th Street,EDMONTON,T6E 3V3,AB,Canada,Supportive Living Accommodation - Group Home,4,Persons with Developmental Disabilities (PDD),CATHOLIC SOCIAL SERVICES,(780) 701-9474,N/A,14-Oct-16,Mini Inspection Visit,12-Jul-07,1-Nov-15,31-Oct-18,3 Year - Full,70036842
Canada-AB-27-AB-SupportiveLiving-output-980,FOUNTAINS OF MISSION,222 25 Avenue SW,CALGARY,T2S 3E9,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,96,,CSH-HCN LESSEE (FOUNTAINS) GP INC. A/O CSH-HCN LESSEE (FOUNTAINS) LP,(403) 244-0322,N/A,28-Feb-17,Mini Inspection Visit,22-Nov-07,1-Apr-16,31-Mar-19,3 Year - Full,70036871
Canada-AB-27-AB-SupportiveLiving-output-981,62ND AVENUE EAST RESIDENCE,8903 62 Avenue,GRANDE PRAIRIE,T8W 2P4,AB,Canada,Supportive Living Accommodation - Group Home,5,Persons with Developmental Disabilities (PDD),SIGNATURE SUPPORT SERVICES SOCIETY,(780) 532-8436,N/A,7-Jun-17,Inspection Visit,1-Aug-07,1-Jul-17,30-Jun-19,2 Year - Full,70036897
Canada-AB-27-AB-SupportiveLiving-output-982,GRAND MANOR,"Suite 500, 9797 110 Street NW",EDMONTON,T5K 2L9,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,118,Health,EXCEL RESOURCES SOCIETY,(780) 414-4718,(780) 455-2589,14-Sep-16,Inspection Visit,1-Dec-07,21-Nov-16,30-Sep-17,Full,70036944
