row_id,name,license_num,licensure_status,care_level,owner,number_of_floors,number_of_suites,size_of_suites,facilities,services,website,source,contact,phone,cell,fax,email,participation,ownership_type,number_of_beds,council_type,facility_type,county,branch_of,licensed_beds,secured_beds,ombudsman_phone,mail_co_company,mail_co_street_address,mail_co_po_box,mail_co_city,mail_co_province,mail_co_postal_code,license_type,maine_care_available,multilevel,handicap_accessible,class,dqa_region_category,license_level,ownership,contact_occupation,certification_types,provider_number,gender,initial_license,certification_fee_due,license_renewal_fee_due,licensee_name,licensee_phone,licensee_contact,licensee_street_address,licensee_city,licensee_province,licensee_postal_code,licensee_country,low_high_rate,type,specialty_programs,home_and_community_based_services,ceritifications,currently_occupied_as_of,currently_occupied_beds,address_line_1,address_line_2,city,province,postal_code,country,latitude,longitude,neighborhood,addr_valid
USA-WI-50-All-50-All-3245,TRUE LIFE HOMES II,,REGULAR,,TRUE LIFE HOMES LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4539194&keyb=-1,MARIA RODRIGUEZ,(262) 456-4191,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; TRAUMATIC BRAIN INJURY,,,,,920 SOUTH ST,,RACINE,WI,53402,USA,42.7593256,-87.7923032,,True
USA-WI-50-All-50-All-3246,DAVIS PLACE,,REGULAR,,CORNELIOUS HOME LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4539262&keyb=-1,MARY CORNELIOUS,(262) 456-6747,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS,,,,,1009 DAVIS PL,,RACINE,WI,53403,USA,42.7212017,-87.7918252,,True
USA-WI-50-All-50-All-3247,RAUSCH FAMILY CARE HOME,,REGULAR,,SUSAN RAUSCH,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4539297&keyb=-1,SUSAN RAUSCH,(262) 895-6430,,,,,Proprietorship,3,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS; PUBLIC FUNDING,,,,,6831 BIG BEND RD,,WATERFORD,WI,53185,USA,42.8121145,-88.1971416,,True
USA-WI-50-All-50-All-3248,EXCEL,,REGULAR,,VONDA K BROWN,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4539298&keyb=-1,VONDA BROWN,(262) 456-1972,,,,,Proprietorship,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY,,,,,2220 SUMMIT AVE,,RACINE,WI,53404,USA,42.7493258,-87.8048763,,True
USA-WI-50-All-50-All-3249,REINEKE CARE HOMES ROCHESTER HOME,,REGULAR,,REINEKE CARE HOMES LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4539299&keyb=-1,GERALD REINEKE,(262) 534-3467,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; PUBLIC FUNDING,,,,,584 EDGEWOOD AVE,,BURLINGTON,WI,53105,USA,42.677577,-88.2657934,,True
USA-WI-50-All-50-All-3250,K&D ADULT FAMILY HOMES LLC II,,REGULAR,,K&D ADULT FAMILY HOME LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4539377&keyb=-1,LAVONDA PERKINS,(262) 637-7097,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,3707 10TH AVE,,RACINE,WI,53402,USA,42.7663883,-87.7999928,,True
USA-WI-50-All-50-All-3251,ELM HOME,,REGULAR,,CRABTREE RESIDENTIAL LIVING INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4539500&keyb=-1,MACK CRABTREE,(262) 492-0179,,,,,Corporation - Business,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED,,,,,8339 B FISHMAN RD,,BURLINGTON,WI,53105,USA,42.6217277,-88.2868043,,True
USA-WI-50-All-50-All-3252,MAPLE HOME,,REGULAR,,CRABTREE RESIDENTIAL LIVING INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4539501&keyb=-1,MACK CRABTREE,(262) 492-0179,,,,,Corporation - Business,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED,,,,,8339 A FISHMAN RD,,BURLINGTON,WI,53105,USA,42.6217277,-88.2868043,,True
USA-WI-50-All-50-All-3253,TRUE LIFE HOMES LLC V,,REGULAR,,TRUE LIFE HOMES LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4539547&keyb=-1,MARIA D RODRIGUEZ,(262) 456-0880,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY,,,,,2428 JEAN AVE,,RACINE,WI,53404,USA,42.7510389,-87.8100569,,True
USA-WI-50-All-50-All-3254,COMPASSIONET & CARE 1,,REGULAR,,COMPASSIONET & CARE LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4539551&keyb=-1,MARIA D RODRIGUEZ,(262) 634-0712,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; TRAUMATIC BRAIN INJURY,,,,,433 GRAHAM ST,,RACINE,WI,53405,USA,42.7282564,-87.8123977,,True
USA-WI-50-All-50-All-3255,JOAN STREET,,REGULAR,,BAY RIDGE HOME LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4539627&keyb=-1,ANNE LOETHER,(262) 210-2230,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S,,,,,901 CRESTWOOD DR,,BURLINGTON,WI,53105,USA,42.6896543,-88.2737359,,True
USA-WI-50-All-50-All-3256,EAGLES LANDING,,REGULAR,,AFFINITY HEALTH CARE LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4539642&keyb=-1,PAULA HEYER,(262) 895-6691,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,26516 NORDIC RIDGE DR,,WIND LAKE,WI,53185,USA,42.8340646,-88.1600729,,True
USA-WI-50-All-50-All-3257,COMMUNITY PATHWAYS LLC,,REGULAR,,COMMUNITY PATHWAYS LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4539643&keyb=-1,LISA WALKER,(262) 639-6252,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; ALCOHOL/DRUG DEPENDENT; PHYSICALLY DISABLED; CORRECTIONAL CLIENTS; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,3908 RUBY AVE,,RACINE,WI,53402,USA,42.7686141,-87.7845168,,True
USA-WI-50-All-50-All-3258,K&D ADULT FAMILY HOME LLC,,REGULAR,,K&D ADULT FAMILY HOME LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4539735&keyb=-1,LAVONDA PERKINS,(262) 637-7097,,,,,Proprietorship,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY,,,,,2519 LORAINE AVE,,RACINE,WI,53404,USA,42.7519592,-87.8105705,,True
USA-WI-50-All-50-All-3259,REINEKE CARE HOMES,,REGULAR,,REINEKE CARE HOME LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4539823&keyb=-1,GERALD & BONNIE REINEKE,(262) 534-3467,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; PUBLIC FUNDING,,,,,16805 WASHINGTON AVE,,UNION GROVE,WI,53182,USA,42.7332253,-88.0093393,,True
USA-WI-50-All-50-All-3260,KINZIE PLACE,,REGULAR,,KENWOOD KEYS INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4539935&keyb=-1,HOPE SOUTER,(262) 456-2388,,,,,Corporation - Business,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS,,,,,4618 KINZIE AVE,,RACINE,WI,53405,USA,42.7226818,-87.8355962,,True
USA-WI-50-All-50-All-3261,PERSONALLY YOURS ELDER CARE B,,REGULAR,,PERSONALLY YOURS ELDER CARE B,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4539939&keyb=-1,MELINDA J DOLPHIN,(262) 895-6666,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; PHYSICALLY DISABLED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS,,,,,4525 GUNDERSON RD,,WATERFORD,WI,53185,USA,42.779645,-88.147676,,True
USA-WI-50-All-50-All-3262,ALPHA HOMES OF WISCONSIN XVIII,,REGULAR,,ALPHA HOMES OF WISCONSIN INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540029&keyb=-1,DAVID DUFFECK,(262) 886-1766,,,,,Corporation - Business,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,2126 SUTTON DR,,RACINE,WI,53406,USA,42.7466345,-87.8486539,,True
USA-WI-50-All-50-All-3263,ALPHA HOMES OF WISCONSIN XX,,REGULAR,,ALPHA HOMES OF WISCONSIN INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540068&keyb=-1,DAVID DUFFECK,(262) 886-3328,,,,,Corporation - Business,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,6435 KINZIE AVE,,RACINE,WI,53406,USA,42.7221781,-87.8593955,,True
USA-WI-50-All-50-All-3264,TRUE LIFE HOMES LLC,,REGULAR,,TRUE LIFE HOMES LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540083&keyb=-1,DAN/MARIA RODRIGUEZ,(262) 456-0880,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; TRAUMATIC BRAIN INJURY,,,,,621 THUNDERBIRD DR,,RACINE,WI,53402,USA,42.7734382,-87.7878114,,True
USA-WI-50-All-50-All-3265,WILLIAMS PLACE,,REGULAR,,HANDS OF HOPE RESIDENTIAL LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540146&keyb=-1,SHANTA MCKINNEY,(262) 681-2530,,,,,Limited Liability Company,3,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; ALCOHOL/DRUG DEPENDENT; CORRECTIONAL CLIENTS; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,2301 WILLIAMS ST,,RACINE,WI,53404,USA,42.753584,-87.8091255,,True
USA-WI-50-All-50-All-3266,OLIVER ADULT FAMILY HOME,,REGULAR,,CONNIE OLIVER,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540248&keyb=-1,CONNIE OLIVER,(262) 554-6165,,,,,Proprietorship,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED,,,,,4845 NATURE TRAIL,,RACINE,WI,53403,USA,42.6799353,-87.8401225,,True
USA-WI-50-All-50-All-3267,KANSASVILLE HOUSE,,REGULAR,,VOLUNTEERS OF AMERICA WISCONSIN INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540286&keyb=-1,ELIZABETH MEYER,(414) 847-1515,,,,,Church,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; CORRECTIONAL CLIENTS; EMOTIONALLY DISTURBED/MENTAL ILLNESS,,,,,24710 18TH ST,,KANSASVILLE,WI,53139,USA,42.6273071,-88.109396,,True
USA-WI-50-All-50-All-3268,DESTINY ADULT FAMILY HOME III,,REGULAR,,DESTINY ADULT FAMILY HOMES LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540374&keyb=-1,MELISSA SOTO,(262) 308-1290,,,,,Limited Liability Company,3,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; CORRECTIONAL CLIENTS; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY,,,,,1011 MAYFAIR DR,,RACINE,WI,53402,USA,42.7706572,-87.7923007,,True
USA-WI-50-All-50-All-3269,VISIONS OF LIFE LLC,,REGULAR,,VISIONS OF LIFE LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540375&keyb=-1,SHALANDA BEDFORD,(262) 898-1201,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; ALCOHOL/DRUG DEPENDENT; PHYSICALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; CORRECTIONAL CLIENTS; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,7925 DANIEL CT,,RACINE,WI,53406,USA,42.7378152,-87.8809092,,True
USA-WI-50-All-50-All-3270,CEDAR HOME,,REGULAR,,CRABTREE RESIDENTIAL LIVING INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540377&keyb=-1,JEFFREY CRABTREE,(262) 909-4344,,,,,Corporation - Business,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED,,,,,316 S PERKINS,,BURLINGTON,WI,53105,USA,42.6725448,-88.2738165,,True
USA-WI-50-All-50-All-3271,VISIONS OF LIFE LLC II,,REGULAR,,VISIONS OF LIFE LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540404&keyb=-1,MARNICKA MCMILLIAM,(262) 898-1216,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; ALCOHOL/DRUG DEPENDENT; PHYSICALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; CORRECTIONAL CLIENTS; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,3857 LAKEVIEW DR,,RACINE,WI,53403,USA,42.686099,-87.846803,,True
USA-WI-50-All-50-All-3272,DESTINY ADULT FAMILY HOMES V,,REGULAR,,HENDERSON MACLIN,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540516&keyb=-1,HENDERSON CLARK MACLIN,(262) 619-0656,,,,,Proprietorship,3,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; ALCOHOL/DRUG DEPENDENT; PHYSICALLY DISABLED; TERMINALLY ILL; CORRECTIONAL CLIENTS; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,2301 ROMAYNE AVE UPPER,,RACINE,WI,53408,USA,42.7511464,-87.8090267,,True
USA-WI-50-All-50-All-3273,COUNTRY MEADOWS FAMILY CARE LLC,,REGULAR,,COUNTRY MEADOWS FAMILY CARE LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540578&keyb=-1,ANN HEDRINGTON,(262) 632-1463,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY,,,,,4125 16TH ST,,RACINE,WI,53405,USA,42.7121182,-87.8295115,,True
USA-WI-50-All-50-All-3274,COUNTRY MEADOWS FAMILY CARE LLC,,REGULAR,,ANN HEDRINGTON,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540607&keyb=-1,ANN HEDRINGTON,(262) 397-9425,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; PUBLIC FUNDING,,,,,2824 65TH DR,,FRANKSVILLE,WI,53126,USA,42.756694,-88.033015,Franksville,True
USA-WI-50-All-50-All-3275,EXCEL TWO,,REGULAR,,VONDA BROWN,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540616&keyb=-1,VONDA BROWN,(262) 260-8825,,,,,Other,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,2051 CHARLES ST,,RACINE,WI,53402,USA,42.7472258,-87.7966471,,True
USA-WI-50-All-50-All-3276,SKIS ADULT FAMILY HOME,,REGULAR,,S&D LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540621&keyb=-1,SANDRA LEPINSKI,(708) 557-4146,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED,,,,,4430 HWY 38,,FRANKSVILLE,WI,53126,USA,42.776916,-87.873378,Franksville,False
USA-WI-50-All-50-All-3277,COMMUNITY PATHWAYS LLC,,REGULAR,,COMMUNITY PATHWAYS LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540637&keyb=-1,LISA WALKER,(262) 639-6242,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; ALCOHOL/DRUG DEPENDENT; PHYSICALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PREGNANT WOMEN/COUNSELLING; PUBLIC FUNDING,,,,,3744 DOUGLAS AVE,,RACINE,WI,53402,USA,42.7673382,-87.8028449,,True
USA-WI-50-All-50-All-3278,EXCEL SIX,,REGULAR,,VONDECAIR BROWN,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540738&keyb=-1,VONDECAIR BROWN,(262) 583-1327,,,,,Proprietorship,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,2040 CASE AVE,,RACINE,WI,53405,USA,42.7047158,-87.8043976,,True
USA-WI-50-All-50-All-3279,CYPRESS HOME,,REGULAR,,CRABTREE RESIDENTIAL LIVING,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540746&keyb=-1,JEFF CRABTREE,(262) 909-4344,,,,,Corporation - Business,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY,,,,,208 EDWARDS ST,,BURLINGTON,WI,53105,USA,42.6740799,-88.27518,,True
USA-WI-50-All-50-All-3280,A NATURALLY NURTURING PLACE,,REGULAR,,NATURALLY NURTURED LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540903&keyb=-1,CHANEL NELSON,(262) 752-3830,,,,,Limited Liability Company,3,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY,,,,,901 OSTERGAARD AVE,,RACINE,WI,53406,USA,42.72232,-87.841478,,True
USA-WI-50-All-50-All-3281,DOLPHIN MANOR LLC,,REGULAR,,DOLPHIN MANOR LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540945&keyb=-1,MELINDA DOLPHIN,(262) 895-6666,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; PHYSICALLY DISABLED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS,,,,,21404 WASHINGTON AVE,,KANSASVILLE,WI,53139,USA,42.7431399,-88.07939,,True
USA-WI-50-All-50-All-3282,NEW VISION ADULT FAMILY HOME LLC,,REGULAR,,NEW VISION ADULT FAMILY HOME LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540957&keyb=-1,SHALANDA BEDFORD,(262) 554-0142,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; ALCOHOL/DRUG DEPENDENT; PHYSICALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; CORRECTIONAL CLIENTS; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,7931 DANIEL CT,,RACINE,WI,53406,USA,42.7378724,-87.8812633,,True
USA-WI-50-All-50-All-3283,SERENITY CARE LLC,,REGULAR,,SERENITY CARE LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4540986&keyb=-1,TOM HOLBUS,(262) 497-5610,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS; PUBLIC FUNDING,,,,,3133 BUCKINGHAM RD,,STURTEVANT,WI,53177,USA,42.6950934,-87.8933359,,True
USA-WI-50-All-50-All-3284,LOVE OF CARING LLC DAISY AFH,,REGULAR,,LOVE OF CARING LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4541083&keyb=-1,NICOLE COBB,(262) 412-5219,,,,,Limited Liability Company,4,,Adult Family Home,Racine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; CORRECTIONAL CLIENTS; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY,,,,,2214 WILLIAM STREET,,RACINE,WI,53406,USA,42.7539295,-87.8086058,,True
