row_id,Facility Name,Address1,Address2,City,Zip,State,County,Contact Phone,Mailing Address1,Mailing Address2,Mailing City,Mailing Zip,Mailing State,Mailing County,Website,Space,Source,Country,facility_type
USA-FL-61-FL-HealthFinder-output-3026,"MAGNOLIA RETIREMENT HOME, INC.",149 MAGNOLIA AVENUE,,SEBRING,33870,FL,Highlands,(863) 382-2116,149 MAGNOLIA AVENUE,,SEBRING,33870,FL,Highlands,,57,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=787,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3027,"WEDGEWOOD OF WINTER HAVEN, INC",480 AVENUE E,SOUTHEAST,WINTER HAVEN,33880,FL,Polk,(863) 299-4663,480 AVENUE E,SOUTHEAST,WINTER HAVEN,33880,FL,Polk,,18,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=789,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3028,WESTMINSTER TOWERS & SHORES OF BRADENTON,1533 4TH AVENUE WEST,,BRADENTON,34205,FL,Manatee,(941) 747-1881,1533 4TH AVENUE WEST,,BRADENTON,34205,FL,Manatee,http://westminsterretirement.com,117,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=790,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3029,WESTMINSTER MANOR OF BRADENTON,1700 21ST AVENUE,WEST,BRADENTON,34205,FL,Manatee,(941) 748-4161,80 W LUCERNE CIRCLE,,ORLANDO,32801,FL,Orange,http://www.westminsterretirement.com,79,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=791,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3030,BROOKDALE ISLAND LAKE,160 ISLANDER COURT,,LONGWOOD,32750,FL,Seminole,(407) 767-6600,160 ISLANDER COURT,,LONGWOOD,32750,FL,Seminole,http://www.brookdale.com,75,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=795,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3031,"HARMONY RETIREMENT LIVING, INC",1411 EL PASO AVENUE,,ORLANDO,32806,FL,Orange,(407) 230-5632,5944 LA COSTA DR,,ORLANDO,32807-2945,FL,Orange,,12,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=797,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3032,ROCKY CREEK VILLAGE,8606 BOULDER COURT,,TAMPA,33615,FL,Hillsborough,(813) 884-3388,8606 BOULDER COURT,,TAMPA,33615,FL,Hillsborough,http://rockycreekvillageseniorliving.com,233,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=800,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3033,RIVERVIEW RETIREMENT CENTER,4470 SOUTH WASHINGTON AVE.,,TITUSVILLE,32780,FL,Brevard,(321) 383-2125,4470 SOUTH WASHINGTON AVE.,,TITUSVILLE,32780,FL,Brevard,,27,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=802,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3034,GRAND VILLA OF ALTAMONTE SPRINGS,433 ORANGE DRIVE,,ALTAMONTE SPRINGS,32701,FL,Seminole,(407) 260-2433,13770 58TH ST N,STE 312,CLEARWATER,33760-3759,FL,Pinellas,http://www.altamontespringsseniorliving.com,180,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=804,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3035,VILLAGE ON THE ISLE,930 SOUTH TAMIAMI TRAIL,,VENICE,34285,FL,Sarasota,(941) 484-9753,930 SOUTH TAMIAMI TRAIL,,VENICE,34285,FL,Sarasota,http://Villageontheisle.com,85,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=811,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3036,"ROYAL GARDENS OF ST. CLOUD, LLC",4511 NEPTUNE ROAD,,SAINT CLOUD,34769,FL,Osceola,(407) 892-2290,4511 NEPTUNE ROAD,,SAINT CLOUD,34769,FL,Osceola,,33,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=814,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3037,KEYSTONE VILLAS ASSISTED LIVING CENTER,1092 W DONEGAN AVE,,KISSIMMEE,34741-2218,FL,Osceola,(407) 846-1757,1092 W DONEGAN AVE,,KISSIMMEE,34741-2218,FL,Osceola,http://www.consulatehealthcare.com,50,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=815,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3038,SANDPIPER ALF,6439 FIRST AVENUE,SOUTH,SAINT PETERSBURG,33707,FL,Pinellas,(727) 343-6944,6439 FIRST AVENUE,SOUTH,SAINT PETERSBURG,33707,FL,Pinellas,,16,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=817,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3039,ALCOVE ASSISTED LIVING FACILITY,2801 4TH ST N,,ST PETERSBURG,33704-2101,FL,Pinellas,(727) 898-0560,BOX 76082,,SAINT PETERSBURG,33734-6082,FL,Pinellas,,66,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=819,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3040,AMER HOME,1918 BARRINGTON DRIVE,W.,CLEARWATER,33763,FL,Pinellas,(727) 446-3619,1918 BARRINGTON DRIVE,W.,CLEARWATER,33763,FL,Pinellas,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=820,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3041,AMBLESIDE MANOR,585 CASLER AVENUE,,CLEARWATER,33755,FL,Pinellas,(727) 449-1946,585 CASLER AVENUE,,CLEARWATER,33755,FL,Pinellas,,8,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=821,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3042,AZALEA MANOR,112 12TH AVENUE NORTH,,SAINT PETERSBURG,33701,FL,Pinellas,(727) 433-1142,1725 ROBINHOOD LN,,CLEARWATER,33764-6449,FL,Pinellas,,20,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=826,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3043,DUEY'S PLACE,6285 71ST STREET,N.,PINELLAS PARK,33781,FL,Pinellas,(727) 545-0638,6285 71ST ST,N.,PINELLAS PARK,33781,FL,Pinellas,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=829,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3044,"BELLE VISTA RETIREMENT HOME, INC.",1453 BELLEAIR RD,,CLEARWATER,33756-2356,FL,Pinellas,(727) 587-0880,1453 BELLEAIR RD,,CLEARWATER,33756-2356,FL,Pinellas,http://BelleVistaAssistedLiving.com,10,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=832,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3045,COUNTRY INN,7600 78TH AVENUE NORTH,,PINELLAS PARK,33781,FL,Pinellas,(727) 546-2711,7600 78TH AV N,,PINELLAS PARK,33781,FL,Pinellas,http://countryinnassistedliving.com,50,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=842,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3046,"SONADORA OF DUNEDIN, INC",3240 COUNTY ROAD 1,,DUNEDIN,34698,FL,Pinellas,(727) 738-5392,3240 COUNTY ROAD 1,,DUNEDIN,34698,FL,Pinellas,,10,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=843,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3047,CURLEW CARE OF CLEARWATER,2730 CURLEW RD,,CLEARWATER,33761-1208,FL,Pinellas,(727) 785-9487,2730 CURLEW RD,,CLEARWATER,33761-1208,FL,Pinellas,,26,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=845,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3048,EDGEWATER RETIREMENT MANOR,2057 EDGEWATER DRIVE,,CLEARWATER,33755,FL,Pinellas,(727) 216-6517,2057 EDGEWATER DRIVE,,CLEARWATER,33755,FL,Pinellas,http://www.edgewatermanoralf.com,29,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=847,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3049,THE VILLAS AT LAKESIDE OAKS,1059 VIRGINIA ST,,DUNEDIN,34698-7326,FL,Pinellas,(727) 733-6091,1059 VIRGINIA ST,,DUNEDIN,34698-7326,FL,Pinellas,http://www.consulatehealthcare.com,24,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=848,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3050,GREENBRIAR MANOR,7555 131 ST.,NORTH,SEMINOLE,33776,FL,Pinellas,(727) 398-0880,7555 131 ST.,NORTH,SEMINOLE,33776,FL,Pinellas,,12,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=857,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3051,HEATHER HAVEN,725 EDGEWATER DR,,DUNEDIN,34698-6947,FL,Pinellas,(727) 733-3510,725 EDGEWATER DR,,DUNEDIN,34698-6947,FL,Pinellas,,19,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=860,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3052,GRAND VILLA OF LARGO,750 STARKEY ROAD,,LARGO,33771,FL,Pinellas,(727) 586-0108,13770 58TH ST N STE 312,,CLEARWATER,33760,FL,Pinellas,http://www.largoseniorliving.com/,143,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=865,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3053,INDIAN OAKS MANOR,11355 131ST STREET N,,LARGO,33774,FL,Pinellas,(727) 593-0403,11355 131ST STREET N,,LARGO,33774,FL,Pinellas,http://www.indianoaksalf.com,52,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=866,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3054,INN AT FREEDOM SQUARE (THE),10801 JOHNSON BLVD,,SEMINOLE,33772-4746,FL,Pinellas,(727) 398-0379,10801 JOHNSON BLVD,,SEMINOLE,33772-4746,FL,Pinellas,,200,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=867,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3055,BROOKDALE NEW PORT RICHEY,6400 TROUBLE CREEK RD,,NEW PRT RCHY,34653-5248,FL,Pasco,(727) 847-2980,6400 TROUBLE CREEK RD,,NEW PRT RCHY,34653-5248,FL,Pasco,http://www.brookdale.com,242,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=869,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3056,BROOKDALE PINECASTLE,1801 SE 24TH RD,,OCALA,34471-6073,FL,Marion,(352) 368-7710,1801 SE 24TH RD,,OCALA,34471-6073,FL,Marion,http://www.brookdale.com,180,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=875,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3057,CHANGE OF PACE RET CENTER,1715 E SILVER SPRINGS BLVD,,OCALA,34470,FL,Marion,(352) 629-8990,1715 E SILVER SPRINGS BLVD,,OCALA,34470,FL,Marion,,28,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=876,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3058,GOOD SAMARITAN RETIREMENT HOME,507 SE 1ST AVE,,WILLISTON,32696-2703,FL,Levy,(352) 528-2722,507 SE 1ST AVE,,WILLISTON,32696-2703,FL,Levy,http://www.GoodSamaritanALF.com,45,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=882,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3059,HAWTHORNE INN OF OCALA,4100 SW 33RD AVENUE,,OCALA,34474,FL,Marion,(352) 237-7773,4100 SW 33RD AVENUE,,OCALA,34474,FL,Marion,http://www.hawthornevillageofocala.com,36,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=885,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3060,LAKE HARRIS INN,701 LAKE PORT BLVD,,LEESBURG,34748-7674,FL,Lake,(352) 728-3366,701 LAKE PORT BOULEVARD,,LEESBURG,34748,FL,Lake,http://www.brookdale.com,40,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=887,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3061,LEISURE MANOR ALF,301 SOUTH MAIN AVENUE,,MINNEOLA,34715,FL,Lake,(352) 394-6619,P.O. BOX 1007,,MINNEOLA,34755,FL,Lake,,24,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=890,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3062,PLANTATION ON SUMMERS LLC (THE),147 SW SUMMERS LN,,LAKE CITY,32025-0762,FL,Columbia,(386) 755-2737,147 SW SUMMERS LN,,LAKE CITY,32025-0762,FL,Columbia,,64,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=892,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3063,GROVES AT ALLIANCE COMMUNITY (THE),638 SOUTH WOODLAND BLVD,,DELAND,32720,FL,Volusia,(386) 734-3481,638 SOUTH WOODLAND BLVD,,DELAND,32720,FL,Volusia,,54,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=899,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3064,ARLINGTON ADULT RESIDENTIAL FACILITY INC.,6300 ARLINGTON EXPY.,,JACKSONVILLE,32211,FL,Duval,(904) 725-6600,6300 ARLINGTON EXPY.,,JACKSONVILLE,32211,FL,Duval,,100,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=900,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3065,BISHOP'S GLEN RETIREMENT CENTER,900 LPGA BLVD,,HOLLY HILL,32117,FL,Volusia,(386) 226-9000,911 N STUDEBAKER ROAD,,LONG BEACH,90815,CA,Not Available,,189,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=903,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3066,"BVM CORAL LANDING, LLC",2820 OLD MOULTRIE ROAD,,SAINT AUGUSTINE,32086,FL,St. Johns,(904) 794-2273,PO BOX 501188,,INDIANAPOLIS,46250,IN,Not Available,,60,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=907,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3067,COUNTRYSIDE LAKES,941 VILLAGE TRAIL,,PORT ORANGE,32127,FL,Volusia,(386) 756-3480,6538 COLLINS AVENUE,#313,MIAMI BEACH,33141,FL,Not Available,,120,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=910,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3068,"DAYSPRING VILLAGE, INC.",554820 US HIGHWAY #1,,HILLIARD,32046,FL,Nassau,(904) 845-7501,P.O. BOX 1080,,HILLIARD,32046,FL,Nassau,http://dayspringvillage.org,122,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=912,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3069,DIXIE LODGE ASSISTED LIVING FACILITY,647 S. WOODLAND BLVD.,,DELAND,32720,FL,Volusia,(386) 734-4830,647 S. WOODLAND BLVD.,,DELAND,32720,FL,Volusia,,77,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=913,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3070,GUARDIAN HOME II ALF LLC,902 WEST CANAL STREET,,NEW SMYRNA BEACH,32168,FL,Volusia,(386) 409-9456,902 WEST CANAL STREET,,NEW SMYRNA BEACH,32168,FL,Volusia,,11,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=915,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3071,"GOLDEN RETREAT SHELTER CARE CENTER, INC.",4410 MONCRIEF RD. W.,,JACKSONVILLE,32209,FL,Duval,(904) 764-2581,4410 MONCRIEF RD. W.,,JACKSONVILLE,32209,FL,Duval,,93,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=916,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3072,"L'ARCHE JACKSONVILLE, INC. I (PEACE HOUSE)",700 ARLINGTON ROAD,,JACKSONVILLE,32211,FL,Duval,(904) 721-5992,700 ARLINGTON ROAD,,JACKSONVILLE,32211,FL,Duval,http://larchejacksonville.org,5,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=919,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3073,"L'ARCHE JACKSONVILLE, INC II",700 ARLINGTON RD N,,JACKSONVILLE,32211-7306,FL,Duval,(904) 721-5992,700 ARLINGTON RD N,,JACKSONVILLE,32211-7306,FL,Duval,http://www.larchejacksonville.org,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=921,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3074,"L'ARCHE JACKSONVILLE, INC. III",700 ARLINGTON RD N,,JACKSONVILLE,32211-7306,FL,Duval,(904) 721-5992,700 ARLINGTON RD N,,JACKSONVILLE,32211-7306,FL,Duval,http://www.larchejacksonville.org,7,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=922,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3075,GRAND VILLA OF ORMOND BEACH,535 NORTH NOVA ROAD,,ORMOND BEACH,32174,FL,Volusia,(386) 673-5000,13770 58TH ST. N. SUITE 312,,CLEARWATER,33760,FL,Pinellas,http://www.ormondbeachseniorliving.com/,115,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=928,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3076,INDIGO PALMS AT THE MANOR,595 WILLIAMSON BLVD.,,DAYTONA BEACH,32114-9990,FL,Volusia,(386) 257-4400,595 WILLIAMSON BLVD.,,DAYTONA BEACH,32114-9990,FL,Volusia,http://Indigomanor.com,50,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=929,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3077,"PARK OF THE PALMS, INC.",231 MARANATHA RD,,KEYSTONE HEIGHTS,32656,FL,Clay,(352) 473-6100,677 HEBRON AVE,,KEYSTONE HEIGHTS,32656,FL,Clay,http://parkofthepalms.org,40,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=930,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3078,RASTELLE MANOR,934 S. RIDGEWOOD AVE.,,DAYTONA BEACH,32114,FL,Volusia,(386) 252-2627,934 S. RIDGEWOOD AVE.,,DAYTONA BEACH,32114,FL,Volusia,,25,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=932,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3079,WESTMINSTER WOODS ON JULINGTON CREEK,25 STATE ROAD 13,,JACKSONVILLE,32259,FL,St. Johns,(904) 287-7300,25 STATE ROAD 13,,JACKSONVILLE,32259,FL,St. Johns,http://westminsterretirement.com,80,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=934,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3080,PARKSIDE INN,1613 SW 3RD ST,,BOYNTON BEACH,33435-6601,FL,Palm Beach,(561) 734-1616,1613 SW 3RD ST,,BOYNTON BEACH,33435-6601,FL,Palm Beach,http://WWW.PARKSIDEFL.COM,38,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=937,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3081,A COUNTRY RESIDENCE,14327 69TH DRIVE,NORTH,PALM BEACH GARDENS,33418-7240,FL,Palm Beach,(561) 622-1348,14327 69TH DRIVE,NORTH,PALM BEACH GARDENS,33418,FL,Palm Beach,,10,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=942,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3082,CRESTHAVEN EAST,5100 CRESTHAVEN BLVD,,WEST PALM BEACH,33415,FL,Palm Beach,(561) 964-2828,5100 CRESTHAVEN BLVD,,WEST PALM BEACH,33415,FL,Palm Beach,http://www.cresthaveneast.com,308,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=943,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3083,OAKBRIDGE TERRACE ASSISTED LIV RES - EDGEWATER AT BOCA POINTE,23305 BLUE WATER CIR,,BOCA RATON,33433-7053,FL,Palm Beach,(561) 368-5600,23305 BLUE WATER CIR,,BOCA RATON,33433-7053,FL,Palm Beach,http://www.actsretirement.org,51,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=946,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3084,"ORCHID ISLAND MANOR, LLC",1914 21ST STREET,,VERO BEACH,32960,FL,Indian River,(772) 567-6769,1914 21ST STREET,,VERO BEACH,32960,FL,Indian River,,24,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=947,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3085,WINDSOR COURT,3700 N FLAGLER DRIVE,,WEST PALM BEACH,33407,FL,Palm Beach,(561) 842-1047,3700 N FLAGLER DRIVE,,WEST PALM BEACH,33407,FL,Palm Beach,,92,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=948,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3086,GRAND VILLA OF DELRAY EAST,14555 SIMS ROAD,,DELRAY BEACH,33484,FL,Palm Beach,(561) 496-1111,13770 58TH STREET NORTH,SUITE 312,CLEARWATER,33760,FL,Pinellas,,170,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=950,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3087,ATRIA MERIDIAN,3061 DONNELLY DRIVE,,LANTANA,33462,FL,Palm Beach,(561) 965-7200,300 E MARKET ST,STE 100,LOUISVILLE,40202-1959,KY,Not Available,http://www.atriameridian.com,104,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=953,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3088,"ROYAL CARE ACLF, INC",5081 DUNN ROAD,,FORT PIERCE,34981,FL,St. Lucie,(772) 464-0728,5081 DUNN ROAD,,FORT PIERCE,34981,FL,St. Lucie,,12,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=955,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3089,TROPICAL GARDEN VILLAS INC (HOME),432 S F ST,,LAKE WORTH,33460-4314,FL,Palm Beach,(561) 383-2992,PO BOX 1026,,LAKE WORTH,33460-1026,FL,Palm Beach,,12,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=956,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3090,CITY WALK ACTIVE LIVING,534 DATURA ST,,WEST PALM BCH,33401-5308,FL,Palm Beach,(561) 659-9330,534 DATURA ST,,WEST PALM BCH,33401-5308,FL,Palm Beach,http://citywalkalf.com,200,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=957,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3091,OAKBRIDGE TERRACE ASSISTED LIVING AT INDIAN RIVER ESTATES,2200 INDIAN CREEK BLVD W,,VERO BEACH,32966-1331,FL,Indian River,(772) 453-2300,2200 INDIAN CREEK BLVD W,,VERO BEACH,32966-1331,FL,Indian River,http://www.actsretirement.org,71,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=962,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3092,CRESTVIEW MANOR,603 NORTH PEARL STREET,,CRESTVIEW,32536,FL,Okaloosa,(850) 689-7850,207 HOSPITAL DRIVE,NE,FORT WALTON BEACH,32548,FL,Okaloosa,http://www.elder-services.org,65,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=969,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3093,SUN BAY MANOR,8440 SW 155 TERRACE,,MIAMI,33157,FL,Miami-Dade,(305) 238-0373,8440 SW 155 TERRACE,,MIAMI,33157,FL,Miami-Dade,,8,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=972,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3094,SUN BAY MANOR II,8820 SW 148 STREET,,MIAMI,33176,FL,Miami-Dade,(305) 251-3080,8820 SW 148 STREET,,MIAMI,33176,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=973,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3095,SUN VILLAGE HOMES INC,1350/1360 WEST 31 STREET,,HIALEAH,33012,FL,Miami-Dade,(305) 823-8963,1350/1360 WEST 31 STREET,,HIALEAH,33012,FL,Miami-Dade,,29,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=974,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3096,"SWANKRIDGE, INC.",122 NW 7 STREET,,HOMESTEAD,33030,FL,Miami-Dade,(305) 248-9662,PO BOX 1476,,HOMESTEAD,33090,FL,Miami-Dade,http://swankridge.com,12,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=975,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3097,SAINT JUDE ADULT CARE CORP.,9981 SW 48 STREET,,MIAMI,33165,FL,Miami-Dade,(305) 226-2915,9981 SW 48 STREET,,MIAMI,33165,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=976,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3098,TANGERINE COVE OF BROOKSVILLE,307 HOWELL AVE,,BROOKSVILLE,34601-2039,FL,Hernando,(352) 796-3276,11611 WATER POPPY TERRACE,,LAKEWOOD RANCH,34202,FL,Manatee,,170,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=979,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3099,KOZY KORNER ELDERLY CARE,601 ORCHARD AVENUE,,ORMOND BEACH,32174,FL,Volusia,(386) 677-0059,601 ORCHARD AVENUE,,ORMOND BEACH,32174,FL,Volusia,,11,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=980,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-3100,ENON COUNTRY MANOR ALF LLC,7701 ENON SCHOOL RD,,WALNUT HILL,32568-1531,FL,Escambia,(850) 327-4867,PO BOX 110363,,LAKEWOOD RANCH,34211,FL,Manatee,,25,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=991,US,Assisted Living
