name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country
DEMBURE CLA VIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,676 SOUTH HAIRSTON ROAD,,,STONE MOUNTAIN,,,GA,,30088,US
DEVINE TRINITY - FOWLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,217 FOWLER STREET,,,HINESVILLE,,,GA,,31313,US
DEVINE TRINITY - OAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,29 OAK STREET,,,HINESVILLE,,,GA,,31313,US
DEVINE TRINITY CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,8641 EAST OGLETHORPE HWY,,,MIDWAY,,,GA,,31320,US
DEXTER ROAD CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2511 DEXTER ROAD,,,AUGUSTA,,,GA,,30906,US
DIAMOND COMMUNITY LIVING HOME 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,112 MAGAZINE STREET,,,DALLAS,,,GA,,30157,US
DIAMOND COMMUNITY LIVING HOME II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,116 REMINGTON PLACE DRIVE,,,DALLAS,,,GA,,30157,US
DIAMOND COMMUNITY LIVING HOME III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,102 TRAILSIDE DRIVE,,,DALLAS,,,GA,,30157,US
DIGNITY CARE HOMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,603 EFFIE DRIVE,,,LAWRENCEVILLE,,,GA,,30045,US
DIVINE TOUCH SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,3201 HAMPTON RIDGE WAY,,,SNELLVILLE,,,GA,,30078,US
DODSON STREET COMMUNITY LIVING ARRANGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,23 DODSON STREET,,,BUCHANAN,,,GA,,30113,US
DOLLY'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,555 COTTON CREEK LANE,,,WINDER,,,GA,,30680,US
DOLLY'S CLA 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2030 GA HWY 11,,,MONROE,,,GA,,30656,US
DOTSON CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2296 BACK VALLEY ROAD,,,LYERLY,,,GA,,30730,US
DOVE CARE SERVICES CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,772 YORKSHIRE DRIVE,,,JONESBORO,,,GA,,30236,US
DUGAS CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1109 DUGAS STREET,,,AUGUSTA,,,GA,,30901,US
DUKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1014 DUKE DRIVE,,,CONYERS,,,GA,,30013,US
DUKES CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2300 DUKES AVENUE,,,VALDOSTA,,,GA,,31602,US
DUNCAN WALK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,7110 DUNCAN WALK,,,MCDONOUGH,,,GA,,30252,US
DUSTY RIDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,5615 DUSTY RIDGE TRAIL,,,BUFORD,,,GA,,30518,US
DYCHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,810 DYCHES DRIVE,,,SAVANNAH,,,GA,,31406,US
E & I HELPING HANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,506 GRAND STREET,,,VIDALIA,,,GA,,30474,US
EAST COBB HAMPTONS APT 636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1523 ROSWELL ROAD APT 636,,,MARIETTA,,,GA,,30062,US
EAST GEORGIA CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1371 WEST PEACHTREE AVENUE,,,UNION POINT,,,GA,,30669,US
EAST KENSINGTON CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2525 EAST KENSINGTON ROAD,,,AUGUSTA,,,GA,,30906,US
EASTMAN HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,5555 PATILLO WAY,,,LITHONIA,,,GA,,30058,US
EDGEWOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2206 EDGEWOOD DRIVE,,,AUGUSTA,,,GA,,30904,US
EDGEWOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,10 EDGE DRIVE,,,OXFORD,,,GA,,30054,US
EDLYN CARE SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,110 DANIEL CREEK LANE,,,SUGAR HILL,,,GA,,30518,US
"EIGHTEENTH HOUSE, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,469 LANE DRIVE,,,MABLETON,,,GA,,30126,US
ELM STREET CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,202 EAST ELM STREET,,,GREENSBORO,,,GA,,30642,US
ENABLE / AZALEA DRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,149 AZALEA DRIVE,,,FAIRBURN,,,GA,,30213,US
ENABLE / DIXIE LAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,5074 DIXIE LAKE ROAD,,,UNION CITY,,,GA,,30291,US
ENABLE / LOWER DIXIE LAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,6380 LOWER DIXIE LAKE ROAD,,,UNION CITY,,,GA,,30291,US
ENABLE DODSON DRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2265 DODSON DRIVE,,,EAST POINT,,,GA,,30344,US
ENABLE GRIMES PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,505/515 GRIMES PLACE,,,ROSWELL,,,GA,,30075,US
ENABLE HOLCOMB BRIDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2720 HOLCOMB BRIDGE ROAD,,,ALPHARETTA,,,GA,,30022,US
ENABLE LEGACY 213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,100 LEGACY OAKS CIRCLE APT 213,,,ROSWELL,,,GA,,30076,US
ENABLE LEGACY 218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,218 LEGACY OAKS CIRCLE,,,ROSWELL,,,GA,,30076,US
ENABLE LYNNE CIRCLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,333 LYNNE CIRCLE,,,ALPHARETTA,,,GA,,30004,US
ENCARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1725 E-32 STREET,,,SAVANNAH,,,GA,,31404,US
ENGLISH LOOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,4346 ENGLISH LOOP,,,LITHONIA,,,GA,,30038,US
ESTHER CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,6171 SWABIA LANE,,,STONE MOUNTAIN,,,GA,,30087,US
"EVANS HOME, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,933 HAMILTON BLVD,,,GRIFFIN,,,GA,,30223,US
EXCEPTIONAL COMMUNITY SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1812 BROOK COURT,,,MONROE,,,GA,,30655,US
FAITH DWELLINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,4666 RANDALWOOD DRIVE,,,STONE MOUNTAIN,,,GA,,30083,US
FALCON PARK I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,451 MYRTLE STREET,,,WARNER ROBINS,,,GA,,31093,US
FALCON PARK II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,455 MYRTLE STREET,,,WARNER ROBINS,,,GA,,31093,US
FALCON PARK VII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,601 LANGLEY STREET,,,WARNER ROBINS,,,GA,,31098,US
FAM CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,294 TANNERS BRIDGE ROAD,,,BETHLEHEM,,,GA,,30620,US
FAM CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,5618 WELLBORN CREEK DRIVE,,,LITHONIA,,,GA,,30058,US
FAMILY BRIDGE CLA II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,515 MUNDY'S MILL ROAD,,,JONESBORO,,,GA,,30238,US
FAMILY BRIDGE COMMUNITY LIVING ARRANGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,7260 NEW DALE ROAD,,,REX,,,GA,,30273,US
FAYBROOK GROUP HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,107 FAYBROOK DRIVE,,,BYRON,,,GA,,31008,US
FEHE CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1967 COVENTRY WAY,,,JONESBORO,,,GA,,30236,US
FIELDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,7814 FIELDER ROAD,,,JONESBORO,,,GA,,30236,US
FIRST OPTION SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,928 HIGHWAY 314,,,FAYETTEVILLE,,,GA,,30214,US
FIRST PATHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,667 N HAIRSTON STREET,,,STONE MOUNTAIN,,,GA,,30088,US
FISHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,8004 FISHER DRIVE,,,JONESBORO,,,GA,,30236,US
FLINTLOCK DRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,3486 FLINTLOCK DRIVE,,,COLUMBUS,,,GA,,31907,US
FLOWERS COMMUNITY LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,8180 MCKENZIE PLACE,,,LITHONIA,,,GA,,30058,US
FLOWERS COMMUNITY LIVING II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,17103 TURNBERRY PLACE,,,LITHONIA,,,GA,,30038,US
FORREST ELLIS GROUP HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1335 FORREST ELLIS ROAD,,,DOUGLASVILLE,,,GA,,30135,US
FOX HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2954 FOX HALL,,,AUGUSTA,,,GA,,30907,US
FRANKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,4054 FRANKS DRIVE,,,TUCKER,,,GA,,30084,US
FRED'S HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,507 WATSON MILL ROAD,,,COMER,,,GA,,30629,US
GA COMMUNITY LIVING FACILITIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,8628 TIMBERLAKE DRIVE,,,RIVERDALE,,,GA,,30296,US
GARDNERS MILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,140 GARDNERS MILL,,,AUGUSTA,,,GA,,30907,US
GATEWAY FRAZIER GROUP HOME 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,111 FRASIER ROAD,,,BRUNSWICK,,,GA,,31520,US
GATEWAY FRAZIER GROUP HOME 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,115 FRASIER ROAD,,,BRUNSWICK,,,GA,,31520,US
GENERAL WINSHIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2187 GENERAL WINSHIP,,,MACON,,,GA,,31204,US
GENERATIONS ADULT DAY SERVICES III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,198 ORANGE STREET,,,HADDOCK,,,GA,,31033,US
GENERATIONS ADULT DAY SERVICES IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2402 ANTHONY TERRACE,,,MACON,,,GA,,31206,US
GENTILITY - AUTRY CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,24 AUTRY DRIVE,,,AUBURN,,,GA,,30011,US
GENTILITY COMMUNITY LIVING ARRANGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2803 AUSTIN RIDGE DRIVE,,,DACULA,,,GA,,30019,US
GEORGIA MENTOR - PINE MANOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2713 PINE MANOR LANE,,,ALBANY,,,GA,,31707,US
GEORGIA MENTOR - PUPPY CHASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2302 PARKLAKE DRIVE NE,,,SOCIAL CIRCLE,,,GA,,30025,US
GEORGIA MENTOR - ROCKY BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,125 ROCKY BRANCH RAOD,,,BARNESVILLE,,,GA,,30204,US
GEORGIA MENTOR - WESTGATE DRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,3307 WESTGATE DRIVE,,,ALBANY,,,GA,,31707,US
GEORGIA MENTOR-LYNDA LANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,70 LYNDA LANE,,,PINE MOUNTAIN,,,GA,,31822,US
GEORGIA MENTOR-SARDIS CHURCH ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,117 LEVERETTE ROAD,,,BARNESVILLE,,,GA,,30204,US
GEORGIA RESIDENTIAL & COMMUNITY CARE II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,3160 ASHLY BROOKE DRIVE,,,SNELLVILLE,,,GA,,30078,US
GEORGIA RESIDENTIAL & COMMUNITY CARE III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,530 WINDSOR BROOK LANE,,,LAWRENCEVILLE,,,GA,,30045,US
GERDIE AND LOUISE CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1223 NEWINGTON HIGHWAY,,,SYLVANIA,,,GA,,30467,US
GILLICAN CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,46 GILLICAN CIRCLE,,,HOMERVILLE,,,GA,,31634,US
GINNY GROUP HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1625 GINNY DRIVE,,,MACON,,,GA,,31220,US
GLENHAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,336 GLENHAVEN DRIVE,,,MILLEDGEVILLE,,,GA,,31061,US
GLENN HILLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2968 GLENN HILLS DRIVE,,,AUGUSTA,,,GA,,30906,US
GLENWOODS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,8273 GLENWOODS DRIVE,,,RIVERDALE,,,GA,,30274,US
GOLDEN GENERATION CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,351 KINGS BRIDGE ROAD,,,MARTINEZ,,,GA,,30907,US
"GOLDEN LIFE, A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,3153 B DOVE COURT,,,SNELLVILLE,,,GA,,30078,US
GOOD SAMARITAN CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,3340 NEWNAN ROAD,,,GRIFFIN,,,GA,,30223,US
GORDON CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2297 HAVERFORD DRIVE,,,DECATUR,,,GA,,30032,US
GRACE CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,675 BRAND SOUTH TRAIL,,,LAWRENCEVILLE,,,GA,,30046,US
GRACE OASIS PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2629 HILDERBRAND DRIVE,,,DOUGLASVILLE,,,GA,,30135,US
GRACE PCH CARING HAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,135 CHANDLER RIDGE LANE,,,LAWRENCEVILLE,,,GA,,30045,US
GREENFIELD WAY - WISE CHOICE RESIDENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,305 GREENFIELD WAY,,,COVINGTON,,,GA,,30016,US
GREENOCK RIDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,6269 GREENOCK DRIVE,,,STONE MOUNTAIN,,,GA,,30087,US
GREENTREE PARKWAY IGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,754 GREENTREE PARKWAY,,,MACON,,,GA,,31220,US
"GRINDLE HOUSE, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,72 BURKE STREET,,,MARIETTA,,,GA,,30060,US
GRISHAM COTTAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,922 HARLOW AVENUE,,,GRIFFIN,,,GA,,30223,US
GROVES HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2710 THOMAS STREET,,,ADEL,,,GA,,31620,US
HAMILTON PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2725 RINGGOLD ROAD,,,LA FAYETTE,,,GA,,30728,US
HAMPTON PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2945 HAMPTON VALLEY DRIVE,,,LOGANVILLE,,,GA,,30052,US
HAND-N-HAND PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,125 JANETTE LANE,,,MOULTRIE,,,GA,,31788,US
HAPPY DAYS  2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,3146 MAPLE GROVE CHURCH ROAD,,,RESACA,,,GA,,30735,US
HAPPY TRAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1393 HAPPY TRAIL,,,MACON,,,GA,,31220,US
HARBINSVIEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,990 HARBINS VIEW  DRIVE,,,DACULA,,,GA,,30019,US
HARBINSVIEW II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,880 HARBINSVIEW DRIVE,,,DACULA,,,GA,,30019,US
HARGROVE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,609 EAST 20TH STREET,,,TIFTON,,,GA,,31794,US
HARRISBURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,116 HARRISBURG ROAD,,,MILLEDGEVILLE,,,GA,,31061,US
HARWOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2819 HARWOOD STREET,,,HEPHZIBAH,,,GA,,30815,US
HAVEN DEVELOPMENTAL CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,4794 MICHAEL JAY STREET,,,SNELLVILLE,,,GA,,30039,US
HAVEN DEVELOPMENTAL CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,770 STONE BRIDGE PARK CIRCLE,,,LITHONIA,,,GA,,30058,US
HAVEN OF HOPE CLA #1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,2006 SIBLEY ROAD,,,AUGUSTA,,,GA,,30909,US
HEARTEASE CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1545 KELLEYS CLOSE,,,STONE MOUNTAIN,,,GA,,30088,US
HEARTS OF LOVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,5314 OLDE STREET,,,STONE MOUNTAIN,,,GA,,30088,US
"HELPING HAND, A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,439 WATSON BAY,,,STONE MOUNTAIN,,,GA,,30087,US
HENDERSON HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,529 HENDERSON DRIVE,,,AUGUSTA,,,GA,,30909,US
HERITAGE CLA #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1589 MIMS STREET,,,ATLANTA,,,GA,,30314,US
HERITAGE CLA #3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1746 PLEASANT HILL TRAIL,,,LITHONIA,,,GA,,30058,US
HERITAGE COMMUNITY LIVING ARRANGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,905 RAFFINGTON DRIVE,,,LAWRENCEVILLE,,,GA,,30046,US
"HERITAGE, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1024 SOUTH GORDON STREET,,,ADEL,,,GA,,31620,US
HESTER HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,591 SOUTH INDIAN CREEK DRIVE,,,STONE MOUNTAIN,,,GA,,30083,US
HICKORY FLAT CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,9713 HICKORY FLAT HWY,,,WOODSTOCK,,,GA,,30188,US
HIDDEN HILLS CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1520 HIDDEN HILLS PKWY,,,STONE MOUNTAIN,,,GA,,30088,US
HIGHFIELD DRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1257 HIGHFIELD DRIVE,,,LAWRENCEVILLE,,,GA,,30043,US
HOLLY GROUP HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,400 HOLLY DRIVE,,,ALBANY,,,GA,,31705,US
HOLLY HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,3119 HOLLY HAVEN DRIVE,,,AUGUSTA,,,GA,,30907,US
HOLLY HILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1835 HOLLY HILL COURT,,,MILLEDGEVILLE,,,GA,,31061,US
HOLLY HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,613 HOLLY DRIVE,,,GAINESVILLE,,,GA,,30501,US
HOME AWAY FROM HOM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,180 WHITNEY WAY,,,FAYETTEVILLE,,,GA,,30214,US
HOME AWAY FROM HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,190 MIDDLING LANE,,,FAYETTEVILLE,,,GA,,30214,US
HOME AWAY FROM HOME 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,110 AUSTIN DRIVE,,,FAYETTEVILLE,,,GA,,30214,US
HOME SWEET HOME CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,1400 BRIDLE PATH,,,LAWRENCEVILLE,,,GA,,30045,US
HONA'S COMMUNITY LIVING ARRANGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,3213 GRAGG STREET,,,SAVANNAH,,,GA,,31404,US
HOPE GARDENS CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,4004 HODGDON CORNERS DRIVE,,,LITHONIA,,,GA,,30038,US
HOPE HAVEN - WINCHESTER WAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,140 WINCHESTER WAY,,,ATHENS,,,GA,,30606,US
HOPEFUL HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,793 SOUTHLAND PASS,,,STONE MOUNTAIN,,,GA,,30087,US
HOUSE OF HOPE LIFE SHARER HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Living Arrangements,,,,,7984 FLANDERS COURT,,,JONESBORO,,,GA,,30238,US
