row_id,Facility Name,Address,City,Zip Code,Beds,Type
USA-GA-79-GA-All-output-2548,BLESSINGS ASSURANCE,285 VICKERY LANE,FAYETTEVILLE,30215,3,Community Living Arrangements
USA-GA-79-GA-All-output-2549,BOLTON LIVING,1091 BOLTON CT,COLUMBUS,31906,4,Community Living Arrangements
USA-GA-79-GA-All-output-2550,BRADLEY'S LIVING ASSISTED CENTER,1041 CHICO ROAD,CRAWFORDVILLE,30631,4,Community Living Arrangements
USA-GA-79-GA-All-output-2551,BRECKINRIDGE I,2006 EXECUTIVE DRIVE,DULUTH,30096,3,Community Living Arrangements
USA-GA-79-GA-All-output-2552,BRECKINRIDGE II,2845 BRIAR OAK DRIVE,DULUTH,30096,2,Community Living Arrangements
USA-GA-79-GA-All-output-2553,BRIAN'S COMMUNITY LIVING ARRANGEMENT,118 KINGSWOOD COURT,ELLENWOOD,30294,3,Community Living Arrangements
USA-GA-79-GA-All-output-2554,BRIDLEWOOD GROUP HOME,12509 BRIDLEWOOD DRIVE,SAVANNAH,31419,5,Community Living Arrangements
USA-GA-79-GA-All-output-2555,BRIERWOOD FEMALE GROUP HOME,2407 BRIERWOOD DRIVE,ALBANY,31705,5,Community Living Arrangements
USA-GA-79-GA-All-output-2556,BRIERWOOD MALE GROUP HOME,2405 BRIERWOOD DRIVE,ALBANY,31705,5,Community Living Arrangements
USA-GA-79-GA-All-output-2557,BRIGHT ONE CLA,603 O'NEAL STREET,BAINBRIDGE,39817,3,Community Living Arrangements
USA-GA-79-GA-All-output-2558,BRIGHTON COURT,7203 BRIGHTON COURT,LITHONIA,30058,4,Community Living Arrangements
USA-GA-79-GA-All-output-2559,BRIGHTSTAR AT CANDLEWOOD,4899 CANDLEWOOD LANE,STONE MOUNTAIN,30088,3,Community Living Arrangements
USA-GA-79-GA-All-output-2560,BRIGHTSTAR AT GOLFBROOK,5135 GOLFBROOK COURT,STONE MOUNTAIN,30088,3,Community Living Arrangements
USA-GA-79-GA-All-output-2561,BRITLIN CLA,2136 TIFFANY LANE,LITHONIA,30058,3,Community Living Arrangements
USA-GA-79-GA-All-output-2562,BRITTWOOD,2444 W BRITT DAVID ROAD # 1904,COLUMBUS,31909,2,Community Living Arrangements
USA-GA-79-GA-All-output-2563,BROOKSIDE CLA,308 BROOKSIDE DRIVE,ADEL,31620,4,Community Living Arrangements
USA-GA-79-GA-All-output-2564,BROOKVIEW TERRACE GROUP HOME,205 BROOKVIEW TERRACE,VALDOSTA,31602,3,Community Living Arrangements
USA-GA-79-GA-All-output-2565,BROOKWOOD 1,227 BROOKWOOD DRIVE,GRAY,31032,4,Community Living Arrangements
USA-GA-79-GA-All-output-2566,BROWN,2082 BROWN ROAD,HEPHZIBAH,30815,4,Community Living Arrangements
USA-GA-79-GA-All-output-2567,BRYANA CARE,3702 ROCKBRIDGE ROAD,STONE MOUNTAIN,30083,4,Community Living Arrangements
USA-GA-79-GA-All-output-2568,BUFORD PLACE HOME,251 BUFORD PLACE,MACON,31204,4,Community Living Arrangements
USA-GA-79-GA-All-output-2569,BURTON ROAD HOME,150 BURTON ROAD,ROME,30161,4,Community Living Arrangements
USA-GA-79-GA-All-output-2570,BUTLER AVENUE,3104 BUTLER AVENUE,THUNDERBOLT,31404,5,Community Living Arrangements
USA-GA-79-GA-All-output-2571,BUTLER-BOWDEN PCH,694 LEIGHTON WAY,STONE MOUNTAIN,30088,3,Community Living Arrangements
USA-GA-79-GA-All-output-2572,"BUTTERFIELD HOUSE, THE",1391 PAIR ROAD,MARIETTA,30006,4,Community Living Arrangements
USA-GA-79-GA-All-output-2573,C & E INTEGRITY CARE,2397 ROCKBRIDGE ROAD,STONE MOUNTAIN,30087,3,Community Living Arrangements
USA-GA-79-GA-All-output-2574,CAIRO HOME,180 21ST STREET NE,CAIRO,39828,4,Community Living Arrangements
USA-GA-79-GA-All-output-2575,CAMELLIA GROUP HOME,311 GRADY STREET,BLACKSHEAR,31516,4,Community Living Arrangements
USA-GA-79-GA-All-output-2576,CAMPBELL GATE,1010 CAMPBELL GATE,LAWRENCEVILLE,30045,4,Community Living Arrangements
USA-GA-79-GA-All-output-2577,CANTERBURY LANE,13112 CANTERBURY LANE,SAVANNAH,31419,4,Community Living Arrangements
USA-GA-79-GA-All-output-2578,CARE WIND PLACE,2895 JORDAN AVENUE,MACON,31217,4,Community Living Arrangements
USA-GA-79-GA-All-output-2579,CARE WIND PLACE II,2315 BRISTOL DRIVE,MACON,31217,4,Community Living Arrangements
USA-GA-79-GA-All-output-2580,CAREFREE MAISON III,1415 HEATHERLAND DRIVE,ATLANTA,30331,3,Community Living Arrangements
USA-GA-79-GA-All-output-2581,CARING HANDS SERVICES II,634 ROCKBOUROUGH DRIVE,STONE MOUNTAIN,30083,4,Community Living Arrangements
USA-GA-79-GA-All-output-2582,CARKAR-PCHP,5387 WHIPORWILL DRIVE,GAINESVILLE,30504,4,Community Living Arrangements
USA-GA-79-GA-All-output-2583,"CARTER HOUSE, THE",707 BRIARCLIFF ROAD,WARNER ROBINS,31088,3,Community Living Arrangements
USA-GA-79-GA-All-output-2584,CASSIE'S CORNER,3096 SKYVIEW LANE,MARIETTA,30066,4,Community Living Arrangements
USA-GA-79-GA-All-output-2585,CASTLEWOOD COURT,4301 CASTLEWOOD COURT,COLUMBUS,31907,4,Community Living Arrangements
USA-GA-79-GA-All-output-2586,CATRINA COURT,649 CATRINA COURT,STONE MOUNTAIN,30087,4,Community Living Arrangements
USA-GA-79-GA-All-output-2587,CEDAR HILL HOUSE,1623 CEDAR HILL DR,GROVETOWN,30813,4,Community Living Arrangements
USA-GA-79-GA-All-output-2588,CEDAR HILLS CLA,4533 MOLINE AVENUE,COLUMBUS,31907,3,Community Living Arrangements
USA-GA-79-GA-All-output-2589,CEDAR MILL,2340 CEDAR MILL DRIVE,CONYERS,30094,4,Community Living Arrangements
USA-GA-79-GA-All-output-2590,CELIA DRIVE,1837 CELIA DRIVE,COLUMBUS,31907,3,Community Living Arrangements
USA-GA-79-GA-All-output-2591,CENTER ST,1185 CENTER STREET,MABLETON,30126,4,Community Living Arrangements
USA-GA-79-GA-All-output-2592,CHANGING LIVES TODAY #2,5448 SWEET SPRINGS DR,POWDER SPRINGS,30127,3,Community Living Arrangements
USA-GA-79-GA-All-output-2593,CHAPARRAL CLA,2159 CHAPARRAL DRIVE,SNELLVILLE,30078,4,Community Living Arrangements
USA-GA-79-GA-All-output-2594,CHATHAM VIEW,4279 CHATHAM VIEW DRIVE,BUFORD,30518,4,Community Living Arrangements
USA-GA-79-GA-All-output-2595,CHERRY LAUREL,2403 CHERRY LAUREL LN,ALBANY,31705,4,Community Living Arrangements
USA-GA-79-GA-All-output-2596,CHESTNUT HOUSE,405 CHESTNUT STREET,SPRINGFIELD,31329,4,Community Living Arrangements
USA-GA-79-GA-All-output-2597,CHIMNEY HILL,650 CHIMNEY HILL CIRCLE,EVANS,30809,4,Community Living Arrangements
USA-GA-79-GA-All-output-2598,CHRISTINE'S HOUSE,5546 DOWNS COURT,LITHONIA,30058,4,Community Living Arrangements
USA-GA-79-GA-All-output-2599,CIRCLEWOOD ROAD CLA,2524 CIRCLEWOOD,ATLANTA,30345,4,Community Living Arrangements
USA-GA-79-GA-All-output-2600,"CLAIRMONT HOME, THE",3025 CLAIRMONT AVE,MACON,31204,4,Community Living Arrangements
USA-GA-79-GA-All-output-2601,CLARK HOUSE,213 CECIL STREET,THOMASVILLE,31792,4,Community Living Arrangements
USA-GA-79-GA-All-output-2602,"CLUB HOUSE, THE",3632 CLUB DRIVE,ALBANY,31721,4,Community Living Arrangements
USA-GA-79-GA-All-output-2603,COLLEGE HOUSE,217 SOUTH COLLEGE AVE,DOUGLAS,31533,4,Community Living Arrangements
USA-GA-79-GA-All-output-2604,COLLEGE PARK 164,3535 WILLIAMSON ROAD,MACON,31206,3,Community Living Arrangements
USA-GA-79-GA-All-output-2605,COLLEGE PARK 168,3535 WIILIAMSON ROAD,MACON,31206,3,Community Living Arrangements
USA-GA-79-GA-All-output-2606,COLONIAL HILLS - NORMAL LIFE OF GEORGIA,208 COLONIAL HILLS ROAD,WINDER,30680,4,Community Living Arrangements
USA-GA-79-GA-All-output-2607,COLUMBUS CARE AND WELLNESS,3320 MELROSE DRIVE,COLUMBUS,31906,4,Community Living Arrangements
USA-GA-79-GA-All-output-2608,COLUMBUS GROUP HOME,4450 COLUMBUS ROAD,MACON,31206,4,Community Living Arrangements
USA-GA-79-GA-All-output-2609,COMFORT HOMES,1857 WALDREP CIRCLE SE,MARIETTA,30060,3,Community Living Arrangements
USA-GA-79-GA-All-output-2610,COMFORT ZONE HOME AT FROG ROAD,485 FROG ROAD,LOCUST GROVE,30248,3,Community Living Arrangements
USA-GA-79-GA-All-output-2611,"COMFORTING HOME, A",4039 ENGLISH VALLEY DRIVE,ELLENWOOD,30294,3,Community Living Arrangements
USA-GA-79-GA-All-output-2612,COMMUNITY CARE HOME,659 WILMONT DRIVE,JONESBORO,30236,4,Community Living Arrangements
USA-GA-79-GA-All-output-2613,COMMUNITY CARE HOME II,1717 NEW HOPE ROAD,LOCUST GROVE,30248,3,Community Living Arrangements
USA-GA-79-GA-All-output-2614,COMMUNITY CARE HOME III,663 WILMONT,JONESBORO,30238,3,Community Living Arrangements
USA-GA-79-GA-All-output-2615,COMMUNITY CARE HOME IV,190 TAYLOR ROAD,JACKSON,30233,4,Community Living Arrangements
USA-GA-79-GA-All-output-2616,COMMUNITY INTEGRATION HOME,210 WEST LOOMIS STREET,THOMASVILLE,31792,6,Community Living Arrangements
USA-GA-79-GA-All-output-2617,COMMUNITY LIVING SOLUTIONS AT COLONIAL TRAIL,3875 COLONIAL TRAIL,LILBURN,30047,3,Community Living Arrangements
USA-GA-79-GA-All-output-2618,CONSUMER CARE CORP III,3230 WAKEFIELD DRIVE,DECATUR,30034,4,Community Living Arrangements
USA-GA-79-GA-All-output-2619,CONSUMER'S CARE # 7,935 MILLARD ROAD,STONE MOUNTAIN,30088,3,Community Living Arrangements
USA-GA-79-GA-All-output-2620,CONSUMER'S CARE CORP 5,7952 WEATHERS COURT,LITHONIA,30058,3,Community Living Arrangements
USA-GA-79-GA-All-output-2621,CONSUMER'S CARE CORP 6,3560 GOLFE LINKS DRIVE,SNELLVILLE,30039,3,Community Living Arrangements
USA-GA-79-GA-All-output-2622,CONSUMER'S CARE CORP II,2330 BANKSIDE CIRCLE,DECATUR,30035,4,Community Living Arrangements
USA-GA-79-GA-All-output-2623,CONSUMER'S CARE CORPORATION #8,3416 SNAPFINGER ROAD,LITHONIA,30038,3,Community Living Arrangements
USA-GA-79-GA-All-output-2624,CONSUMER'S CARE CORPORATION 4,6301 WINDY RIDGE WAY,LITHONIA,30058,3,Community Living Arrangements
USA-GA-79-GA-All-output-2625,CONSUMERS CARE CORP,5376 WINDING GLEN DRIVE,LITHONIA,30038,4,Community Living Arrangements
USA-GA-79-GA-All-output-2626,CORDELE INTENSIVE TRAINING RESIDENCE,"613 13TH AVE, EAST",CORDELE,31015,4,Community Living Arrangements
USA-GA-79-GA-All-output-2627,CORMORANT,127 CORMORANT WAY,SAVANNAH,31419,4,Community Living Arrangements
USA-GA-79-GA-All-output-2628,COUNTRY ANGELS CLA,1887 CLOVERDALE RD,RISING FAWN,30738,3,Community Living Arrangements
USA-GA-79-GA-All-output-2629,COUNTRY PLACE,2045 COUNTRY PLACE DRIVE,AUGUSTA,30906,4,Community Living Arrangements
USA-GA-79-GA-All-output-2630,COVE LAKE,2395 COVE LAKE WAY,LITHONIA,30058,4,Community Living Arrangements
USA-GA-79-GA-All-output-2631,CRABAPPLE DRIVE,845 CRABAPPLE DRIVE,THOMASVILLE,31792,4,Community Living Arrangements
USA-GA-79-GA-All-output-2632,CRAWFORD STREET,419 N CRAWFORD STREET,THOMASVILLE,31792,4,Community Living Arrangements
USA-GA-79-GA-All-output-2633,CREEKS END,236 SPRAYBERRY HILL ROAD,SUMMERVILLE,30747,4,Community Living Arrangements
USA-GA-79-GA-All-output-2634,CREEKSIDE DRIVE,6072 CREEKSIDE DRIVE,COLUMBUS,31907,3,Community Living Arrangements
USA-GA-79-GA-All-output-2635,CRENSHAW,5800 LILLIAN LANE,MORROW,30260,4,Community Living Arrangements
USA-GA-79-GA-All-output-2636,CRESCENT LANE HOUSE,844 CRESCENT LANE,GRIFFIN,30223,4,Community Living Arrangements
USA-GA-79-GA-All-output-2637,CRESTVIEW IGR,1832 CRESTVIEW DRIVE,MACON,31211,4,Community Living Arrangements
USA-GA-79-GA-All-output-2638,CROMWELL COURT,3004 CROMWELL COURT,HEPHZIBAH,30815,4,Community Living Arrangements
USA-GA-79-GA-All-output-2639,CROWN CLA 1,133 VALLEY HILL ROAD,RIVERDALE,30274,3,Community Living Arrangements
USA-GA-79-GA-All-output-2640,CRYSTAL LAKE I,2802 CRYSTAL LAKE CIRCLE,MACON,31204,4,Community Living Arrangements
USA-GA-79-GA-All-output-2641,CRYSTAL LAKE II,2806 CRYSTAL LAKE CIRCLE,MACON,31206,4,Community Living Arrangements
USA-GA-79-GA-All-output-2642,CULLARS ROSIE RESIDENCE,1430 EDGEWOOD ROAD,CRAWFORDVILLE,30631,3,Community Living Arrangements
USA-GA-79-GA-All-output-2643,CURRILUCK COURT HOME,4506 CURRILUCK COURT,AUGUSTA,30906,3,Community Living Arrangements
USA-GA-79-GA-All-output-2644,CUTTER'S MILL,1573 CUTTER'S MILL DRIVE,LITHONIA,30058,4,Community Living Arrangements
USA-GA-79-GA-All-output-2645,CYPRESS,152 ROGERS DRIVE,ROME,30165,4,Community Living Arrangements
USA-GA-79-GA-All-output-2646,CYPRESS HILL GROUP HOME,123 QUART DOUGLAS ROAD,ALMA,31510,6,Community Living Arrangements
USA-GA-79-GA-All-output-2647,DACULA HERITAGE,2613 AUSTIN RIDGE DRIVE,DACULA,30019,3,Community Living Arrangements
USA-GA-79-GA-All-output-2648,DAILY CARE CLA,123 MARTIN STREET,SUMMERVILLE,30747,6,Community Living Arrangements
USA-GA-79-GA-All-output-2649,DAPHNEY,120 DAPHNEY  STREET,MILLEDGEVILLE,31061,4,Community Living Arrangements
USA-GA-79-GA-All-output-2650,DAUFY ADULT COMMUNITY SERVICES,13078 REGION TRACE,ALPHARETTA,30004,4,Community Living Arrangements
USA-GA-79-GA-All-output-2651,DAWSON'S TENDER LOVING CARE,155 NORTH MAIN STREET,WADLEY,30477,4,Community Living Arrangements
USA-GA-79-GA-All-output-2652,DECATUR HOME CARE,1277 FENWAY CIRCLE,DECATUR,30030,3,Community Living Arrangements
USA-GA-79-GA-All-output-2653,DELTA CORNERS,1390 DELTA CORNERS,LAWRENCEVILLE,30045,4,Community Living Arrangements
USA-GA-79-GA-All-output-2654,DEMBURE CLA I,2100 S HAIRSTON ROAD,DECATUR,30032,4,Community Living Arrangements
USA-GA-79-GA-All-output-2655,DEMBURE CLA II,2057 PANOLA ROAD,LITHONIA,30058,4,Community Living Arrangements
USA-GA-79-GA-All-output-2656,DEMBURE CLA III,1520 S HAIRSTON ROAD,STONE MOUNTAIN,30088,4,Community Living Arrangements
USA-GA-79-GA-All-output-2657,DEMBURE CLA IV,5416 BIFFLE ROAD,STONE MOUNTAIN,30088,4,Community Living Arrangements
USA-GA-79-GA-All-output-2658,DEMBURE CLA V,2331 BERMUDA RUN COURT,DECATUR,30035,4,Community Living Arrangements
USA-GA-79-GA-All-output-2659,DEMBURE CLA VI,4367 BERLINE DRIVE,LITHONIA,30038,3,Community Living Arrangements
USA-GA-79-GA-All-output-2660,DEMBURE CLA VIII,676 SOUTH HAIRSTON ROAD,STONE MOUNTAIN,30088,4,Community Living Arrangements
USA-GA-79-GA-All-output-2661,DEVINE TRINITY - FOWLER,217 FOWLER STREET,HINESVILLE,31313,3,Community Living Arrangements
USA-GA-79-GA-All-output-2662,DEVINE TRINITY - OAK,29 OAK STREET,HINESVILLE,31313,4,Community Living Arrangements
USA-GA-79-GA-All-output-2663,DEVINE TRINITY CLA,8641 EAST OGLETHORPE HWY,MIDWAY,31320,3,Community Living Arrangements
USA-GA-79-GA-All-output-2664,DEXTER ROAD CLA,2511 DEXTER ROAD,AUGUSTA,30906,3,Community Living Arrangements
USA-GA-79-GA-All-output-2665,DIAMOND COMMUNITY LIVING HOME 1,112 MAGAZINE STREET,DALLAS,30157,4,Community Living Arrangements
USA-GA-79-GA-All-output-2666,DIAMOND COMMUNITY LIVING HOME II,116 REMINGTON PLACE DRIVE,DALLAS,30157,4,Community Living Arrangements
USA-GA-79-GA-All-output-2667,DIAMOND COMMUNITY LIVING HOME III,102 TRAILSIDE DRIVE,DALLAS,30157,4,Community Living Arrangements
USA-GA-79-GA-All-output-2668,DIGNITY CARE HOMES,603 EFFIE DRIVE,LAWRENCEVILLE,30045,3,Community Living Arrangements
USA-GA-79-GA-All-output-2669,DIVINE TOUCH SERVICES,3201 HAMPTON RIDGE WAY,SNELLVILLE,30078,3,Community Living Arrangements
USA-GA-79-GA-All-output-2670,DODSON STREET COMMUNITY LIVING ARRANGEMENT,23 DODSON STREET,BUCHANAN,30113,4,Community Living Arrangements
USA-GA-79-GA-All-output-2671,DOLLY'S,555 COTTON CREEK LANE,WINDER,30680,4,Community Living Arrangements
USA-GA-79-GA-All-output-2672,DOLLY'S CLA 2,2030 GA HWY 11,MONROE,30656,3,Community Living Arrangements
USA-GA-79-GA-All-output-2673,DOTSON CLA,2296 BACK VALLEY ROAD,LYERLY,30730,4,Community Living Arrangements
USA-GA-79-GA-All-output-2674,DOVE CARE SERVICES CLA,772 YORKSHIRE DRIVE,JONESBORO,30236,4,Community Living Arrangements
USA-GA-79-GA-All-output-2675,DUGAS CLA,1109 DUGAS STREET,AUGUSTA,30901,3,Community Living Arrangements
USA-GA-79-GA-All-output-2676,DUKE,1014 DUKE DRIVE,CONYERS,30013,4,Community Living Arrangements
USA-GA-79-GA-All-output-2677,DUKES CLA,2300 DUKES AVENUE,VALDOSTA,31602,4,Community Living Arrangements
USA-GA-79-GA-All-output-2678,DUNCAN WALK,7110 DUNCAN WALK,MCDONOUGH,30252,4,Community Living Arrangements
USA-GA-79-GA-All-output-2679,DUSTY RIDGE,5615 DUSTY RIDGE TRAIL,BUFORD,30518,2,Community Living Arrangements
USA-GA-79-GA-All-output-2680,DYCHES,810 DYCHES DRIVE,SAVANNAH,31406,4,Community Living Arrangements
USA-GA-79-GA-All-output-2681,E & I HELPING HANDS,506 GRAND STREET,VIDALIA,30474,4,Community Living Arrangements
USA-GA-79-GA-All-output-2682,EAST COBB HAMPTONS APT 636,1523 ROSWELL ROAD APT 636,MARIETTA,30062,2,Community Living Arrangements
USA-GA-79-GA-All-output-2683,EAST GEORGIA CLA,1371 WEST PEACHTREE AVENUE,UNION POINT,30669,4,Community Living Arrangements
USA-GA-79-GA-All-output-2684,EAST KENSINGTON CLA,2525 EAST KENSINGTON ROAD,AUGUSTA,30906,3,Community Living Arrangements
USA-GA-79-GA-All-output-2685,EASTMAN HOUSE,5555 PATILLO WAY,LITHONIA,30058,4,Community Living Arrangements
USA-GA-79-GA-All-output-2686,EDGEWOOD,2206 EDGEWOOD DRIVE,AUGUSTA,30904,4,Community Living Arrangements
USA-GA-79-GA-All-output-2687,EDGEWOOD,10 EDGE DRIVE,OXFORD,30054,4,Community Living Arrangements
USA-GA-79-GA-All-output-2688,EDLYN CARE SERVICES,110 DANIEL CREEK LANE,SUGAR HILL,30518,3,Community Living Arrangements
USA-GA-79-GA-All-output-2689,"EIGHTEENTH HOUSE, THE",469 LANE DRIVE,MABLETON,30126,4,Community Living Arrangements
USA-GA-79-GA-All-output-2690,ELM STREET CLA,202 EAST ELM STREET,GREENSBORO,30642,4,Community Living Arrangements
USA-GA-79-GA-All-output-2691,ENABLE / AZALEA DRIVE,149 AZALEA DRIVE,FAIRBURN,30213,4,Community Living Arrangements
USA-GA-79-GA-All-output-2692,ENABLE / DIXIE LAKE,5074 DIXIE LAKE ROAD,UNION CITY,30291,4,Community Living Arrangements
USA-GA-79-GA-All-output-2693,ENABLE / LOWER DIXIE LAKE,6380 LOWER DIXIE LAKE ROAD,UNION CITY,30291,4,Community Living Arrangements
USA-GA-79-GA-All-output-2694,ENABLE DODSON DRIVE,2265 DODSON DRIVE,EAST POINT,30344,4,Community Living Arrangements
USA-GA-79-GA-All-output-2695,ENABLE GRIMES PLACE,505/515 GRIMES PLACE,ROSWELL,30075,4,Community Living Arrangements
USA-GA-79-GA-All-output-2696,ENABLE HOLCOMB BRIDGE,2720 HOLCOMB BRIDGE ROAD,ALPHARETTA,30022,5,Community Living Arrangements
USA-GA-79-GA-All-output-2697,ENABLE LEGACY 213,100 LEGACY OAKS CIRCLE APT 213,ROSWELL,30076,3,Community Living Arrangements
USA-GA-79-GA-All-output-2698,ENABLE LEGACY 218,218 LEGACY OAKS CIRCLE,ROSWELL,30076,3,Community Living Arrangements
USA-GA-79-GA-All-output-2699,ENABLE LYNNE CIRCLE,333 LYNNE CIRCLE,ALPHARETTA,30004,4,Community Living Arrangements
USA-GA-79-GA-All-output-2700,ENCARE,1725 E-32 STREET,SAVANNAH,31404,3,Community Living Arrangements
USA-GA-79-GA-All-output-2701,ENGLISH LOOP,4346 ENGLISH LOOP,LITHONIA,30038,4,Community Living Arrangements
USA-GA-79-GA-All-output-2702,ESTHER CARE HOME,6171 SWABIA LANE,STONE MOUNTAIN,30087,2,Community Living Arrangements
USA-GA-79-GA-All-output-2703,"EVANS HOME, THE",933 HAMILTON BLVD,GRIFFIN,30223,4,Community Living Arrangements
USA-GA-79-GA-All-output-2704,EXCEPTIONAL COMMUNITY SERVICES,1812 BROOK COURT,MONROE,30655,4,Community Living Arrangements
USA-GA-79-GA-All-output-2705,FAITH DWELLINGS,4666 RANDALWOOD DRIVE,STONE MOUNTAIN,30083,3,Community Living Arrangements
USA-GA-79-GA-All-output-2706,FALCON PARK I,451 MYRTLE STREET,WARNER ROBINS,31093,4,Community Living Arrangements
USA-GA-79-GA-All-output-2707,FALCON PARK II,455 MYRTLE STREET,WARNER ROBINS,31093,4,Community Living Arrangements
USA-GA-79-GA-All-output-2708,FALCON PARK VII,601 LANGLEY STREET,WARNER ROBINS,31098,4,Community Living Arrangements
USA-GA-79-GA-All-output-2709,FAM CLA,294 TANNERS BRIDGE ROAD,BETHLEHEM,30620,4,Community Living Arrangements
USA-GA-79-GA-All-output-2710,FAM CLA,5618 WELLBORN CREEK DRIVE,LITHONIA,30058,4,Community Living Arrangements
USA-GA-79-GA-All-output-2711,FAMILY BRIDGE CLA II,515 MUNDY'S MILL ROAD,JONESBORO,30238,3,Community Living Arrangements
USA-GA-79-GA-All-output-2712,FAMILY BRIDGE COMMUNITY LIVING ARRANGEMENT,7260 NEW DALE ROAD,REX,30273,3,Community Living Arrangements
USA-GA-79-GA-All-output-2713,FAYBROOK GROUP HOME,107 FAYBROOK DRIVE,BYRON,31008,3,Community Living Arrangements
USA-GA-79-GA-All-output-2714,FEHE CLA,1967 COVENTRY WAY,JONESBORO,30236,3,Community Living Arrangements
USA-GA-79-GA-All-output-2715,FIELDER,7814 FIELDER ROAD,JONESBORO,30236,4,Community Living Arrangements
USA-GA-79-GA-All-output-2716,FIRST OPTION SERVICES,928 HIGHWAY 314,FAYETTEVILLE,30214,4,Community Living Arrangements
USA-GA-79-GA-All-output-2717,FIRST PATHS,667 N HAIRSTON STREET,STONE MOUNTAIN,30088,4,Community Living Arrangements
USA-GA-79-GA-All-output-2718,FISHER,8004 FISHER DRIVE,JONESBORO,30236,4,Community Living Arrangements
USA-GA-79-GA-All-output-2719,FLINTLOCK DRIVE,3486 FLINTLOCK DRIVE,COLUMBUS,31907,3,Community Living Arrangements
USA-GA-79-GA-All-output-2720,FLOWERS COMMUNITY LIVING,8180 MCKENZIE PLACE,LITHONIA,30058,3,Community Living Arrangements
USA-GA-79-GA-All-output-2721,FLOWERS COMMUNITY LIVING II,17103 TURNBERRY PLACE,LITHONIA,30038,2,Community Living Arrangements
USA-GA-79-GA-All-output-2722,FORREST ELLIS GROUP HOME,1335 FORREST ELLIS ROAD,DOUGLASVILLE,30135,4,Community Living Arrangements
USA-GA-79-GA-All-output-2723,FOX HALL,2954 FOX HALL,AUGUSTA,30907,4,Community Living Arrangements
USA-GA-79-GA-All-output-2724,FRANKS,4054 FRANKS DRIVE,TUCKER,30084,4,Community Living Arrangements
USA-GA-79-GA-All-output-2725,FRED'S HOUSE,507 WATSON MILL ROAD,COMER,30629,3,Community Living Arrangements
USA-GA-79-GA-All-output-2726,GA COMMUNITY LIVING FACILITIES,8628 TIMBERLAKE DRIVE,RIVERDALE,30296,4,Community Living Arrangements
USA-GA-79-GA-All-output-2727,GARDNERS MILL,140 GARDNERS MILL,AUGUSTA,30907,4,Community Living Arrangements
USA-GA-79-GA-All-output-2728,GATEWAY FRAZIER GROUP HOME 1,111 FRASIER ROAD,BRUNSWICK,31520,4,Community Living Arrangements
USA-GA-79-GA-All-output-2729,GATEWAY FRAZIER GROUP HOME 2,115 FRASIER ROAD,BRUNSWICK,31520,4,Community Living Arrangements
USA-GA-79-GA-All-output-2730,GENERAL WINSHIP,2187 GENERAL WINSHIP,MACON,31204,4,Community Living Arrangements
USA-GA-79-GA-All-output-2731,GENERATIONS ADULT DAY SERVICES III,198 ORANGE STREET,HADDOCK,31033,4,Community Living Arrangements
USA-GA-79-GA-All-output-2732,GENERATIONS ADULT DAY SERVICES IV,2402 ANTHONY TERRACE,MACON,31206,4,Community Living Arrangements
USA-GA-79-GA-All-output-2733,GENTILITY - AUTRY CARE,24 AUTRY DRIVE,AUBURN,30011,4,Community Living Arrangements
USA-GA-79-GA-All-output-2734,GENTILITY COMMUNITY LIVING ARRANGEMENT,2803 AUSTIN RIDGE DRIVE,DACULA,30019,3,Community Living Arrangements
USA-GA-79-GA-All-output-2735,GEORGIA MENTOR - PINE MANOR,2713 PINE MANOR LANE,ALBANY,31707,4,Community Living Arrangements
USA-GA-79-GA-All-output-2736,GEORGIA MENTOR - PUPPY CHASE,2302 PARKLAKE DRIVE NE,SOCIAL CIRCLE,30025,4,Community Living Arrangements
USA-GA-79-GA-All-output-2737,GEORGIA MENTOR - ROCKY BRANCH,125 ROCKY BRANCH RAOD,BARNESVILLE,30204,4,Community Living Arrangements
USA-GA-79-GA-All-output-2738,GEORGIA MENTOR - WESTGATE DRIVE,3307 WESTGATE DRIVE,ALBANY,31707,4,Community Living Arrangements
USA-GA-79-GA-All-output-2739,GEORGIA MENTOR-LYNDA LANE,70 LYNDA LANE,PINE MOUNTAIN,31822,4,Community Living Arrangements
USA-GA-79-GA-All-output-2740,GEORGIA MENTOR-SARDIS CHURCH ROAD,117 LEVERETTE ROAD,BARNESVILLE,30204,4,Community Living Arrangements
USA-GA-79-GA-All-output-2741,GEORGIA RESIDENTIAL & COMMUNITY CARE II,3160 ASHLY BROOKE DRIVE,SNELLVILLE,30078,4,Community Living Arrangements
