row_id,Name of Home,License #,Extension To Date,Licensed To,Licensed From,Lic Type,Type Res,# Res,Owner/Agency,Adm First Name,Adm Last Name,Dsgne First Name,Dsgne Last Name,Website Phone #,Fax #,email address,Mailing Address,M City,M ZIP Code,Physical Address,P City,P ZIP Code,Sprinkler,facility_type
USA-AK-70-AK-AssistedLiving-output-561,Serenity Suites,100992,,31-Oct-17,23-Oct-15,Biennial,DD/MH,5,Beni & Troy Acton,Beni,Acton,Troy,Acton,,770-1329,serenitysuitesak@yahoo.com,1540 E. 17th Avenue,Anchorage,99501,1540 E. 17th Avenue,Anchorage,99501,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-562,Severson ALH,100357,,31-Jul-18,7-Mar-17,Biennial,DD/MH,4,Severson Family Assisted Living Home LLC,Todd,Severson,Shannon,Severson,222-1153,,mail@toddseverson.net,8531 Little Dipper,Anchorage,99504,8531 Little Dipper,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-563,Shaligo Homes,101224,,31-Mar-18,11-Apr-17,Provisional,DD/MH,2,Sharon Pollard,Sharon,Pollard,Ali,Joseph,,,shaligo4@yahoo.com,4434 E. 5th Ave,Anchorage,99508,4434 E. 5th Ave,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-564,Shambala ALH,100467,,31-Oct-17,1-Nov-15,Biennial,DD/MH,2,Kelly Wilson,Kelly,Wilson,Chimee,Tsangba,854-3414,,kw_tsangba@yahoo.com,8848 Gloralee St.,Anchorage,99502,8848 Gloralee St.,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-565,Sharon's Assisted Living,100256,,31-Oct-18,1-Nov-16,Biennial,DD/MH,2,Sharon D Scott,Sharon,Scott,Sauda,Abdul-Haaq,333-0082,,jhnsn_clyd@yahoo.com,1142 E. 13th Avenue,Anchorage,99501,1142 E. 13th Avenue,Anchorage,99501,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-566,Shepherd's Home Care,101085,,30-Nov-17,1-Dec-15,Biennial,SS,3,Milaneta Tryell,Milaneta,Tyrell,Pio (Elisapeta),Tyrell,332-0627,,ptyrell2@msn.com,245 Fireoved Dr.,Anchorage,99508,245 Fireoved Dr.,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-567,Shepherd's Home Care 2,101157,,30-Apr-19,1-May-17,Biennial,SS,2,Milaneta Tyrell,Milaneta,Tyrell,Pio,Tyrell,268-8148,,ptryell2@msn.com,245 Fireoved,Anchorage,99508,321 Ray St.,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-568,Sheyla's Place,100474,,31-Mar-18,1-Apr-16,Biennial,SS,5,Sheyla M. Rook,Sheyla M.,Rook,Chanel,Peguero,727-4504,,sheylarook@aol.com,3724 E. 16th Avenue,Anchorage,99508,3724 E. 16th Avenue,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-569,Simply Blue,101131,,31-Dec-18,1-Jan-17,Provisional,SS,3,"Simply Blue, ALH, LLC",Jennifer,Galace,Janice,Saliganan,770-1179,,,7451 Tyone Ct.,Anchorage,99504,7451 Tyone Ct.,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-570,Sims Foster Assisted Living Home,101173,,31-Oct-17,4-Oct-16,Provisional,DD/MH,5,Rena M. Sims,Rena,Sims,Sims,Lenny,789-3211,,sims.wife1@gmail.com,8311 Aspen Ave,Juneau,99801,8311 Aspen Ave,Juneau,99801,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-571,Smith ALH,100378,,31-Oct-18,1-Nov-16,Biennial,DD/MH,3,Jackie Smith,Jackie,Smith,Cindy,Dutton,376-1096,,jls907ak@gmail.com,2375 E. Vision View Drive,Wasilla,99654,2375 E. Vision View Drive,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-572,"Snow Circle ALH, LLC",100903,,31-Mar-19,1-Apr-17,Biennial,DU,5,"Snow Circle ALH, LLC",Marinelle,Mantojac,Maria C.,Garcia,677-8562,,snowcirclealh@yahoo.com,3729 Scenic View Drive,Anchorage,99504,"2634 Carroll Place, Unit 1",Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-573,Snowshoes,101180,,30-Nov-17,2-Dec-16,Provisional,DD/MH,2,Matthew Wilson & Tasia Montgomery,Matthew,Wilson,Tasia,Montgomery,,,matt_wilson907@yahoo.com,530 Mumford St. #4,Anchorage,99508,530 Mumford St. #4,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-574,Solano House,100395,,31-Jan-19,1-Feb-17,Biennial,DD/MH,2,Victor Solano,Victor,Solano,Yvonne A.,Solano,746-1082,746-1082,yvonneasolano@gmail.com,158 S. Drover Circle,Palmer,99645,158 S. Drover Cr.,Palmer,99645,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-575,Soundview Assisted Living Home,100706,,30-Nov-19,1-Sep-17,Biennial,DU,5,Ruth Babcock,Ruth,Babcock,Carl/Sussan,Butler/Wade,235-6149,,lnghenry@ptialaska.net,4136 Main Street,Homer,99603,980 Soundview Avenue,Homer,99603,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-576,"Southern Living Assisted Living Home, LTD",207,,30-Nov-17,1-Dec-15,Biennial,SS,5,Mary Troup,Mary,Troup,Candace,Bishop,349-0999/351-0411 cell,,nursemate43@yahoo.com,9639 Musketball Circle,Anchorage,99507,9639 Musket Ball Circle,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-577,St. Anne ALH. Inc,166,,30-Apr-18,1-May-16,Biennial,SS,4,Luisa E. Burke,Luisa,Burke,"Maria ""Susan""",Amena,336-4010,,stannealh@yahoo.com,9140 Shady Bay Circle,Anchorage,99507,9140 Shady Bay Circle,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-578,St. Anne II ALH. Inc,215,,30-Apr-18,1-May-16,Biennial,SS,5,Luisa E. Burke,Luisa,Burke,"Maria ""Susan""",Amena,336-4010,,stannealh@yahoo.com,9140 Shady Bay Circle,Anchorage,99507,7452 Nathan Drive,Anchorage,99518,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-579,St. Catherine's Assisted Living Home,101164,,30-Sep-17,1-Oct-16,Provisional,SS,5,Catherine Castro,Catherine,Castro,Emlyn,Pouli,,,st.catherinesalh@gmail.com,12521 Brandon St.,Anchorage,99515,7940 Ladasa Place,Anchorage,99507,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-580,St. Lawrence Assisted Living Home I,167,,30-Jun-18,1-Jul-16,Biennial,SS,5,"St. Lawrence ALH, Inc.",Teresita S.,Corral,Ronald C.,Corral,244-9267,,tessergio_alh88@hotmail.com,9221 Aphrodite Drive,Anchorage,99515,9221 Aphrodite Drive,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-581,St. Lawrence Assisted Living Home II,205,,30-Apr-18,13-Apr-16,Biennial,SS,5,"St. Lawrence ALH, Inc.",Teresita S.,Corral,Ronald C.,Corral,244-9267,,tessergio_alh88@hotmail.com,9310 Aphrodite Drive,Anchorage,99515,9310 Aphrodite Drive,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-582,St. Lawrence Assisted Living Home III,100772,,30-Jun-18,1-Jul-16,Biennial,SS,5,"St. Lawrence ALH, Inc.",Teresita S.,Corral,Ronald C.,Corral,244-9267,,tessergio_alh88@hotmail.com,9221 Aphrodite Drive,Anchorage,99515,600 E. 120th Avenue,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-583,St. Mary's ALH #2,100566,,30-Nov-18,1-Dec-16,Biennial,SS,5,Teresa Gauthier,Teresa,Gauthier,Marietta,Leatherman,929-1588,,tgauthier1014@aol.com,4001 E. 3rd Avenue,Anchorage,99508,4001 E. 3rd Avenue,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-584,St. Mary's Assisted Living Home,284,,31-Jul-19,1-Aug-17,Biennial,SS,5,Teresa Gauthier,Teresa,Gauthier,Marietta,Leatherman,349-0446,,tgauthier1014@aol.com,441 Bonnie Jean Court,Anchorage,99515,441 Bonnie Jean Ct,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-585,St. Paul Home Care Services ALH,100929,,31-Dec-18,1-Jan-17,Biennial,SS,2,Jennie D. Tianggo,Jennie,Tianggo,June,Baker,N/A,,eribaljennie10@yahoo.com,3505 E. 18th avenue,Anchorage,99508,3505 E. 18th Avenue,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-586,St. Thomas II ALH,100720,,31-Jan-18,1-Feb-16,Biennial,SS,5,Fledz Lastimoso,Fledz,Lastimoso,Queenie Louise,Cayabyab,727-1965,,fledz1966@yahoo.com,6885 Town and Country Place,Anchorage,99502,6885 Town and Country Place,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-587,Stearns Assisted Living,100098,,30-Jun-19,1-Jul-17,Biennial,DD/MH,2,Bruce Farnsworth,Bruce,Farnsworth,Kathy,Broome,333-6903,,whenpoetsfly@hotmail.com,3705 Artic Blvd. #2802,Anchorage,99503,3802 Deborah Lane,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-588,Sterling Care Group Home,100860,,30-Sep-17,18-Jul-16,Biennial,DD/MH,4,"Southern Home Care Services, Inc. dba ResCare HomeCare Alaska",Amber,Halsey,Brenda,Yurcina,262-9400,357-5628,ahalsey@rescare.com,44539 Sterling Hwy Ste. 206,Soldotna,99669,48390 Moose Run Ave,Soldotna,99669,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-589,Strong Care Castle,101017,,31-Jul-18,1-Aug-16,Biennial,DD/MH,4,Sharon Strong,Sharon,Strong,Mammodou,Jallow,223-6377,,strongs95@yahoo.com,P.O. Box 202056,Anchorage,99520,1533 Latouche Street,Anchorage,99501,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-590,Sue's Sourdough ALH,100415,,31-Aug-18,1-Sep-16,Biennial,SS,5,Sue & Greg Cress,Sue,"Cress, RN",Greg/Cherry Ann,Cress/Gajonera,334-6448,345-1966,grecress@yahoo.com,PO Box 110041,Anchorage,99511,11931 Hilltop Drive,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-591,Sunrise Assisted Living Home,101062,,31-May-19,1-Jun-17,Biennial,SS,5,Maritte Odron,Maritte,Odron,Rose/Jose,Ene/Calilung,868-1229,,sunrisealh@yahoo.com,6261 Collins Way,Anchorage,99502,8421 Greenhill Way,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-592,Sunrise Assisted Living Home II,101125,,30-Nov-18,1-Dec-16,Biennial,SS,5,Maritte Odron,Maritte,Odron,Rose/Jose,Ene/Calilung,868-1229,,sunrisealh@yahoo.com,6261 Collins Way,Anchorage,99502,6261 Collins Way,Anchorage,99502,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-593,Sunrise Manor ALH,227,,31-Dec-18,1-Jan-17,Biennial,SS,7,Paulette Jimenez,Paulette,Jimenez,Sharon,Davis,746-7230,,sunrisemanor@icloud.com,PO Box 2513,Palmer,99645,3201 Sparrow Ct,Palmer,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-594,Sunset Haven,100402,,31-Jan-19,1-Feb-17,Biennial,SS,5,Sunset Haven LLC,Angelo (Mike),Ocampo,Jason/Rebecca,Ocampo,230-1065,,sunsethaven_alh@hotmail.com,4830 Leah Court,Anchorage,99508,4210 Galactica Drive,Anchorage,99517,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-595,"Sunshine Haven Assisted Living Home, LLC.",101134,,28-Feb-19,1-Mar-17,Biennial,DD/MH,5,"Sunshine Haven Assisted Living Home, LLC.",Alain,Forest,Kathy,Jackson,887-4416,,sunshinehavenalh@gmail.com,324 Dewey Circle,Anchorage,99508,324 Dewey Circle,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-596,Supreme Home,100466,,30-Sep-17,1-Oct-15,Biennial,DU,5,"Supreme Home, LLC",Ajoke,Kolawole,Abiodun,Kolawole,830-6959,,olohima@yahoo.com,1735 Minerva Way,Anchorage,99515,1735 Minerva Way,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-597,Supreme Home - Bryant Circle,101084,,31-Oct-17,1-Nov-15,Biennial,DD/MH,5,Ajoke Kolawole,Ajoke,Kolawole,Abiodun,Kolawole,830-6959,,olohima@yahoo.com,PO Box 142764,Anchorage,99514,2600 Bryant Circle Unit A,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-598,Susan's ALH,100546,,31-Jul-18,1-Aug-16,Biennial,DD/MH,2,Susan and Dean Strunk,Susan,Strunk,Dean,Strunk,229-0496,,sdweaverak@gmail.com,1506 Turpin Street,Anchorage,99504,1506 Turpin Street,,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-599,Sweet Success,100939,,31-Jan-19,1-Feb-17,Biennial,DD/MH,5,Antonnette Nix,Antonnette,Nix,Maria,Wells,444-8558,,alaskahottie@hotmail.com,3416 Peterkin Ave.,Anchorage,99508,409 Mumford Street,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-600,Tanana Native Council,44,,31-Dec-18,9-Jun-17,Biennial,SS,9,Tanana Native Council,Stephanie,Swenson-Nicholia,Theresa,Marks,,,elders@tananatribe.org,PO Box 130,Tanana,99777,100 Front Street,Tanana,99777,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-601,Tender Loving Care Assisted Living Home,100253,,31-Dec-17,1-Jan-16,Biennial,SS,4,Tender Loving Care Assisted Living Home LLC,Minerva,Ong,Leonida,Ramos,339-7997,644-8350,minie.ong@live.com,7121 Travis Circle,Anchorage,99507,7121 Travis Circle,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-602,"Tendo Assisted Living Home, LLC",101214,,28-Feb-19,1-Mar-17,Biennial,SS,11,"Tendo Assisted Living Home, LLC",Carolyn,Rimando,Robin,Porte,,,carolpr907@gmail.com,3500 Upland Drive,Anchorage,99504,3500 Upland Drive,Anchorage,99504,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-603,The Anchor ALH,101231,,31-Jul-18,2-Aug-17,Provisional,SS,5,Luseane Tau,Luseane,Tau,Irene,De Leon,929-1337,,theanchoralh@gmail.com,2401 Oak Drive,Anchorage,99508,2401 Oak Drive,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-604,The Ark of Emmanuel,100678,,31-May-18,1-Jun-16,Biennial,SS,5,Ark of Emmanuel Assisted Living LLC,Randy,Pentecostes,Clyde,Rimando,677-9289,,randyvous75@yahoo.com,8231 Majestic Drive,Anchorage,99504,5454 Emmanuel Ave,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-605,The Ark of Emmanuel II,100898,,31-May-18,1-Apr-16,Biennial,SS,5,Ark of Emmanuel Assisted Living LLC,Randy,Pentecostes,Clyde,Rimando,830 - 5074,,randyvous75@yahoo.com,8231 Majestic Drive,Anchorage,99504,8231 Majestic Drive,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-606,The Manor,100,,30-Sep-18,18-Nov-16,Biennial,DU,12,Dee Wright,Dee,Wright,Cindi Byrd &,Faith Edwards,247-8748,,the_manor@gci.net,PO Box 8163,Ketchikan,99901,250 Heckman Street,Ketchikan,99901,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-607,The Marietta House,101094,,31-Jan-18,1-Feb-16,Biennial,SS,5,Bonnie & Alex Lommel,Bonnie,Lommel,Thelma,Dubyak,,,themariettahouse@gmail.com,3832 Young Street,Anchorage,99508,3832 Young Street,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-608,The New Creation,100477,,30-Apr-18,1-May-16,Biennial,DD/MH,3,Sol C. Dimapiles,Sol C.,Dimapiles,Maria Ruvi,Lesano,744-2759,,sdimapiles@yahoo.com,4101 Northwood Drive Unit B,Anchorage,99517,4101 Northwood Drive Unit B,Anchorage,99517,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-609,The Phillips Home,100406,,28-Feb-18,1-Mar-17,Provisional,DD/MH,2,Jolie & Robert Phillips,Jolie D.,Phillips,Kelly,Newman,745-8867,745-8867,akblkbear@aol.com,13289 E. Jensen Avenue,Palmer,99645,13289 E. Jensen Avenue,Palmer,99645,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-610,The Terrace,53,,30-Nov-18,1-Nov-16,Biennial,SS,40,Homer Senior Citizens Inc.,Keren,Kelley,Nicole/Bonnie,LaBombarbe/Betley,235-7655 ext 51,,keren@homerseniors.com,3935 Svedlund Street,Homer,99603,250 Herndon Avenue,Homer,99603,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-611,Timberberry ALH,100997,,31-Jan-19,1-Feb-17,Biennial,DD/MH,3,Michael & Carol Gershel,Carol,Gershel,Christian,Bicher,696-8818,,gershelc@yahoo.com,P. O. Box 771772,Eagle River,99577,17141 Baronoff Avenue,Eagle River,99577,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-612,Titus Assisted Living Home,100413,,31-May-19,1-Jun-17,Biennial,DD/MH,1,Ted & Carol Titus,Carol,Titus,Ted,Titus,,,tedtitus@acsalaska.net,49840 Eider Drive,Kenai,99611,49840 Eider Drive,Kenai,99611,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-613,TLC Assisted Living Home,100561,,30-Sep-17,1-Oct-15,Biennial,SS,6,Stefanie Hall,Stefanie,Hall,Marcelina,Iaquinto,317-3768,,Frugalicious68@yahoo.com,1023 State St. Unit A,Anchorage,99504,1023 State St. Unit A,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-614,Tranquil Home LLC,100790,,31-Dec-18,1-Jan-17,Biennial,DD/MH,5,Gregory Barras,Gregory,Barras,Michael,Brown,333-6220,,jollyrancher1@juno.com,4261 Chelsea Way,Anchorage,99504,4261 Chelsea Way,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-615,Tranquility Manor Estates,100954,,31-Mar-19,1-Apr-17,Biennial,SS,17,Tranquility Manor LLC,Melissa,Simmerman,Pam,Lewis,746-4220,746-4207,bckorman@mtaonline.net,1205 N. Tranquility Lane,Palmer,99645,1950 Hemmer Road,Palmer,99645,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-616,True Love Assisted Living Home,100786,,31-Aug-18,1-Sep-16,Biennial,SS,5,"True Love Assisted Living Home, LLC",Mark J.,Militello,Clyde E.,Rimando,306-2522,929-3009,truelove@gci.net,2729 Beluga Bay Circle,Anchorage,99507,8340 Northwood Street,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-617,True Love Too ALH,100876,,31-Jan-18,1-Feb-16,Biennial,SS,5,"True Love Assisted Living Home, LLC",Mark J.,Militello,Clyde E.,Rimando,306-2522,929-3009,truelove@gci.net,2729 Beluga Bay Circle,Anchorage,99507,2729 Beluga Bay Circle,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-618,Twin Hearts Assisted Living for the Elderly,100593,,28-Feb-19,8-Mar-17,Biennial,SS,5,Iluminada P and Eduardo Flores,Iluminada P.,Flores,Mary Grace,Flores,339-9328,770-6019,ip_flores@yahoo.com,1111 Boston Street,Anchorage,99504,1111 Boston Street,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-619,"Two Sisters Too ALH, LLC",101175,,30-Sep-19,1-Oct-17,Provisional,SS,4,Two Sisters Too ALH,Julie,Bradshaw,Heather,Williams,376-2273,,bigred907@gmail.com,413 N. Tiffany Loop,Palmer,99645,413 N. Tiffany Loop,Palmer,99645,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-620,UR Precious Assisted Living Home,100938,,31-Dec-18,1-Jan-17,Biennial,DD/MH,3,UR Precious Assisted Living Home LLC,Esther,Juan,Ralph,Juan,770-6268,,estherpjrv@yahoo.com,1925 Colony Place,Anchorage,99507,1925 Colony Place,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-621,Utopia ALH,101000,,31-Aug-18,30-Aug-16,Biennial,DD/MH,4,Wendy Hudzinski,Wendy,Hudzinski,Rachel,Johnson,907-841-6779,907-373-3620,whudzinski@gmail.com,6651 N Grouse Loop,Wasilla,99654,6651 N Grouse Loop,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-622,Valleywood ALH,100332,,30-Apr-18,1-May-16,Biennial,SS,4,"Valleywood Assisted Living Home, LLC",Arah,Tanner,Analyn,Delfin,743-9045,743-0316,pandesal61@gmail.com,2203 Roosevelt Drive,Anchorage,99517,2203 Roosevelt Drive,Anchorage,99517,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-623,Victory Assisted Living Home,101115,,31-Aug-18,21-Sep-16,Biennial,DD/MH,4,Gloria Manuel,Lisa,Alegre,Arlene,Laxa,677-7950,,lisaa823@yahoo.com,9321 Aphrodite Dr.,Anchorage,99515,9321 Aphrodite Dr.,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-624,Vivian's House ALH,100824,,31-Dec-17,8-Dec-16,Provisional,DD/MH,5,Vivian Oatman,Vivian,Oatman,Kenneth,Acquah,244-6580,,vivianasanteoatman@gmail.com,8450 Golden Street #1,Anchorage,99502,8450 Golden Street #1,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-625,Vivian's House ALH II,100956,,31-Mar-18,1-Apr-17,Provisional,DD/MH,5,Vivian Oatman,Vivian,Oatman,Kenneth,Acquah,868-4722,,vivianasanteoatman@gmail.com,8450 Golden Street #1,Anchorage,99502,9900 Buddy Werner Drive.,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-626,Wanamingo,100859,,31-Oct-17,1-Nov-15,Biennial,DD/MH,3,Job Ready Inc. dba Ready Care,Amber,Halsey,Joyce,Strode,262-9400,,ahalsey@rescare.com,892 E. USA Circle STE 102,Wasilla,99654,2930 Wanamingo,Wasilla,99654,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-627,"Wasilla Group Home, LLC",101233,,31-Aug-18,16-Aug-17,Provisional,DD/MH,3,"Wasilla Group Home, LLC",Renne,Champagne,Jyssica,Stella,357-0103,,renne@gci.net,3660 W. Lynn Drive,Wasilla,99654,3660 W. Lynn Drive,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-628,Wendy's Assisted Living Home,100887,,31-Jul-18,1-Aug-16,Biennial,DD/MH,2,Wendy Goss,Wendy,Goss,Heather,Goss,738-6577,,wengoss1952@yahoo.com,PO Box 1412,Sitka,99835,108 Donna Drive,Sitka,99835,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-629,"Wickersham House, LLC",100366,,30-Nov-18,1-Dec-16,Biennial,SS,11,Linda Hendrickson,Amy Ann,Hendrickson,Linda & Kylie / Tammi Fletcher,Hendrickson,357-8342,,execdir@mtaonline.net / wickershamhouse@gmail.com,3950 Wickersham Way,Wasilla,99654,3950 Wickersham Way,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-630,Wild Iris Comfort Care,100585,,31-Mar-18,14-Mar-16,Biennial,SS,6,"Candace ""Candi"" Carroll",Candace,Carroll,Misty,Keith,452-2345,374-3973,candace_carroll@yahoo.com,1221 3rd Avenue,Fairbanks,99701,1221 3rd Avenue,Fairbanks,99701,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-631,Wild Rose Gardens # A,100134,,28-Feb-18,29-Feb-16,Biennial,DD/MH,2,Mary J Hill,Mary J,Hill,Cindy,Dutton,746-4777,Cindy-841-0273,N/A,13900 Rose Garden Circle,Palmer,99645,13900 Rose Garden Circle,Palmer,99645,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-632,Williams Assisted Living Home,100499,,30-Nov-18,1-Dec-16,Biennial,DD/MH,2,Leatha Williams,Leatha,Williams,William,Williams,235-4763,,havenwc@gmail.com,PO Box 621,Homer,99603,62100 Quinalt Ave,Homer,99603,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-633,Williams-Reid ALH,101100,,31-May-18,1-Jun-16,Biennial,DD/MH,4,Frances Williams,Frances,Reid,Jasmine,Battle,301-3355,,franwilliams1011@yahoo.com,P.O Box 141764,Anchorage,99514,1830 Twining Drive,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-634,Windy Ridge ALH,100183,,30-Nov-18,1-Dec-16,Biennial,DD/MH,3,Marsha Sommerville (formerly Hunter),Marsha,Sommerville,Becky,Beard,357-7000,,windyridge@mtaonline.net,7362 West Parks Hwy #638,Wasilla,99623,7781 Dean Drive,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-635,Wolf Assisted Living,101212,,28-Feb-19,1-Mar-17,Biennial,DD/MH,4,Genacta In Home Care,Jeanne,Owen,Jerry,Isolokwu,907-631-3078,907-631-3518,jeanne.owen@genacta.com,591 N Knik St. STE E,Wasilla,99654,5545 S. Irwin Drive #2,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-636,Yael Hickok,100829,,30-Apr-19,1-May-17,Biennial,DD/MH,3,Yael Hickok,Yael,Hickok,Jeremy,Hickok,277-4130,,jerhickok@hotmail.com,19619 Crabtree Street,Chugiak,99567,19619 Crabtree Street,Chugiak,99567,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-637,Yancey ALH,100484,,31-Jan-19,17-Aug-17,Biennial,DD/MH,1,Ronda Yancey,Ronda,Yancey,Noel,Cotter,357-4674,,y_ronda@yahoo.com,PO Box 872513,Wasilla,99687,2200 W. Glacier Ave.,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-638,YKHC - Bautista House,231002,,31-Dec-17,1-Jan-16,Biennial,DD/MH,10,Yukon-Kuskokwim Health Corporation,Richard,Robb,Bethel,Adiele,543-2242,,Richard_Robb@ykhc.org,PO Box 3227,Bethel,99559,381 4th Avenue,Bethel,99559,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-639,YKHC - Malone Home,360146,,31-Dec-17,1-Jan-16,Biennial,DD/MH,5,Yukon-Kuskokwim Health Corporation,Richard,Robb,42844,vacant,543-6335,,Richard_Robb@ykhc.org,PO Box 3227,Bethel,99559,841 Chief Eddie Hoffman Hwy,Bethel,99559,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-640,Yosef Family ALH,100843,,30-Apr-19,1-May-17,Biennial,SS,5,Rita Ayele,Rita,Ayele,Gatachew,Yosef,,868-8034,yoseffamilyhome@yahoo.com,6851 Tamir,Anchorage,99504,922 Cherry St,Anchorage,99508,FALSE,Assisted Living
